feature,importance
icici_macd,0.013219311
hsi_macd,0.0117202345
itc_macd,0.010483157
us10y_rsi,0.009661775
copper_macd,0.009600221
bn_macd,0.008961456
kc_width,0.008915826
fmcg_macd,0.008910764
tcs_macd,0.008403671
vix_pct,0.008377257
vix_lag2,0.008138564
us_vix_adx,0.0081284
itc_adx,0.008098185
bn_nifty_ratio,0.0080581615
ret_3d,0.008037788
silver_rsi,0.007819759
vix_lag3,0.007812319
cmf_proxy,0.0077836965
us10y_macd,0.0077768047
pe_ratio,0.007766241
itc_rsi,0.007557237
hdfc_macd,0.007492284
tcs_adx,0.007391245
gold_crude_ratio,0.0073826583
metal_rsi,0.007332291
energy_wr,0.0072052386
inda_adx,0.0071143536
ema_dist_10,0.0070960843
bb_width,0.0070680613
fmcg_wr,0.0070165023
vix_lag1,0.006965379
crude_macd,0.006952834
roc_20,0.006952615
dist_from_high_20,0.0069513265
bn_rsi,0.0069365776
dxy_rsi,0.0069277636
metal_macd,0.006902373
icici_adx,0.0068534855
shanghai_rsi,0.0067895628
itc_wr,0.006784275
natgas_macd,0.0067330487
month_cos,0.006722882
pharma_rsi,0.0066921413
fmcg_rsi,0.0066145686
rel_wr,0.0066079427
icici_rsi,0.006607054
fmcg_adx,0.0066010496
auto_rsi,0.006549901
inda_macd,0.0065494045
icici_wr,0.006524273
macd_hist_lag3,0.0065225875
energy_adx,0.006462886
us_vix_rsi,0.0064467527
it_macd,0.0064280713
rsi_lag1,0.0064277337
macd_hist,0.0063591367
month_sin,0.006316874
pharma_adx,0.00629186
hdfc_rsi,0.0062460178
energy_macd,0.0062450166
vix_ma_ratio,0.006243289
ema_dist_50,0.0062078056
vix_lag5,0.0061903847
dist_from_low_20,0.0061767525
auto_adx,0.006140621
eem_adx,0.006139605
vwap_dev,0.0061287214
pharma_macd,0.006126854
consec_up,0.006061721
spread,0.0060441885
rel_macd,0.0060392786
infra_adx,0.006014953
vix_usvix_ratio,0.005904093
auto_wr,0.0058987797
rsi,0.005880501
inda_wr,0.005869535
z20,0.0058647366
adx,0.005801982
copper_rsi,0.005795521
silver_macd,0.0056884685
us_vix_wr,0.0056834472
rel_rsi,0.005672209
metal_adx,0.0056691994
williams_r,0.005668186
gold_rsi,0.005634356
infra_wr,0.005604719
inda_rsi,0.0055684457
macd_hist_lag1,0.0055556404
ndx_macd,0.0055192104
infra_macd,0.0055065616
gold_macd,0.0054958053
dow_cos,0.0054864525
rsi_slope,0.005485846
tcs_rsi,0.005477489
shanghai_macd,0.005430222
macd_hist_lag2,0.0054157516
energy_rsi,0.005407401
roc_5,0.005394676
rel_adx,0.005390534
gold_adx,0.0053740465
eem_macd,0.0053726994
eem_wr,0.0053593833
natgas_ret,0.0053336076
infra_rsi,0.0053270385
eem_ret,0.0052972473
crude_adx,0.0052493927
atr_ratio,0.0051844516
nikkei_rsi,0.0051590027
sp_ret,0.00514252
hsi_ret,0.0050740433
metal_ret,0.0050692465
ndx_ret,0.005047521
dxy_macd,0.004972999
gold_wr,0.004953536
crude_rsi,0.0049109086
or_range,0.0048796297
us_vix_macd,0.0048558125
pharma_wr,0.0048339013
it_rsi,0.004824168
auto_macd,0.00480534
it_adx,0.0048038205
natgas_rsi,0.0048032273
itc_ret,0.0047694803
hdfc_ret,0.0046305982
rsi_lag2,0.0046297507
metal_wr,0.004607442
hsi_rsi,0.0045698406
rsi_lag5,0.0045274263
buy_pct,0.0045060343
gap_pct,0.004502897
eem_rsi,0.0044828374
roc_10,0.004464604
atr_expansion,0.004383435
sell_pct,0.0043451353
nikkei_macd,0.0043222983
fmcg_ret,0.0043058135
hdfc_adx,0.004273336
rsi_lag3,0.0042692455
intraday_trend,0.004212733
it_ret,0.004095399
engulfing,0.004088413
hdfc_wr,0.0040612426
dxy_ret,0.0040534795
ndx_rsi,0.004021596
lower_wick,0.0039830874
body_pct,0.0039757267
dow_sin,0.0039681364
vix_change,0.003959646
tcs_wr,0.003944816
crude_ret,0.0038910196
crude_wr,0.0038831672
ha_trend,0.003819839
infra_ret,0.003776772
energy_ret,0.0037460139
copper_ret,0.0037425626
usdinr_z,0.0037164935
auto_ret,0.003710159
bn_vs_nifty,0.0037099244
inda_ret,0.0036175516
bb_squeeze,0.0036027662
nikkei_ret,0.0035872913
gold_ret,0.0035684265
icici_ret,0.0035271875
it_wr,0.0034752714
vix_accel,0.0034689384
range_pctile,0.0033379118
us_vix_ret,0.003335271
shanghai_ret,0.0032049555
upper_wick,0.003169682
us10y_ret,0.0031490785
silver_ret,0.003053003
tcs_ret,0.0029606898
pharma_ret,0.0028338623
close_position,0.0028183204
rel_ret,0.0025847778
trend,0.001960232
momentum_div,0.0008716189
vix_spike,0.00071025727
obv_slope,0.0
ret_20d,0.0
gap_filled,0.0
ret_10d,0.0
ret_5d,0.0
