n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,avg_logloss,avg_accuracy,prediction,up_prob,down_prob
100,5,0.03,0.6,0.7,0.0,3.0,0.672383040189743,0.5639747446497523,UP,0.5683106780052185,0.4316893219947815
200,7,0.03,0.8,0.7,0.0,3.0,0.6724109500646591,0.5777570531997491,UP,0.6224920153617859,0.3775079846382141
300,7,0.03,0.8,0.7,0.0,3.0,0.6724109500646591,0.5777570531997491,UP,0.6224920153617859,0.3775079846382141
100,7,0.03,0.8,0.7,0.0,3.0,0.6724109500646591,0.5777570531997491,UP,0.6224920153617859,0.3775079846382141
200,5,0.03,0.6,1.0,0.0,3.0,0.672454759478569,0.5736754710294547,UP,0.5473443269729614,0.4526556730270386
100,5,0.03,0.6,1.0,0.0,3.0,0.672454759478569,0.5736754710294547,UP,0.5473443269729614,0.4526556730270386
300,5,0.03,0.6,1.0,0.0,3.0,0.672454759478569,0.5736754710294547,UP,0.5473443269729614,0.4526556730270386
300,7,0.01,0.8,1.0,0.5,1.0,0.6724644303321838,0.5723209552954908,UP,0.563150942325592,0.43684905767440796
200,7,0.01,0.8,1.0,0.5,1.0,0.6724644303321838,0.5723209552954908,UP,0.563150942325592,0.43684905767440796
100,5,0.05,0.8,0.7,0.5,3.0,0.6725404858589172,0.5697310210879978,DOWN,0.4845324754714966,0.5154675245285034
200,5,0.05,0.8,0.7,0.5,3.0,0.6725404858589172,0.5697310210879978,DOWN,0.4845324754714966,0.5154675245285034
300,5,0.05,0.8,0.7,0.5,3.0,0.6725404858589172,0.5697310210879978,DOWN,0.4845324754714966,0.5154675245285034
100,7,0.01,0.8,0.7,0.0,1.0,0.672674372792244,0.5738742931991972,UP,0.5459281206130981,0.45407187938690186
200,3,0.05,0.6,1.0,0.0,3.0,0.6727934777736664,0.5719799988961102,UP,0.5190116167068481,0.48098838329315186
300,3,0.05,0.6,1.0,0.0,3.0,0.6727934777736664,0.5719799988961102,UP,0.5190116167068481,0.48098838329315186
100,3,0.05,0.6,1.0,0.0,3.0,0.6727934777736664,0.5719799988961102,UP,0.5190116167068481,0.48098838329315186
100,5,0.03,0.8,1.0,0.0,1.0,0.672798678278923,0.5600104591878803,UP,0.5820768475532532,0.4179231524467468
200,5,0.03,0.8,1.0,0.0,1.0,0.672798678278923,0.5600104591878803,UP,0.5820768475532532,0.4179231524467468
300,5,0.03,0.8,1.0,0.0,1.0,0.672798678278923,0.5600104591878803,UP,0.5820768475532532,0.4179231524467468
300,7,0.05,0.6,0.7,0.5,3.0,0.6728352308273315,0.5720213779372135,UP,0.6901779174804688,0.30982208251953125
100,7,0.05,0.6,0.7,0.5,3.0,0.6728352308273315,0.5720213779372135,UP,0.6901779174804688,0.30982208251953125
200,7,0.05,0.6,0.7,0.5,3.0,0.6728352308273315,0.5720213779372135,UP,0.6901779174804688,0.30982208251953125
100,7,0.01,0.6,0.7,0.5,1.0,0.6728792041540146,0.5651394241464458,UP,0.556003749370575,0.44399625062942505
200,7,0.03,0.6,1.0,0.5,3.0,0.6729054749011993,0.5624420457838308,UP,0.5733584761619568,0.4266415238380432
300,7,0.03,0.6,1.0,0.5,3.0,0.6729054749011993,0.5624420457838308,UP,0.5733584761619568,0.4266415238380432
100,7,0.03,0.6,1.0,0.5,3.0,0.6729054749011993,0.5624420457838308,UP,0.5733584761619568,0.4266415238380432
100,3,0.05,0.8,0.7,0.5,1.0,0.6730035841464996,0.5634684992584081,UP,0.5222330689430237,0.4777669310569763
200,3,0.05,0.8,0.7,0.5,1.0,0.6730035841464996,0.5634684992584081,UP,0.5222330689430237,0.4777669310569763
300,3,0.05,0.8,0.7,0.5,1.0,0.6730035841464996,0.5634684992584081,UP,0.5222330689430237,0.4777669310569763
100,7,0.01,0.6,1.0,0.0,3.0,0.6730297058820724,0.5706514775800984,UP,0.5576795339584351,0.44232046604156494
300,7,0.03,0.8,1.0,0.5,3.0,0.6730331182479858,0.5576182533568517,UP,0.5880093574523926,0.4119906425476074
200,7,0.03,0.8,1.0,0.5,3.0,0.6730331182479858,0.5576182533568517,UP,0.5880093574523926,0.4119906425476074
100,7,0.03,0.8,1.0,0.5,3.0,0.6730331182479858,0.5576182533568517,UP,0.5880093574523926,0.4119906425476074
200,7,0.03,0.6,1.0,0.0,3.0,0.6730648279190063,0.561976110881695,UP,0.5625680685043335,0.4374319314956665
100,7,0.03,0.6,1.0,0.0,3.0,0.6730648279190063,0.561976110881695,UP,0.5625680685043335,0.4374319314956665
300,7,0.03,0.6,1.0,0.0,3.0,0.6730648279190063,0.561976110881695,UP,0.5625680685043335,0.4374319314956665
200,5,0.05,0.6,0.7,0.0,3.0,0.6730981171131134,0.5696126053449133,UP,0.5552497506141663,0.44475024938583374
100,5,0.05,0.6,0.7,0.0,3.0,0.6730981171131134,0.5696126053449133,UP,0.5552497506141663,0.44475024938583374
300,5,0.05,0.6,0.7,0.0,3.0,0.6730981171131134,0.5696126053449133,UP,0.5552497506141663,0.44475024938583374
300,7,0.05,0.6,1.0,0.0,3.0,0.6731076687574387,0.5766882278563233,UP,0.5921840667724609,0.40781593322753906
100,7,0.05,0.6,1.0,0.0,3.0,0.6731076687574387,0.5766882278563233,UP,0.5921840667724609,0.40781593322753906
200,7,0.05,0.6,1.0,0.0,3.0,0.6731076687574387,0.5766882278563233,UP,0.5921840667724609,0.40781593322753906
300,5,0.01,0.6,0.7,0.0,3.0,0.6731186807155609,0.5544419449865733,UP,0.558470606803894,0.44152939319610596
200,5,0.01,0.6,0.7,0.0,3.0,0.6731186807155609,0.5544419449865733,UP,0.558470606803894,0.44152939319610596
300,7,0.03,0.8,1.0,0.0,3.0,0.6731727421283722,0.560761857308104,UP,0.6000035405158997,0.39999645948410034
100,7,0.03,0.8,1.0,0.0,3.0,0.6731727421283722,0.560761857308104,UP,0.6000035405158997,0.39999645948410034
200,7,0.03,0.8,1.0,0.0,3.0,0.6731727421283722,0.560761857308104,UP,0.6000035405158997,0.39999645948410034
100,7,0.05,0.8,1.0,0.5,3.0,0.6732036918401718,0.574289648575999,UP,0.6221113801002502,0.37788861989974976
200,7,0.05,0.8,1.0,0.5,3.0,0.6732036918401718,0.574289648575999,UP,0.6221113801002502,0.37788861989974976
300,7,0.05,0.8,1.0,0.5,3.0,0.6732036918401718,0.574289648575999,UP,0.6221113801002502,0.37788861989974976
300,5,0.05,0.6,0.7,0.0,1.0,0.6732192635536194,0.5697681764042876,UP,0.5760330557823181,0.4239669442176819
100,5,0.05,0.6,0.7,0.0,1.0,0.6732192635536194,0.5697681764042876,UP,0.5760330557823181,0.4239669442176819
200,5,0.05,0.6,0.7,0.0,1.0,0.6732192635536194,0.5697681764042876,UP,0.5760330557823181,0.4239669442176819
300,5,0.05,0.8,0.7,0.0,1.0,0.6732657998800278,0.5634088454557601,UP,0.5084381103515625,0.4915618896484375
100,5,0.05,0.8,0.7,0.0,1.0,0.6732657998800278,0.5634088454557601,UP,0.5084381103515625,0.4915618896484375
200,5,0.05,0.8,0.7,0.0,1.0,0.6732657998800278,0.5634088454557601,UP,0.5084381103515625,0.4915618896484375
200,5,0.03,0.6,0.7,0.0,1.0,0.6733464300632477,0.5619349968751167,UP,0.5892900228500366,0.4107099771499634
300,5,0.03,0.6,0.7,0.0,1.0,0.6733464300632477,0.5619349968751167,UP,0.5892900228500366,0.4107099771499634
100,5,0.03,0.6,0.7,0.0,1.0,0.6733464300632477,0.5619349968751167,UP,0.5892900228500366,0.4107099771499634
100,7,0.01,0.6,0.7,0.0,3.0,0.6734510958194733,0.5488884746497421,UP,0.5615724921226501,0.43842750787734985
100,7,0.01,0.6,1.0,0.5,3.0,0.6734671294689178,0.567960359080554,UP,0.5590836405754089,0.44091635942459106
100,5,0.03,0.8,1.0,0.0,3.0,0.673524796962738,0.5715099159933107,UP,0.5809624195098877,0.4190375804901123
300,5,0.03,0.8,1.0,0.0,3.0,0.673524796962738,0.5715099159933107,UP,0.5809624195098877,0.4190375804901123
200,5,0.03,0.8,1.0,0.0,3.0,0.673524796962738,0.5715099159933107,UP,0.5809624195098877,0.4190375804901123
200,7,0.03,0.6,1.0,0.5,1.0,0.6735348105430603,0.5678665789276182,UP,0.5383321642875671,0.46166783571243286
100,7,0.03,0.6,1.0,0.5,1.0,0.6735348105430603,0.5678665789276182,UP,0.5383321642875671,0.46166783571243286
300,7,0.03,0.6,1.0,0.5,1.0,0.6735348105430603,0.5678665789276182,UP,0.5383321642875671,0.46166783571243286
200,7,0.05,0.8,1.0,0.5,1.0,0.6735560297966003,0.5686291253254877,UP,0.6021021008491516,0.3978978991508484
100,7,0.05,0.8,1.0,0.5,1.0,0.6735560297966003,0.5686291253254877,UP,0.6021021008491516,0.3978978991508484
300,7,0.05,0.8,1.0,0.5,1.0,0.6735560297966003,0.5686291253254877,UP,0.6021021008491516,0.3978978991508484
200,5,0.03,0.6,1.0,0.5,3.0,0.6735677272081375,0.5529287408823917,UP,0.5207462310791016,0.47925376892089844
300,5,0.03,0.6,1.0,0.5,3.0,0.6735677272081375,0.5529287408823917,UP,0.5207462310791016,0.47925376892089844
100,5,0.03,0.6,1.0,0.5,3.0,0.6735677272081375,0.5529287408823917,UP,0.5207462310791016,0.47925376892089844
300,7,0.01,0.8,0.7,0.5,3.0,0.6735786199569702,0.5776199714536782,UP,0.5526958703994751,0.4473041296005249
200,7,0.01,0.8,0.7,0.5,3.0,0.6735786199569702,0.5776199714536782,UP,0.5526958703994751,0.4473041296005249
100,5,0.03,0.8,0.7,0.5,3.0,0.6736328899860382,0.5712627145054826,UP,0.5390143394470215,0.4609856605529785
200,5,0.03,0.8,0.7,0.5,3.0,0.6736328899860382,0.5712627145054826,UP,0.5390143394470215,0.4609856605529785
300,5,0.03,0.8,0.7,0.5,3.0,0.6736328899860382,0.5712627145054826,UP,0.5390143394470215,0.4609856605529785
300,7,0.05,0.6,1.0,0.5,1.0,0.6736336052417755,0.5816633549971714,UP,0.5193285346031189,0.4806714653968811
100,7,0.05,0.6,1.0,0.5,1.0,0.6736336052417755,0.5816633549971714,UP,0.5193285346031189,0.4806714653968811
200,7,0.05,0.6,1.0,0.5,1.0,0.6736336052417755,0.5816633549971714,UP,0.5193285346031189,0.4806714653968811
300,5,0.01,0.6,0.7,0.5,3.0,0.6736397296190262,0.5515292029343276,UP,0.5606635212898254,0.43933647871017456
200,5,0.01,0.6,0.7,0.5,3.0,0.6736397296190262,0.5515292029343276,UP,0.5606635212898254,0.43933647871017456
300,7,0.05,0.8,1.0,0.0,1.0,0.6737525016069412,0.5796956293030249,UP,0.6267182230949402,0.3732817769050598
200,7,0.05,0.8,1.0,0.0,1.0,0.6737525016069412,0.5796956293030249,UP,0.6267182230949402,0.3732817769050598
100,7,0.05,0.8,1.0,0.0,1.0,0.6737525016069412,0.5796956293030249,UP,0.6267182230949402,0.3732817769050598
300,5,0.03,0.6,1.0,0.5,1.0,0.6738215833902359,0.5687436959645086,UP,0.5351306796073914,0.46486932039260864
200,5,0.03,0.6,1.0,0.5,1.0,0.6738215833902359,0.5687436959645086,UP,0.5351306796073914,0.46486932039260864
100,5,0.03,0.6,1.0,0.5,1.0,0.6738215833902359,0.5687436959645086,UP,0.5351306796073914,0.46486932039260864
300,7,0.03,0.6,1.0,0.0,1.0,0.6738603264093399,0.5799205216148696,UP,0.5839350819587708,0.41606491804122925
100,7,0.03,0.6,1.0,0.0,1.0,0.6738603264093399,0.5799205216148696,UP,0.5839350819587708,0.41606491804122925
200,7,0.03,0.6,1.0,0.0,1.0,0.6738603264093399,0.5799205216148696,UP,0.5839350819587708,0.41606491804122925
100,3,0.05,0.6,1.0,0.5,3.0,0.6738786995410919,0.5511507504599822,UP,0.5147495865821838,0.48525041341781616
200,3,0.05,0.6,1.0,0.5,3.0,0.6738786995410919,0.5511507504599822,UP,0.5147495865821838,0.48525041341781616
300,3,0.05,0.6,1.0,0.5,3.0,0.6738786995410919,0.5511507504599822,UP,0.5147495865821838,0.48525041341781616
100,7,0.01,0.8,1.0,0.5,1.0,0.6738852858543396,0.5665738288587092,UP,0.5648459792137146,0.4351540207862854
100,7,0.03,0.6,0.7,0.5,1.0,0.6739931404590607,0.5679469474922012,DOWN,0.46061453223228455,0.5393854379653931
300,7,0.03,0.6,0.7,0.5,1.0,0.6739931404590607,0.5679469474922012,DOWN,0.46061453223228455,0.5393854379653931
200,7,0.03,0.6,0.7,0.5,1.0,0.6739931404590607,0.5679469474922012,DOWN,0.46061453223228455,0.5393854379653931
100,7,0.01,0.6,0.7,0.5,3.0,0.6740274131298065,0.5550644185344449,UP,0.5536412000656128,0.4463587999343872
300,5,0.01,0.6,1.0,0.0,3.0,0.6740981638431549,0.5528751071496723,UP,0.5456021428108215,0.45439785718917847
200,5,0.01,0.6,1.0,0.0,3.0,0.6740981638431549,0.5528751071496723,UP,0.5456021428108215,0.45439785718917847
100,5,0.03,0.8,1.0,0.5,3.0,0.6741383522748947,0.5793885594607903,UP,0.5656501650810242,0.43434983491897583
300,5,0.03,0.8,1.0,0.5,3.0,0.6741383522748947,0.5793885594607903,UP,0.5656501650810242,0.43434983491897583
200,5,0.03,0.8,1.0,0.5,3.0,0.6741383522748947,0.5793885594607903,UP,0.5656501650810242,0.43434983491897583
200,5,0.03,0.8,1.0,0.5,1.0,0.6741685420274734,0.5647722966394295,UP,0.5906252861022949,0.4093747138977051
300,5,0.03,0.8,1.0,0.5,1.0,0.6741685420274734,0.5647722966394295,UP,0.5906252861022949,0.4093747138977051
100,5,0.03,0.8,1.0,0.5,1.0,0.6741685420274734,0.5647722966394295,UP,0.5906252861022949,0.4093747138977051
100,5,0.05,0.6,1.0,0.0,3.0,0.6741835176944733,0.5776272241444937,UP,0.5352127552032471,0.46478724479675293
200,5,0.05,0.6,1.0,0.0,3.0,0.6741835176944733,0.5776272241444937,UP,0.5352127552032471,0.46478724479675293
300,5,0.05,0.6,1.0,0.0,3.0,0.6741835176944733,0.5776272241444937,UP,0.5352127552032471,0.46478724479675293
100,7,0.05,0.6,0.7,0.0,3.0,0.6742007583379745,0.5757771737795201,UP,0.5504721999168396,0.4495278000831604
200,7,0.05,0.6,0.7,0.0,3.0,0.6742007583379745,0.5757771737795201,UP,0.5504721999168396,0.4495278000831604
300,7,0.05,0.6,0.7,0.0,3.0,0.6742007583379745,0.5757771737795201,UP,0.5504721999168396,0.4495278000831604
300,7,0.05,0.6,0.7,0.0,1.0,0.6742185205221176,0.5649353096999944,UP,0.5204586386680603,0.4795413613319397
200,7,0.05,0.6,0.7,0.0,1.0,0.6742185205221176,0.5649353096999944,UP,0.5204586386680603,0.4795413613319397
100,7,0.05,0.6,0.7,0.0,1.0,0.6742185205221176,0.5649353096999944,UP,0.5204586386680603,0.4795413613319397
100,7,0.03,0.6,0.7,0.0,3.0,0.6742384880781174,0.5561157221509293,UP,0.555644154548645,0.444355845451355
300,7,0.03,0.6,0.7,0.0,3.0,0.6742384880781174,0.5561157221509293,UP,0.555644154548645,0.444355845451355
200,7,0.03,0.6,0.7,0.0,3.0,0.6742384880781174,0.5561157221509293,UP,0.555644154548645,0.444355845451355
300,5,0.03,0.6,1.0,0.0,1.0,0.6742870807647705,0.5672605080720261,UP,0.5442637205123901,0.45573627948760986
100,5,0.03,0.6,1.0,0.0,1.0,0.6742870807647705,0.5672605080720261,UP,0.5442637205123901,0.45573627948760986
200,5,0.03,0.6,1.0,0.0,1.0,0.6742870807647705,0.5672605080720261,UP,0.5442637205123901,0.45573627948760986
200,5,0.05,0.8,0.7,0.0,3.0,0.6743278205394745,0.5663555245479184,UP,0.5262318849563599,0.47376811504364014
100,5,0.05,0.8,0.7,0.0,3.0,0.6743278205394745,0.5663555245479184,UP,0.5262318849563599,0.47376811504364014
300,5,0.05,0.8,0.7,0.0,3.0,0.6743278205394745,0.5663555245479184,UP,0.5262318849563599,0.47376811504364014
200,7,0.01,0.8,1.0,0.0,1.0,0.674334391951561,0.5791368818343149,UP,0.5541104078292847,0.44588959217071533
300,7,0.01,0.8,1.0,0.0,1.0,0.674334391951561,0.5791368818343149,UP,0.5541104078292847,0.44588959217071533
300,7,0.01,0.8,0.7,0.0,3.0,0.6743787825107574,0.5669130772578166,UP,0.5484274625778198,0.4515725374221802
200,7,0.01,0.8,0.7,0.0,3.0,0.6743787825107574,0.5669130772578166,UP,0.5484274625778198,0.4515725374221802
100,5,0.03,0.8,0.7,0.0,3.0,0.6744260340929031,0.5692538748047579,UP,0.5206972360610962,0.4793027639389038
300,5,0.03,0.8,0.7,0.0,3.0,0.6744260340929031,0.5692538748047579,UP,0.5206972360610962,0.4793027639389038
200,5,0.03,0.8,0.7,0.0,3.0,0.6744260340929031,0.5692538748047579,UP,0.5206972360610962,0.4793027639389038
100,5,0.05,0.6,0.7,0.5,3.0,0.6744674295186996,0.5657516286581916,UP,0.5664435625076294,0.4335564374923706
300,5,0.05,0.6,0.7,0.5,3.0,0.6744674295186996,0.5657516286581916,UP,0.5664435625076294,0.4335564374923706
