n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,avg_logloss,avg_accuracy,prediction,up_prob,down_prob
300,5,0.03,0.6,1.0,0.0,1.0,0.6148359030485153,0.6552821507072131,UP,0.5186929106712341,0.48130708932876587
100,5,0.03,0.6,1.0,0.0,1.0,0.6148359030485153,0.6552821507072131,UP,0.5186929106712341,0.48130708932876587
200,5,0.03,0.6,1.0,0.0,1.0,0.6148359030485153,0.6552821507072131,UP,0.5186929106712341,0.48130708932876587
100,7,0.05,0.6,0.7,0.5,1.0,0.6153432130813599,0.6634864416750721,DOWN,0.37137138843536377,0.6286286115646362
300,7,0.05,0.6,0.7,0.5,1.0,0.6153432130813599,0.6634864416750721,DOWN,0.37137138843536377,0.6286286115646362
200,7,0.05,0.6,0.7,0.5,1.0,0.6153432130813599,0.6634864416750721,DOWN,0.37137138843536377,0.6286286115646362
100,7,0.03,0.8,1.0,0.5,3.0,0.6156015396118164,0.648142587564883,UP,0.6269473433494568,0.3730526566505432
300,7,0.03,1.0,1.0,0.0,3.0,0.6156776249408722,0.6603584242780376,UP,0.6077529788017273,0.3922470211982727
200,7,0.03,1.0,1.0,0.0,3.0,0.6156776249408722,0.6603584242780376,UP,0.6077529788017273,0.3922470211982727
200,5,0.05,0.8,0.7,0.5,1.0,0.6160589903593063,0.6550658194312208,UP,0.567320704460144,0.43267929553985596
300,5,0.05,0.8,0.7,0.5,1.0,0.6160589903593063,0.6550658194312208,UP,0.567320704460144,0.43267929553985596
100,5,0.05,0.8,0.7,0.5,1.0,0.6160589903593063,0.6550658194312208,UP,0.567320704460144,0.43267929553985596
200,7,0.03,0.6,0.7,0.5,3.0,0.6161352097988129,0.6429148909353481,UP,0.6030935645103455,0.39690643548965454
300,7,0.03,0.6,0.7,0.5,3.0,0.6161352097988129,0.6429148909353481,UP,0.6030935645103455,0.39690643548965454
200,7,0.05,1.0,0.7,0.5,1.0,0.6164493709802628,0.6658302681880153,UP,0.5332826972007751,0.46671730279922485
300,7,0.05,1.0,0.7,0.5,1.0,0.6164493709802628,0.6658302681880153,UP,0.5332826972007751,0.46671730279922485
100,7,0.03,0.8,1.0,0.0,3.0,0.6165368407964706,0.6621919331231232,UP,0.5940483808517456,0.4059516191482544
100,5,0.05,0.8,0.7,0.0,3.0,0.616613894701004,0.6404701451648783,UP,0.5902255773544312,0.40977442264556885
200,7,0.03,1.0,1.0,0.0,1.0,0.6167662143707275,0.6648139827840303,UP,0.6827778220176697,0.3172221779823303
300,7,0.03,1.0,1.0,0.0,1.0,0.6167662143707275,0.6648139827840303,UP,0.6827778220176697,0.3172221779823303
300,5,0.01,0.6,0.7,0.5,1.0,0.6168565899133682,0.6516469455738562,UP,0.5412805676460266,0.4587194323539734
200,7,0.05,1.0,1.0,0.5,1.0,0.6168770641088486,0.6680844120659196,UP,0.7285510301589966,0.2714489698410034
100,7,0.05,1.0,1.0,0.5,1.0,0.6168770641088486,0.6680844120659196,UP,0.7285510301589966,0.2714489698410034
300,7,0.05,1.0,1.0,0.5,1.0,0.6168770641088486,0.6680844120659196,UP,0.7285510301589966,0.2714489698410034
100,5,0.05,0.8,0.7,0.0,1.0,0.6170675456523895,0.6550472543937675,UP,0.6258101463317871,0.3741898536682129
200,5,0.05,0.8,0.7,0.0,1.0,0.6170675456523895,0.6550472543937675,UP,0.6258101463317871,0.3741898536682129
300,5,0.05,0.8,0.7,0.0,1.0,0.6170675456523895,0.6550472543937675,UP,0.6258101463317871,0.3741898536682129
200,7,0.01,0.8,1.0,0.0,3.0,0.6171650737524033,0.6692872270859563,UP,0.5677634477615356,0.43223655223846436
100,7,0.05,0.6,0.7,0.0,3.0,0.6173142045736313,0.6579784352765496,DOWN,0.3948724865913391,0.6051275134086609
300,7,0.05,0.6,0.7,0.0,3.0,0.6173142045736313,0.6579784352765496,DOWN,0.3948724865913391,0.6051275134086609
200,7,0.05,0.6,0.7,0.0,3.0,0.6173142045736313,0.6579784352765496,DOWN,0.3948724865913391,0.6051275134086609
200,7,0.01,0.6,0.7,0.5,3.0,0.6174195110797882,0.6653859777721013,UP,0.5668131709098816,0.4331868290901184
300,7,0.05,0.6,0.7,0.5,3.0,0.6175580620765686,0.6359566913392776,DOWN,0.45765742659568787,0.5423425436019897
200,7,0.05,0.6,0.7,0.5,3.0,0.6175580620765686,0.6359566913392776,DOWN,0.45765742659568787,0.5423425436019897
200,7,0.05,1.0,0.7,0.5,3.0,0.6175864338874817,0.6589483775007059,UP,0.6238433122634888,0.37615668773651123
300,7,0.05,1.0,0.7,0.5,3.0,0.6175864338874817,0.6589483775007059,UP,0.6238433122634888,0.37615668773651123
100,7,0.05,1.0,0.7,0.5,3.0,0.6175864338874817,0.6589483775007059,UP,0.6238433122634888,0.37615668773651123
200,7,0.03,1.0,0.7,0.0,1.0,0.6176041811704636,0.649841139146996,UP,0.5678396821022034,0.43216031789779663
300,7,0.03,1.0,0.7,0.0,1.0,0.6176041811704636,0.649841139146996,UP,0.5678396821022034,0.43216031789779663
100,7,0.03,1.0,0.7,0.0,1.0,0.6176041811704636,0.649841139146996,UP,0.5678396821022034,0.43216031789779663
300,5,0.01,0.6,0.7,0.0,1.0,0.6177720576524734,0.6532682585229214,UP,0.53399258852005,0.46600741147994995
100,5,0.05,0.8,0.7,0.5,3.0,0.6177741140127182,0.6475220618104265,UP,0.6064727902412415,0.39352720975875854
300,5,0.05,0.8,0.7,0.5,3.0,0.6177741140127182,0.6475220618104265,UP,0.6064727902412415,0.39352720975875854
200,5,0.05,0.8,0.7,0.5,3.0,0.6177741140127182,0.6475220618104265,UP,0.6064727902412415,0.39352720975875854
200,7,0.01,0.6,1.0,0.0,3.0,0.6178470551967621,0.6595048995207838,UP,0.5725451707839966,0.4274548292160034
200,7,0.03,1.0,0.7,0.5,1.0,0.6179492771625519,0.6525425645447414,UP,0.5685720443725586,0.4314279556274414
300,7,0.03,1.0,0.7,0.5,1.0,0.6179492771625519,0.6525425645447414,UP,0.5685720443725586,0.4314279556274414
100,7,0.03,1.0,1.0,0.0,3.0,0.6181642264127731,0.6560480794504513,UP,0.6120828986167908,0.38791710138320923
300,5,0.05,0.6,0.7,0.0,3.0,0.6181970685720444,0.6635256457503103,DOWN,0.44012507796287537,0.5598748922348022
200,5,0.05,0.6,0.7,0.0,3.0,0.6181970685720444,0.6635256457503103,DOWN,0.44012507796287537,0.5598748922348022
300,7,0.01,1.0,0.7,0.5,1.0,0.6182219982147217,0.6530105103437507,UP,0.5898162722587585,0.41018372774124146
200,7,0.01,0.6,1.0,0.5,3.0,0.6183732450008392,0.6584844913575186,UP,0.5529278516769409,0.4470721483230591
200,7,0.01,0.8,0.7,0.5,3.0,0.6184700727462769,0.6556480455933424,UP,0.5807551145553589,0.4192448854446411
200,7,0.01,0.8,1.0,0.5,3.0,0.6186294108629227,0.6674587707244378,UP,0.5706915855407715,0.4293084144592285
300,5,0.03,1.0,0.7,0.0,1.0,0.6186524033546448,0.6650685757902824,UP,0.5452780723571777,0.45472192764282227
300,5,0.01,0.6,1.0,0.0,1.0,0.6186714917421341,0.6499133379171685,UP,0.5416606068611145,0.4583393931388855
300,5,0.03,0.6,0.7,0.5,1.0,0.6187059730291367,0.6481611904644111,DOWN,0.4430091977119446,0.5569908022880554
200,5,0.03,0.6,0.7,0.5,1.0,0.6187059730291367,0.6481611904644111,DOWN,0.4430091977119446,0.5569908022880554
100,7,0.03,1.0,1.0,0.0,1.0,0.6187460422515869,0.6590668563472486,UP,0.6588377356529236,0.3411622643470764
100,5,0.03,0.6,1.0,0.0,3.0,0.6188791692256927,0.651096519347857,UP,0.5527027249336243,0.44729727506637573
200,5,0.03,0.6,1.0,0.0,3.0,0.6188791692256927,0.651096519347857,UP,0.5527027249336243,0.44729727506637573
300,5,0.03,0.6,1.0,0.0,3.0,0.6188791692256927,0.651096519347857,UP,0.5527027249336243,0.44729727506637573
100,7,0.03,0.6,0.7,0.5,3.0,0.6189797669649124,0.6400413277169573,UP,0.577349066734314,0.42265093326568604
100,7,0.05,1.0,0.7,0.5,1.0,0.6189954429864883,0.6643934865788199,UP,0.55191969871521,0.44808030128479004
100,5,0.05,0.6,0.7,0.0,3.0,0.6190934628248215,0.659215300922724,DOWN,0.4687427580356598,0.5312572717666626
100,7,0.05,0.6,0.7,0.5,3.0,0.6191839873790741,0.6388302545576683,DOWN,0.4647931456565857,0.5352068543434143
100,5,0.03,0.6,0.7,0.5,1.0,0.6192543208599091,0.6531899260965951,DOWN,0.4726020097732544,0.5273979902267456
200,7,0.03,1.0,1.0,0.5,3.0,0.6194456219673157,0.666663153907484,UP,0.6269617676734924,0.37303823232650757
300,7,0.03,1.0,1.0,0.5,3.0,0.6194456219673157,0.666663153907484,UP,0.6269617676734924,0.37303823232650757
300,5,0.01,0.6,1.0,0.5,1.0,0.6194723397493362,0.6484682855480292,UP,0.5642536878585815,0.43574631214141846
200,5,0.03,0.6,0.7,0.0,1.0,0.6195215135812759,0.657235345778345,UP,0.5774269700050354,0.4225730299949646
300,5,0.03,0.6,0.7,0.0,1.0,0.6195215135812759,0.657235345778345,UP,0.5774269700050354,0.4225730299949646
100,5,0.03,0.6,0.7,0.0,1.0,0.6195215135812759,0.657235345778345,UP,0.5774269700050354,0.4225730299949646
200,5,0.03,0.6,1.0,0.5,3.0,0.6195573508739471,0.6494515510156964,UP,0.5627042055130005,0.4372957944869995
300,5,0.03,0.6,1.0,0.5,3.0,0.6195573508739471,0.6494515510156964,UP,0.5627042055130005,0.4372957944869995
300,7,0.01,1.0,1.0,0.0,3.0,0.619876891374588,0.6601841745949852,UP,0.6444320678710938,0.35556793212890625
300,7,0.01,1.0,0.7,0.0,1.0,0.6203888356685638,0.6539041184177624,UP,0.5688232183456421,0.4311767816543579
100,5,0.05,0.6,0.7,0.5,1.0,0.6204434782266617,0.641232805148973,UP,0.5703924894332886,0.4296075105667114
200,5,0.05,0.6,0.7,0.5,1.0,0.6204434782266617,0.641232805148973,UP,0.5703924894332886,0.4296075105667114
300,5,0.05,0.6,0.7,0.5,1.0,0.6204434782266617,0.641232805148973,UP,0.5703924894332886,0.4296075105667114
200,5,0.03,0.6,0.7,0.5,3.0,0.6205282658338547,0.6432107241550951,UP,0.5429532527923584,0.4570467472076416
300,5,0.03,0.6,0.7,0.5,3.0,0.6205282658338547,0.6432107241550951,UP,0.5429532527923584,0.4570467472076416
100,5,0.03,0.6,1.0,0.5,3.0,0.620556190609932,0.6494515510156964,UP,0.5627042055130005,0.4372957944869995
100,5,0.03,0.6,0.7,0.5,3.0,0.6206466555595398,0.6416801119101971,UP,0.5429532527923584,0.4570467472076416
200,5,0.03,1.0,0.7,0.0,1.0,0.6206699162721634,0.6593214493535009,UP,0.5513469576835632,0.44865304231643677
100,7,0.03,1.0,0.7,0.5,1.0,0.6207003444433212,0.6489506105217528,UP,0.6068965792655945,0.3931034207344055
200,5,0.05,0.6,1.0,0.0,3.0,0.6207109093666077,0.6270113470114707,UP,0.567553699016571,0.43244630098342896
100,5,0.05,0.6,1.0,0.0,3.0,0.6207109093666077,0.6270113470114707,UP,0.567553699016571,0.43244630098342896
300,5,0.05,0.6,1.0,0.0,3.0,0.6207109093666077,0.6270113470114707,UP,0.567553699016571,0.43244630098342896
300,5,0.03,0.8,1.0,0.0,3.0,0.6207823902368546,0.6544597359549371,UP,0.52801513671875,0.47198486328125
200,5,0.03,0.8,1.0,0.0,3.0,0.6207823902368546,0.6544597359549371,UP,0.52801513671875,0.47198486328125
100,5,0.03,0.8,1.0,0.5,1.0,0.6209520101547241,0.6551934861413027,UP,0.6032066345214844,0.3967933654785156
300,5,0.03,0.8,1.0,0.5,1.0,0.6209520101547241,0.6551934861413027,UP,0.6032066345214844,0.3967933654785156
200,5,0.03,0.8,1.0,0.5,1.0,0.6209520101547241,0.6551934861413027,UP,0.6032066345214844,0.3967933654785156
100,7,0.03,1.0,1.0,0.5,3.0,0.6211068630218506,0.6623528090798978,UP,0.654239296913147,0.345760703086853
200,5,0.05,0.6,1.0,0.5,1.0,0.6211343854665756,0.6451328849453996,UP,0.6419878005981445,0.35801219940185547
100,5,0.05,0.6,1.0,0.5,1.0,0.6211343854665756,0.6451328849453996,UP,0.6419878005981445,0.35801219940185547
300,5,0.05,0.6,1.0,0.5,1.0,0.6211343854665756,0.6451328849453996,UP,0.6419878005981445,0.35801219940185547
200,5,0.05,1.0,1.0,0.0,3.0,0.62115079164505,0.6478272469627043,UP,0.7319185137748718,0.2680814862251282
300,5,0.05,1.0,1.0,0.0,3.0,0.62115079164505,0.6478272469627043,UP,0.7319185137748718,0.2680814862251282
200,5,0.01,0.6,0.7,0.5,1.0,0.6211844831705093,0.6480549915508677,UP,0.5132967829704285,0.48670321702957153
200,5,0.05,0.8,1.0,0.0,1.0,0.6212249100208282,0.6446701556989491,UP,0.544792652130127,0.45520734786987305
100,5,0.05,0.8,1.0,0.0,1.0,0.6212249100208282,0.6446701556989491,UP,0.544792652130127,0.45520734786987305
300,5,0.05,0.8,1.0,0.0,1.0,0.6212249100208282,0.6446701556989491,UP,0.544792652130127,0.45520734786987305
