n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,avg_logloss,avg_accuracy,prediction,up_prob,down_prob
200,5,0.05,0.8,0.7,0.0,1.0,0.6791150678106193,0.5755119835991588,UP,0.658245325088501,0.341754674911499
100,5,0.05,0.8,0.7,0.0,1.0,0.6791150678106193,0.5755119835991588,UP,0.658245325088501,0.341754674911499
300,5,0.05,0.8,0.7,0.0,1.0,0.6791150678106193,0.5755119835991588,UP,0.658245325088501,0.341754674911499
300,3,0.03,0.8,0.7,0.0,1.0,0.6791205182196118,0.5724797193898585,UP,0.6505066156387329,0.3494933843612671
200,3,0.03,0.8,0.7,0.0,1.0,0.6791205182196118,0.5724797193898585,UP,0.6505066156387329,0.3494933843612671
100,3,0.03,0.8,0.7,0.0,1.0,0.6791205182196118,0.5724797193898585,UP,0.6505066156387329,0.3494933843612671
300,5,0.05,0.8,0.7,0.5,3.0,0.6791847908025441,0.5731496677729124,UP,0.5548754930496216,0.4451245069503784
200,5,0.05,0.8,0.7,0.5,3.0,0.6791847908025441,0.5731496677729124,UP,0.5548754930496216,0.4451245069503784
100,5,0.05,0.8,0.7,0.5,3.0,0.6791847908025441,0.5731496677729124,UP,0.5548754930496216,0.4451245069503784
200,5,0.05,0.6,0.7,0.0,3.0,0.6792397402924775,0.5772342915299005,UP,0.6575387120246887,0.3424612879753113
100,5,0.05,0.6,0.7,0.0,3.0,0.6792397402924775,0.5772342915299005,UP,0.6575387120246887,0.3424612879753113
300,5,0.05,0.6,0.7,0.0,3.0,0.6792397402924775,0.5772342915299005,UP,0.6575387120246887,0.3424612879753113
200,3,0.03,0.8,1.0,0.0,3.0,0.6792594699342427,0.5842543956186343,UP,0.5561664700508118,0.44383352994918823
100,3,0.03,0.8,1.0,0.0,3.0,0.6792594699342427,0.5842543956186343,UP,0.5561664700508118,0.44383352994918823
300,3,0.03,0.8,1.0,0.0,3.0,0.6792594699342427,0.5842543956186343,UP,0.5561664700508118,0.44383352994918823
200,5,0.01,0.6,0.7,0.0,1.0,0.6794774227426275,0.5704204894741749,UP,0.5662546753883362,0.4337453246116638
300,5,0.01,0.6,0.7,0.0,1.0,0.6794774227426275,0.5704204894741749,UP,0.5662546753883362,0.4337453246116638
300,3,0.05,0.6,0.7,0.5,1.0,0.6794919063411182,0.5693217741259666,UP,0.6453222036361694,0.35467779636383057
200,3,0.05,0.6,0.7,0.5,1.0,0.6794919063411182,0.5693217741259666,UP,0.6453222036361694,0.35467779636383057
100,3,0.05,0.6,0.7,0.5,1.0,0.6794919063411182,0.5693217741259666,UP,0.6453222036361694,0.35467779636383057
100,7,0.03,0.8,0.7,0.5,1.0,0.6795300785773905,0.5910692409848717,UP,0.5968223810195923,0.4031776189804077
200,7,0.03,0.8,0.7,0.5,1.0,0.6795300785773905,0.5910692409848717,UP,0.5968223810195923,0.4031776189804077
300,7,0.03,0.8,0.7,0.5,1.0,0.6795300785773905,0.5910692409848717,UP,0.5968223810195923,0.4031776189804077
100,5,0.01,0.6,0.7,0.0,1.0,0.6795583108869745,0.5694042293115732,UP,0.5662546753883362,0.4337453246116638
300,7,0.03,0.6,1.0,0.0,1.0,0.6795730969589542,0.5737979969111278,UP,0.5900413990020752,0.4099586009979248
100,7,0.03,0.6,1.0,0.0,1.0,0.6795730969589542,0.5737979969111278,UP,0.5900413990020752,0.4099586009979248
200,7,0.03,0.6,1.0,0.0,1.0,0.6795730969589542,0.5737979969111278,UP,0.5900413990020752,0.4099586009979248
300,7,0.05,0.8,0.7,0.5,3.0,0.6796268019853142,0.5873051617619294,UP,0.5587416291236877,0.44125837087631226
200,7,0.05,0.8,0.7,0.5,3.0,0.6796268019853142,0.5873051617619294,UP,0.5587416291236877,0.44125837087631226
100,7,0.05,0.8,0.7,0.5,3.0,0.6796268019853142,0.5873051617619294,UP,0.5587416291236877,0.44125837087631226
100,7,0.01,0.6,0.7,0.5,1.0,0.6796353110066142,0.564326033188717,UP,0.594273030757904,0.40572696924209595
200,7,0.01,0.6,0.7,0.5,1.0,0.6796353110066142,0.564326033188717,UP,0.594273030757904,0.40572696924209595
300,7,0.01,0.6,0.7,0.5,1.0,0.6796353110066142,0.564326033188717,UP,0.594273030757904,0.40572696924209595
200,3,0.03,0.6,0.7,0.0,3.0,0.6797084331091507,0.5782950101823741,UP,0.6625802516937256,0.3374197483062744
100,3,0.03,0.6,0.7,0.0,3.0,0.6797084331091507,0.5782950101823741,UP,0.6625802516937256,0.3374197483062744
300,3,0.03,0.6,0.7,0.0,3.0,0.6797084331091507,0.5782950101823741,UP,0.6625802516937256,0.3374197483062744
200,5,0.05,0.6,0.7,0.5,3.0,0.6797176037570647,0.5568854455154644,UP,0.6466787457466125,0.35332125425338745
100,5,0.05,0.6,0.7,0.5,3.0,0.6797176037570647,0.5568854455154644,UP,0.6466787457466125,0.35332125425338745
300,5,0.05,0.6,0.7,0.5,3.0,0.6797176037570647,0.5568854455154644,UP,0.6466787457466125,0.35332125425338745
200,5,0.03,0.6,1.0,0.0,3.0,0.6797524392991697,0.5627118972063173,UP,0.6118547320365906,0.3881452679634094
100,5,0.03,0.6,1.0,0.0,3.0,0.6797524392991697,0.5627118972063173,UP,0.6118547320365906,0.3881452679634094
300,5,0.03,0.6,1.0,0.0,3.0,0.6797524392991697,0.5627118972063173,UP,0.6118547320365906,0.3881452679634094
200,7,0.01,0.8,0.7,0.5,1.0,0.6797723238237239,0.5777084971919803,UP,0.6277009844779968,0.3722990155220032
300,7,0.01,0.8,0.7,0.5,1.0,0.6797723238237239,0.5777084971919803,UP,0.6277009844779968,0.3722990155220032
100,7,0.03,0.8,0.7,0.0,3.0,0.6798827497516544,0.5813921195054977,UP,0.6514997482299805,0.34850025177001953
200,7,0.03,0.8,0.7,0.0,3.0,0.6798827497516544,0.5813921195054977,UP,0.6514997482299805,0.34850025177001953
300,7,0.03,0.8,0.7,0.0,3.0,0.6798827497516544,0.5813921195054977,UP,0.6514997482299805,0.34850025177001953
300,5,0.01,0.6,1.0,0.0,1.0,0.6799147184676184,0.5649557846687876,UP,0.6052039861679077,0.3947960138320923
100,5,0.01,0.6,1.0,0.0,1.0,0.6799147184676184,0.5649557846687876,UP,0.6052039861679077,0.3947960138320923
200,5,0.01,0.6,1.0,0.0,1.0,0.6799147184676184,0.5649557846687876,UP,0.6052039861679077,0.3947960138320923
100,5,0.03,0.6,0.7,0.5,1.0,0.6800831372082685,0.5753781453708481,UP,0.6158168911933899,0.3841831088066101
300,5,0.03,0.6,0.7,0.5,1.0,0.6800831372082685,0.5753781453708481,UP,0.6158168911933899,0.3841831088066101
200,5,0.03,0.6,0.7,0.5,1.0,0.6800831372082685,0.5753781453708481,UP,0.6158168911933899,0.3841831088066101
300,3,0.05,0.8,0.7,0.5,3.0,0.6801253150405129,0.5862383977981436,UP,0.5270190238952637,0.47298097610473633
100,3,0.05,0.8,0.7,0.5,3.0,0.6801253150405129,0.5862383977981436,UP,0.5270190238952637,0.47298097610473633
200,3,0.05,0.8,0.7,0.5,3.0,0.6801253150405129,0.5862383977981436,UP,0.5270190238952637,0.47298097610473633
300,5,0.01,0.6,1.0,0.5,3.0,0.6802068475238904,0.5689197419926759,UP,0.6012116074562073,0.3987883925437927
100,5,0.01,0.6,1.0,0.5,3.0,0.6802068475238904,0.5689197419926759,UP,0.6012116074562073,0.3987883925437927
200,5,0.01,0.6,1.0,0.5,3.0,0.6802068475238904,0.5689197419926759,UP,0.6012116074562073,0.3987883925437927
100,5,0.01,0.6,0.7,0.0,3.0,0.680224948148072,0.5624511957852947,UP,0.5699594020843506,0.4300405979156494
200,5,0.01,0.6,0.7,0.0,3.0,0.680224948148072,0.5624511957852947,UP,0.5699594020843506,0.4300405979156494
300,5,0.01,0.6,0.7,0.0,3.0,0.680224948148072,0.5624511957852947,UP,0.5699594020843506,0.4300405979156494
200,5,0.05,0.6,1.0,0.5,1.0,0.6802775847487156,0.5459291243831427,UP,0.5065340995788574,0.4934659004211426
300,5,0.05,0.6,1.0,0.5,1.0,0.6802775847487156,0.5459291243831427,UP,0.5065340995788574,0.4934659004211426
100,5,0.05,0.6,1.0,0.5,1.0,0.6802775847487156,0.5459291243831427,UP,0.5065340995788574,0.4934659004211426
100,7,0.03,0.8,0.7,0.0,1.0,0.6803098845287616,0.5799872640393415,UP,0.6762210726737976,0.3237789273262024
300,7,0.03,0.8,0.7,0.0,1.0,0.6803098845287616,0.5799872640393415,UP,0.6762210726737976,0.3237789273262024
200,7,0.03,0.8,0.7,0.0,1.0,0.6803098845287616,0.5799872640393415,UP,0.6762210726737976,0.3237789273262024
300,7,0.03,1.0,0.7,0.5,1.0,0.6804761757075273,0.5797584761406666,UP,0.5556237101554871,0.44437628984451294
200,7,0.03,1.0,0.7,0.5,1.0,0.6804761757075273,0.5797584761406666,UP,0.5556237101554871,0.44437628984451294
100,7,0.03,1.0,0.7,0.5,1.0,0.6804761757075273,0.5797584761406666,UP,0.5556237101554871,0.44437628984451294
200,5,0.01,0.8,1.0,0.0,1.0,0.6805112704365383,0.572127273954157,UP,0.6315430402755737,0.36845695972442627
300,5,0.01,0.8,1.0,0.0,1.0,0.6805112704365383,0.572127273954157,UP,0.6315430402755737,0.36845695972442627
100,3,0.03,0.8,0.7,0.0,3.0,0.6805127985321514,0.6100164371888369,UP,0.6568039655685425,0.3431960344314575
300,3,0.03,0.8,0.7,0.0,3.0,0.6805127985321514,0.6100164371888369,UP,0.6568039655685425,0.3431960344314575
200,3,0.03,0.8,0.7,0.0,3.0,0.6805127985321514,0.6100164371888369,UP,0.6568039655685425,0.3431960344314575
300,7,0.01,0.8,0.7,0.5,3.0,0.680547586825909,0.584789374118024,UP,0.6439880728721619,0.35601192712783813
200,7,0.01,0.8,0.7,0.5,3.0,0.680547586825909,0.584789374118024,UP,0.6439880728721619,0.35601192712783813
200,3,0.03,0.8,1.0,0.0,1.0,0.6805867989002108,0.5715985048350711,UP,0.6115791201591492,0.38842087984085083
300,3,0.03,0.8,1.0,0.0,1.0,0.6805867989002108,0.5715985048350711,UP,0.6115791201591492,0.38842087984085083
100,3,0.03,0.8,1.0,0.0,1.0,0.6805867989002108,0.5715985048350711,UP,0.6115791201591492,0.38842087984085083
300,7,0.03,1.0,1.0,0.5,3.0,0.6806263086886409,0.5531037814621222,DOWN,0.4894793629646301,0.5105206370353699
200,7,0.03,1.0,1.0,0.5,3.0,0.6806263086886409,0.5531037814621222,DOWN,0.4894793629646301,0.5105206370353699
100,7,0.03,1.0,1.0,0.5,3.0,0.6806263086886409,0.5531037814621222,DOWN,0.4894793629646301,0.5105206370353699
200,5,0.01,0.8,0.7,0.5,1.0,0.6806969682743478,0.5806058293796913,UP,0.6179507374763489,0.3820492625236511
300,5,0.01,0.8,0.7,0.5,1.0,0.6806969682743478,0.5806058293796913,UP,0.6179507374763489,0.3820492625236511
100,5,0.01,0.8,1.0,0.0,1.0,0.6807003359259283,0.5706904923449616,UP,0.5963864922523499,0.40361350774765015
100,7,0.01,0.8,0.7,0.5,1.0,0.6807262085705731,0.5805820604103711,UP,0.5973835587501526,0.4026164412498474
100,7,0.05,0.6,1.0,0.0,3.0,0.6807957933886039,0.5596569452002836,UP,0.5169731974601746,0.48302680253982544
200,7,0.05,0.6,1.0,0.0,3.0,0.6807957933886039,0.5596569452002836,UP,0.5169731974601746,0.48302680253982544
300,7,0.05,0.6,1.0,0.0,3.0,0.6807957933886039,0.5596569452002836,UP,0.5169731974601746,0.48302680253982544
300,5,0.01,0.8,1.0,0.5,1.0,0.6808472163903538,0.5821157016212709,UP,0.5697025656700134,0.4302974343299866
200,5,0.01,0.8,1.0,0.5,1.0,0.6808472163903538,0.5821157016212709,UP,0.5697025656700134,0.4302974343299866
100,5,0.01,0.8,1.0,0.5,1.0,0.6808472163903538,0.5821157016212709,UP,0.5697025656700134,0.4302974343299866
300,5,0.03,0.6,1.0,0.0,1.0,0.6808475567997487,0.5368117179588404,UP,0.5067477226257324,0.4932522773742676
200,5,0.03,0.6,1.0,0.0,1.0,0.6808475567997487,0.5368117179588404,UP,0.5067477226257324,0.4932522773742676
100,5,0.03,0.6,1.0,0.0,1.0,0.6808475567997487,0.5368117179588404,UP,0.5067477226257324,0.4932522773742676
100,3,0.03,0.8,0.7,0.5,3.0,0.6808814091020393,0.5986747516500293,UP,0.6056264042854309,0.3943735957145691
300,3,0.03,0.8,0.7,0.5,3.0,0.6808814091020393,0.5986747516500293,UP,0.6056264042854309,0.3943735957145691
200,3,0.03,0.8,0.7,0.5,3.0,0.6808814091020393,0.5986747516500293,UP,0.6056264042854309,0.3943735957145691
200,3,0.05,0.6,0.7,0.0,1.0,0.680915124270784,0.5685714319369464,UP,0.6516829133033752,0.34831708669662476
100,3,0.05,0.6,0.7,0.0,1.0,0.680915124270784,0.5685714319369464,UP,0.6516829133033752,0.34831708669662476
300,3,0.05,0.6,0.7,0.0,1.0,0.680915124270784,0.5685714319369464,UP,0.6516829133033752,0.34831708669662476
100,7,0.05,1.0,0.7,0.0,3.0,0.6809161272610977,0.5743586669318694,UP,0.5659997463226318,0.43400025367736816
300,7,0.05,1.0,0.7,0.0,3.0,0.6809161272610977,0.5743586669318694,UP,0.5659997463226318,0.43400025367736816
200,7,0.05,1.0,0.7,0.0,3.0,0.6809161272610977,0.5743586669318694,UP,0.5659997463226318,0.43400025367736816
300,7,0.01,1.0,1.0,0.5,3.0,0.6810010331577386,0.5452674467600329,DOWN,0.498104989528656,0.501895010471344
100,7,0.01,1.0,1.0,0.5,3.0,0.6810010331577386,0.5452674467600329,DOWN,0.498104989528656,0.501895010471344
200,7,0.01,1.0,1.0,0.5,3.0,0.6810010331577386,0.5452674467600329,DOWN,0.498104989528656,0.501895010471344
100,7,0.01,0.8,0.7,0.5,3.0,0.6810696370792038,0.5840709833134263,UP,0.6168820858001709,0.3831179141998291
300,3,0.05,0.8,1.0,0.5,1.0,0.6811505749475015,0.5732702079990954,UP,0.5242611765861511,0.4757388234138489
100,3,0.05,0.8,1.0,0.5,1.0,0.6811505749475015,0.5732702079990954,UP,0.5242611765861511,0.4757388234138489
200,3,0.05,0.8,1.0,0.5,1.0,0.6811505749475015,0.5732702079990954,UP,0.5242611765861511,0.4757388234138489
100,3,0.03,0.8,0.7,0.5,1.0,0.6812210090232973,0.5886811326717399,UP,0.613365888595581,0.38663411140441895
200,3,0.03,0.8,0.7,0.5,1.0,0.6812210090232973,0.5886811326717399,UP,0.613365888595581,0.38663411140441895
300,3,0.03,0.8,0.7,0.5,1.0,0.6812210090232973,0.5886811326717399,UP,0.613365888595581,0.38663411140441895
100,5,0.01,0.8,0.7,0.5,1.0,0.6812712132424923,0.5791690477704958,UP,0.5871158242225647,0.4128841757774353
200,7,0.01,1.0,0.7,0.5,1.0,0.6813066829435579,0.5514794269263634,UP,0.5462501645088196,0.4537498354911804
300,7,0.01,1.0,0.7,0.5,1.0,0.6813066829435579,0.5514794269263634,UP,0.5462501645088196,0.4537498354911804
300,7,0.01,1.0,0.7,0.5,3.0,0.6813214144680109,0.5627190867936745,UP,0.5862744450569153,0.4137255549430847
200,7,0.01,1.0,0.7,0.5,3.0,0.6813214144680109,0.5627190867936745,UP,0.5862744450569153,0.4137255549430847
200,5,0.01,0.6,1.0,0.5,1.0,0.6813273147778234,0.5589479063282168,UP,0.6053552031517029,0.3946447968482971
300,5,0.01,0.6,1.0,0.5,1.0,0.6813273147778234,0.5589479063282168,UP,0.6053552031517029,0.3946447968482971
100,5,0.01,0.6,1.0,0.5,1.0,0.6813273147778234,0.5589479063282168,UP,0.6053552031517029,0.3946447968482971
300,7,0.01,0.8,0.7,0.0,1.0,0.6814158558870641,0.5638281595228504,UP,0.627052903175354,0.372947096824646
200,7,0.01,0.8,0.7,0.0,1.0,0.6814158558870641,0.5638281595228504,UP,0.627052903175354,0.372947096824646
300,3,0.01,0.6,0.7,0.0,1.0,0.681461929099849,0.5711357755886206,UP,0.6070363521575928,0.3929636478424072
200,3,0.01,0.6,0.7,0.0,1.0,0.681461929099849,0.5711357755886206,UP,0.6070363521575928,0.3929636478424072
100,7,0.01,1.0,1.0,0.0,3.0,0.6814735466839159,0.5452674467600329,UP,0.5208547115325928,0.4791452884674072
200,7,0.01,1.0,1.0,0.0,3.0,0.6814735466839159,0.5452674467600329,UP,0.5208547115325928,0.4791452884674072
300,7,0.01,1.0,1.0,0.0,3.0,0.6814735466839159,0.5452674467600329,UP,0.5208547115325928,0.4791452884674072
300,5,0.03,0.8,0.7,0.0,3.0,0.6814852916942644,0.5922154185475704,UP,0.5817438960075378,0.41825610399246216
200,5,0.03,0.8,0.7,0.0,3.0,0.6814852916942644,0.5922154185475704,UP,0.5817438960075378,0.41825610399246216
100,5,0.03,0.8,0.7,0.0,3.0,0.6814852916942644,0.5922154185475704,UP,0.5817438960075378,0.41825610399246216
200,3,0.05,0.8,0.7,0.0,3.0,0.6815094805134991,0.5809983707528428,UP,0.5442299246788025,0.4557700753211975
100,3,0.05,0.8,0.7,0.0,3.0,0.6815094805134991,0.5809983707528428,UP,0.5442299246788025,0.4557700753211975
300,3,0.05,0.8,0.7,0.0,3.0,0.6815094805134991,0.5809983707528428,UP,0.5442299246788025,0.4557700753211975
300,3,0.01,0.8,1.0,0.5,1.0,0.6815411527454258,0.5888203767629844,UP,0.5416243672370911,0.45837563276290894
200,3,0.01,0.8,1.0,0.5,1.0,0.6815411527454258,0.5888203767629844,UP,0.5416243672370911,0.45837563276290894
100,7,0.01,1.0,0.7,0.5,1.0,0.6815654526740506,0.547887472903375,UP,0.5460268259048462,0.4539731740951538
200,3,0.01,0.8,1.0,0.0,1.0,0.6815949069720094,0.5817817328781807,UP,0.5437631011009216,0.45623689889907837
300,3,0.01,0.8,1.0,0.0,1.0,0.6815949069720094,0.5817817328781807,UP,0.5437631011009216,0.45623689889907837
100,7,0.01,1.0,0.7,0.5,3.0,0.6816137198120957,0.5620006959890769,UP,0.5675532817840576,0.4324467182159424
300,3,0.05,0.6,0.7,0.5,3.0,0.6816277345393459,0.5610689902537971,UP,0.5547410845756531,0.4452589154243469
200,3,0.05,0.6,0.7,0.5,3.0,0.6816277345393459,0.5610689902537971,UP,0.5547410845756531,0.4452589154243469
100,3,0.05,0.6,0.7,0.5,3.0,0.6816277345393459,0.5610689902537971,UP,0.5547410845756531,0.4452589154243469
100,3,0.01,0.6,0.7,0.0,1.0,0.6816709856516127,0.5646176931664171,UP,0.6064044833183289,0.39359551668167114
100,7,0.01,0.8,0.7,0.0,1.0,0.6817142713426341,0.5609545963044595,UP,0.5962216854095459,0.4037783145904541
100,3,0.05,0.8,0.7,0.5,1.0,0.6817337222938049,0.5744524218434219,UP,0.5597873330116272,0.4402126669883728
200,3,0.05,0.8,0.7,0.5,1.0,0.6817337222938049,0.5744524218434219,UP,0.5597873330116272,0.4402126669883728
300,3,0.05,0.8,0.7,0.5,1.0,0.6817337222938049,0.5744524218434219,UP,0.5597873330116272,0.4402126669883728
100,3,0.01,0.6,0.7,0.5,3.0,0.6817580137434975,0.5759036835928653,UP,0.5800899863243103,0.4199100136756897
300,3,0.01,0.6,0.7,0.5,3.0,0.6817580137434975,0.5759036835928653,UP,0.5800899863243103,0.4199100136756897
200,3,0.01,0.6,0.7,0.5,3.0,0.6817580137434975,0.5759036835928653,UP,0.5800899863243103,0.4199100136756897
300,5,0.03,0.6,1.0,0.5,1.0,0.6817817870116746,0.5571121720344993,UP,0.5626931190490723,0.43730688095092773
100,5,0.03,0.6,1.0,0.5,1.0,0.6817817870116746,0.5571121720344993,UP,0.5626931190490723,0.43730688095092773
200,5,0.03,0.6,1.0,0.5,1.0,0.6817817870116746,0.5571121720344993,UP,0.5626931190490723,0.43730688095092773
300,5,0.05,1.0,0.7,0.0,3.0,0.6818331473537024,0.5803212075410484,UP,0.5629267692565918,0.4370732307434082
100,5,0.05,1.0,0.7,0.0,3.0,0.6818331473537024,0.5803212075410484,UP,0.5629267692565918,0.4370732307434082
200,5,0.05,1.0,0.7,0.0,3.0,0.6818331473537024,0.5803212075410484,UP,0.5629267692565918,0.4370732307434082
100,3,0.01,0.8,1.0,0.5,1.0,0.6818413854256372,0.5827228157873746,UP,0.5416243672370911,0.45837563276290894
300,5,0.05,1.0,0.7,0.5,3.0,0.6818735781004149,0.5621965270548926,UP,0.5439736843109131,0.4560263156890869
100,5,0.05,1.0,0.7,0.5,3.0,0.6818735781004149,0.5621965270548926,UP,0.5439736843109131,0.4560263156890869
200,5,0.05,1.0,0.7,0.5,3.0,0.6818735781004149,0.5621965270548926,UP,0.5439736843109131,0.4560263156890869
200,5,0.01,0.8,0.7,0.0,3.0,0.6819426745155537,0.5655474258668985,UP,0.613358199596405,0.38664180040359497
300,5,0.01,0.8,0.7,0.0,3.0,0.6819426745155537,0.5655474258668985,UP,0.613358199596405,0.38664180040359497
200,7,0.03,0.8,0.7,0.5,3.0,0.6819578622263658,0.5671809430248129,UP,0.5656264424324036,0.43437355756759644
300,7,0.03,0.8,0.7,0.5,3.0,0.6819578622263658,0.5671809430248129,UP,0.5656264424324036,0.43437355756759644
100,7,0.03,0.8,0.7,0.5,3.0,0.6819578622263658,0.5671809430248129,UP,0.5656264424324036,0.43437355756759644
200,3,0.05,0.6,1.0,0.0,1.0,0.6819666976180563,0.5679746246690434,UP,0.5130560994148254,0.48694390058517456
100,3,0.05,0.6,1.0,0.0,1.0,0.6819666976180563,0.5679746246690434,UP,0.5130560994148254,0.48694390058517456
300,3,0.05,0.6,1.0,0.0,1.0,0.6819666976180563,0.5679746246690434,UP,0.5130560994148254,0.48694390058517456
200,5,0.03,0.8,0.7,0.5,3.0,0.6819706567078461,0.5895788887464153,UP,0.5795158743858337,0.42048412561416626
300,5,0.03,0.8,0.7,0.5,3.0,0.6819706567078461,0.5895788887464153,UP,0.5795158743858337,0.42048412561416626
100,5,0.03,0.8,0.7,0.5,3.0,0.6819706567078461,0.5895788887464153,UP,0.5795158743858337,0.42048412561416626
200,7,0.01,1.0,0.7,0.0,3.0,0.6820234105175935,0.5538850191043617,UP,0.5653573870658875,0.43464261293411255
300,7,0.01,1.0,0.7,0.0,3.0,0.6820234105175935,0.5538850191043617,UP,0.5653573870658875,0.43464261293411255
100,7,0.01,1.0,0.7,0.0,3.0,0.6820234105175935,0.5538850191043617,UP,0.5653573870658875,0.43464261293411255
100,3,0.01,0.8,1.0,0.0,1.0,0.6820845853591201,0.5736516515773677,UP,0.5437631011009216,0.45623689889907837
200,7,0.03,1.0,1.0,0.0,3.0,0.6821163191304159,0.5535789294691804,DOWN,0.49043843150138855,0.5095615386962891
100,7,0.03,1.0,1.0,0.0,3.0,0.6821163191304159,0.5535789294691804,DOWN,0.49043843150138855,0.5095615386962891
300,7,0.03,1.0,1.0,0.0,3.0,0.6821163191304159,0.5535789294691804,DOWN,0.49043843150138855,0.5095615386962891
100,7,0.05,1.0,1.0,0.0,3.0,0.6822226319779973,0.5340916770408752,UP,0.5306680798530579,0.46933192014694214
300,7,0.05,1.0,1.0,0.0,3.0,0.6822226319779973,0.5340916770408752,UP,0.5306680798530579,0.46933192014694214
200,7,0.05,1.0,1.0,0.0,3.0,0.6822226319779973,0.5340916770408752,UP,0.5306680798530579,0.46933192014694214
200,7,0.03,1.0,0.7,0.5,3.0,0.6822698516934248,0.5711490988321317,UP,0.5738447904586792,0.4261552095413208
100,7,0.03,1.0,0.7,0.5,3.0,0.6822698516934248,0.5711490988321317,UP,0.5738447904586792,0.4261552095413208
300,7,0.03,1.0,0.7,0.5,3.0,0.6822698516934248,0.5711490988321317,UP,0.5738447904586792,0.4261552095413208
200,3,0.01,0.6,1.0,0.5,3.0,0.682336197036605,0.5608390959411519,UP,0.5995914936065674,0.4004085063934326
300,3,0.01,0.6,1.0,0.5,3.0,0.682336197036605,0.5608390959411519,UP,0.5995914936065674,0.4004085063934326
100,3,0.01,0.6,1.0,0.5,3.0,0.6823920874140474,0.5629942683549449,UP,0.6004762649536133,0.3995237350463867
100,3,0.05,0.6,1.0,0.5,1.0,0.6823993085669979,0.5693897996540921,UP,0.5890851616859436,0.4109148383140564
200,3,0.05,0.6,1.0,0.5,1.0,0.6823993085669979,0.5693897996540921,UP,0.5890851616859436,0.4109148383140564
300,3,0.05,0.6,1.0,0.5,1.0,0.6823993085669979,0.5693897996540921,UP,0.5890851616859436,0.4109148383140564
200,3,0.01,0.8,1.0,0.0,3.0,0.6824083848218169,0.5832535958033339,UP,0.5381750464439392,0.4618249535560608
300,3,0.01,0.8,1.0,0.0,3.0,0.6824083848218169,0.5832535958033339,UP,0.5381750464439392,0.4618249535560608
300,7,0.05,1.0,0.7,0.5,3.0,0.6824850553463866,0.5719015024007922,UP,0.5160491466522217,0.4839508533477783
200,7,0.05,1.0,0.7,0.5,3.0,0.6824850553463866,0.5719015024007922,UP,0.5160491466522217,0.4839508533477783
100,7,0.05,1.0,0.7,0.5,3.0,0.6824850553463866,0.5719015024007922,UP,0.5160491466522217,0.4839508533477783
200,3,0.01,0.6,0.7,0.5,1.0,0.6825116637045283,0.5681704683555509,UP,0.5884618759155273,0.41153812408447266
300,3,0.01,0.6,0.7,0.5,1.0,0.6825116637045283,0.5681704683555509,UP,0.5884618759155273,0.41153812408447266
100,3,0.01,0.6,0.7,0.5,1.0,0.6825116637045283,0.5681704683555509,UP,0.5884618759155273,0.41153812408447266
100,7,0.03,0.6,1.0,0.5,1.0,0.6825524792251084,0.5736856138586637,UP,0.6149862408638,0.38501375913619995
300,7,0.03,0.6,1.0,0.5,1.0,0.6825524792251084,0.5736856138586637,UP,0.6149862408638,0.38501375913619995
200,7,0.03,0.6,1.0,0.5,1.0,0.6825524792251084,0.5736856138586637,UP,0.6149862408638,0.38501375913619995
300,3,0.01,0.8,1.0,0.5,3.0,0.682558220755455,0.57683344153473,UP,0.5489458441734314,0.4510541558265686
200,3,0.01,0.8,1.0,0.5,3.0,0.682558220755455,0.57683344153473,UP,0.5489458441734314,0.4510541558265686
100,5,0.01,0.8,0.7,0.0,3.0,0.6825833409051797,0.5633922534531054,UP,0.6044819951057434,0.3955180048942566
200,3,0.01,0.6,0.7,0.0,3.0,0.6825836956110374,0.5765891301852953,UP,0.5838577151298523,0.4161422848701477
300,3,0.01,0.6,0.7,0.0,3.0,0.6825836956110374,0.5765891301852953,UP,0.5838577151298523,0.4161422848701477
100,3,0.01,0.6,0.7,0.0,3.0,0.6825836956110374,0.5765891301852953,UP,0.5838577151298523,0.4161422848701477
200,5,0.05,1.0,0.7,0.0,1.0,0.6826402598487685,0.5798017020096516,UP,0.532611608505249,0.467388391494751
100,5,0.05,1.0,0.7,0.0,1.0,0.6826402598487685,0.5798017020096516,UP,0.532611608505249,0.467388391494751
300,5,0.05,1.0,0.7,0.0,1.0,0.6826402598487685,0.5798017020096516,UP,0.532611608505249,0.467388391494751
100,3,0.01,0.8,1.0,0.0,3.0,0.6826728305771956,0.5863023762911388,UP,0.5381750464439392,0.4618249535560608
200,3,0.01,0.6,1.0,0.5,1.0,0.6826851990764251,0.5632303972892774,UP,0.5858582854270935,0.4141417145729065
300,3,0.01,0.6,1.0,0.5,1.0,0.6826851990764251,0.5632303972892774,UP,0.5858582854270935,0.4141417145729065
100,3,0.01,0.6,1.0,0.5,1.0,0.6826851990764251,0.5632303972892774,UP,0.5858582854270935,0.4141417145729065
100,5,0.01,0.8,0.7,0.0,1.0,0.6826891088668162,0.5657669375571928,UP,0.5612862706184387,0.4387137293815613
300,5,0.01,0.8,0.7,0.0,1.0,0.6826891088668162,0.5657669375571928,UP,0.5612862706184387,0.4387137293815613
200,5,0.01,0.8,0.7,0.0,1.0,0.6826891088668162,0.5657669375571928,UP,0.5612862706184387,0.4387137293815613
