feature,importance
ema_dist_50,0.01875597
fmcg_macd,0.017172955
vix_lag1,0.017168012
vix_lag2,0.017010765
hsi_macd,0.01532219
icici_macd,0.014655547
hsi_rsi,0.014628862
crude_macd,0.013856309
eem_wr,0.013533759
vix_lag5,0.013471498
natgas_rsi,0.013402344
itc_rsi,0.013172649
vix_lag3,0.013050348
inda_rsi,0.012400106
us10y_macd,0.012390238
it_adx,0.011946366
energy_macd,0.011916118
eem_adx,0.011893383
auto_wr,0.0118440185
shanghai_rsi,0.011566178
us10y_rsi,0.011540126
metal_macd,0.011385096
dist_from_high_20,0.011367129
infra_macd,0.01112565
fmcg_adx,0.011043965
bn_nifty_ratio,0.010972074
pe_ratio,0.010891909
bb_width,0.010731788
eem_macd,0.010684246
auto_macd,0.010635504
kc_width,0.010507433
bn_macd,0.010325213
roc_20,0.0102771595
itc_macd,0.010138185
month_cos,0.010118043
auto_adx,0.009889811
tcs_macd,0.009856478
silver_macd,0.009853121
vix_usvix_ratio,0.009833436
shanghai_macd,0.009732678
itc_adx,0.009616396
usdinr_z,0.009440638
nikkei_macd,0.009344775
natgas_macd,0.009273589
spread,0.009154995
month_sin,0.009083231
inda_adx,0.008935785
dxy_macd,0.008877463
dist_from_low_20,0.008823565
eem_rsi,0.008806278
metal_adx,0.008803614
gold_crude_ratio,0.008661823
energy_adx,0.008601596
gold_adx,0.008582654
itc_wr,0.008561358
cmf_proxy,0.008539984
williams_r,0.008336574
it_macd,0.008267549
silver_rsi,0.008233225
rel_macd,0.008198579
tcs_wr,0.008190985
us_vix_adx,0.008103505
gold_macd,0.008088304
fmcg_rsi,0.0079384735
macd_hist_lag3,0.007823177
hdfc_macd,0.0077013937
ndx_rsi,0.007671239
pharma_adx,0.007645487
inda_macd,0.0075363
atr_ratio,0.0075207674
icici_adx,0.0075175
crude_adx,0.0073983767
infra_adx,0.007382627
us_vix_rsi,0.0073381746
macd_hist_lag2,0.007270408
atr_expansion,0.0072482075
vix_pct,0.0072304904
crude_rsi,0.0072296327
copper_macd,0.0071275188
rsi,0.0068686013
pharma_macd,0.0066534337
or_range,0.0064789336
macd_hist_lag1,0.0063848435
icici_rsi,0.0063533876
metal_wr,0.006066284
vix_ma_ratio,0.0060629174
rel_adx,0.006014893
macd_hist,0.0059166546
it_rsi,0.0058948467
copper_rsi,0.005882102
hdfc_adx,0.0058760336
tcs_adx,0.0058653667
roc_10,0.005618664
energy_ret,0.005303906
auto_rsi,0.0051600644
rsi_lag3,0.0051125023
ha_trend,0.005104026
vwap_dev,0.0050824643
tcs_rsi,0.0049917568
it_wr,0.0049735038
dxy_rsi,0.0048646876
pharma_rsi,0.004662731
itc_ret,0.0046518003
it_ret,0.0046405015
crude_ret,0.0042258957
fmcg_ret,0.0041913004
adx,0.0041494495
us_vix_wr,0.004023215
gap_pct,0.003690752
ndx_macd,0.0035355876
close_position,0.0034905197
bn_rsi,0.0032382724
rsi_lag5,0.0031703762
rel_ret,0.003017755
energy_wr,0.0027060816
vix_accel,0.002642761
nikkei_rsi,0.0021082228
rsi_lag1,0.0017534137
crude_wr,0.0014058156
z20,0.0011480909
natgas_ret,0.0008446967
momentum_div,0.0
ret_20d,0.0
inda_ret,0.0
obv_slope,0.0
gap_filled,0.0
engulfing,0.0
roc_5,0.0
dow_sin,0.0
dow_cos,0.0
bb_squeeze,0.0
rsi_slope,0.0
trend,0.0
bn_vs_nifty,0.0
rsi_lag2,0.0
vix_change,0.0
vix_spike,0.0
sp_ret,0.0
range_pctile,0.0
ema_dist_10,0.0
inda_wr,0.0
eem_ret,0.0
gold_ret,0.0
gold_rsi,0.0
us_vix_macd,0.0
gold_wr,0.0
us_vix_ret,0.0
rel_rsi,0.0
rel_wr,0.0
hdfc_ret,0.0
hdfc_rsi,0.0
energy_rsi,0.0
pharma_wr,0.0
fmcg_wr,0.0
pharma_ret,0.0
metal_rsi,0.0
metal_ret,0.0
auto_ret,0.0
hdfc_wr,0.0
infra_rsi,0.0
infra_ret,0.0
ndx_ret,0.0
dxy_ret,0.0
infra_wr,0.0
tcs_ret,0.0
icici_ret,0.0
icici_wr,0.0
hsi_ret,0.0
copper_ret,0.0
nikkei_ret,0.0
shanghai_ret,0.0
us10y_ret,0.0
silver_ret,0.0
body_pct,0.0
upper_wick,0.0
ret_10d,0.0
ret_5d,0.0
ret_3d,0.0
lower_wick,0.0
buy_pct,0.0
consec_up,0.0
sell_pct,0.0
intraday_trend,0.0
