n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,avg_logloss,avg_accuracy,prediction,up_prob,down_prob
100,3,0.05,0.6,0.7,0.0,3.0,0.6918130666017532,0.535791494899053,UP,0.5227910280227661,0.4772089719772339
300,3,0.05,0.6,0.7,0.0,3.0,0.6918130666017532,0.535791494899053,UP,0.5227910280227661,0.4772089719772339
200,3,0.05,0.6,0.7,0.0,3.0,0.6918130666017532,0.535791494899053,UP,0.5227910280227661,0.4772089719772339
300,3,0.03,0.6,0.7,0.0,1.0,0.6928524821996689,0.5317264542486465,DOWN,0.48864802718162537,0.5113519430160522
200,3,0.03,0.6,0.7,0.0,1.0,0.6928524821996689,0.5317264542486465,DOWN,0.48864802718162537,0.5113519430160522
100,3,0.03,0.6,0.7,0.0,1.0,0.6928524821996689,0.5317264542486465,DOWN,0.48864802718162537,0.5113519430160522
300,3,0.05,0.6,0.7,0.5,1.0,0.6940507888793945,0.5331632358578419,UP,0.5491499900817871,0.4508500099182129
100,3,0.05,0.6,0.7,0.5,1.0,0.6940507888793945,0.5331632358578419,UP,0.5491499900817871,0.4508500099182129
200,3,0.05,0.6,0.7,0.5,1.0,0.6940507888793945,0.5331632358578419,UP,0.5491499900817871,0.4508500099182129
300,7,0.05,0.8,0.7,0.0,3.0,0.6950460523366928,0.5324417529837839,DOWN,0.4889005124568939,0.5110994577407837
200,7,0.05,0.8,0.7,0.0,3.0,0.6950460523366928,0.5324417529837839,DOWN,0.4889005124568939,0.5110994577407837
100,7,0.05,0.8,0.7,0.0,3.0,0.6950460523366928,0.5324417529837839,DOWN,0.4889005124568939,0.5110994577407837
300,7,0.05,0.8,0.7,0.5,1.0,0.6953004896640778,0.5345886798790164,UP,0.580011248588562,0.419988751411438
200,7,0.05,0.8,0.7,0.5,1.0,0.6953004896640778,0.5345886798790164,UP,0.580011248588562,0.419988751411438
100,7,0.05,0.8,0.7,0.5,1.0,0.6953004896640778,0.5345886798790164,UP,0.580011248588562,0.419988751411438
200,7,0.03,0.6,0.7,0.0,1.0,0.6955291479825974,0.518498581097704,UP,0.5703465342521667,0.42965346574783325
300,7,0.03,0.6,0.7,0.0,1.0,0.6955291479825974,0.518498581097704,UP,0.5703465342521667,0.42965346574783325
100,7,0.03,0.6,0.7,0.0,1.0,0.6955291479825974,0.518498581097704,UP,0.5703465342521667,0.42965346574783325
200,3,0.03,0.6,0.7,0.5,1.0,0.6958162635564804,0.5276614135982399,DOWN,0.489754319190979,0.510245680809021
300,3,0.03,0.6,0.7,0.5,1.0,0.6958162635564804,0.5276614135982399,DOWN,0.489754319190979,0.510245680809021
100,3,0.03,0.6,0.7,0.5,1.0,0.6958162635564804,0.5276614135982399,DOWN,0.489754319190979,0.510245680809021
300,7,0.05,0.8,0.7,0.5,3.0,0.6959012895822525,0.5244322623919206,UP,0.5470684170722961,0.45293158292770386
100,7,0.05,0.8,0.7,0.5,3.0,0.6959012895822525,0.5244322623919206,UP,0.5470684170722961,0.45293158292770386
200,7,0.05,0.8,0.7,0.5,3.0,0.6959012895822525,0.5244322623919206,UP,0.5470684170722961,0.45293158292770386
300,3,0.05,0.6,0.7,0.5,3.0,0.6967861652374268,0.5286776737608416,DOWN,0.49160832166671753,0.5083916783332825
200,3,0.05,0.6,0.7,0.5,3.0,0.6967861652374268,0.5286776737608416,DOWN,0.49160832166671753,0.5083916783332825
100,3,0.05,0.6,0.7,0.5,3.0,0.6967861652374268,0.5286776737608416,DOWN,0.49160832166671753,0.5083916783332825
100,3,0.05,0.6,0.7,0.0,1.0,0.6970556974411011,0.5337589745738497,UP,0.5265247225761414,0.47347527742385864
200,3,0.05,0.6,0.7,0.0,1.0,0.6970556974411011,0.5337589745738497,UP,0.5265247225761414,0.47347527742385864
300,3,0.05,0.6,0.7,0.0,1.0,0.6970556974411011,0.5337589745738497,UP,0.5265247225761414,0.47347527742385864
200,7,0.03,0.6,0.7,0.0,3.0,0.6971309781074524,0.5256371387915973,UP,0.5431092381477356,0.4568907618522644
300,7,0.03,0.6,0.7,0.0,3.0,0.6971309781074524,0.5256371387915973,UP,0.5431092381477356,0.4568907618522644
100,7,0.03,0.6,0.7,0.0,3.0,0.6971309781074524,0.5256371387915973,UP,0.5431092381477356,0.4568907618522644
200,5,0.05,0.8,0.7,0.5,1.0,0.6974265873432159,0.5094439710282767,UP,0.6050437092781067,0.3949562907218933
100,5,0.05,0.8,0.7,0.5,1.0,0.6974265873432159,0.5094439710282767,UP,0.6050437092781067,0.3949562907218933
300,5,0.05,0.8,0.7,0.5,1.0,0.6974265873432159,0.5094439710282767,UP,0.6050437092781067,0.3949562907218933
200,3,0.03,0.8,0.7,0.0,1.0,0.6975906193256378,0.5348174930190747,UP,0.5355902910232544,0.4644097089767456
300,3,0.03,0.8,0.7,0.0,1.0,0.6975906193256378,0.5348174930190747,UP,0.5355902910232544,0.4644097089767456
100,3,0.03,0.8,0.7,0.0,1.0,0.6975906193256378,0.5348174930190747,UP,0.5355902910232544,0.4644097089767456
300,3,0.03,0.6,0.7,0.0,3.0,0.6979067176580429,0.5313059328020526,UP,0.522306501865387,0.47769349813461304
100,3,0.03,0.6,0.7,0.0,3.0,0.6979067176580429,0.5313059328020526,UP,0.522306501865387,0.47769349813461304
200,3,0.03,0.6,0.7,0.0,3.0,0.6979067176580429,0.5313059328020526,UP,0.522306501865387,0.47769349813461304
200,3,0.03,0.6,0.7,0.5,3.0,0.698402613401413,0.5098943824796529,UP,0.5068472027778625,0.49315279722213745
100,3,0.03,0.6,0.7,0.5,3.0,0.698402613401413,0.5098943824796529,UP,0.5068472027778625,0.49315279722213745
300,3,0.03,0.6,0.7,0.5,3.0,0.698402613401413,0.5098943824796529,UP,0.5068472027778625,0.49315279722213745
200,5,0.05,0.8,0.7,0.0,1.0,0.6985185593366623,0.521761745068086,UP,0.6136720180511475,0.38632798194885254
100,5,0.05,0.8,0.7,0.0,1.0,0.6985185593366623,0.521761745068086,UP,0.6136720180511475,0.38632798194885254
300,5,0.05,0.8,0.7,0.0,1.0,0.6985185593366623,0.521761745068086,UP,0.6136720180511475,0.38632798194885254
100,7,0.05,0.6,0.7,0.5,3.0,0.6986381858587265,0.5384455211857662,UP,0.5462326407432556,0.4537673592567444
200,7,0.05,0.6,0.7,0.5,3.0,0.6986381858587265,0.5384455211857662,UP,0.5462326407432556,0.4537673592567444
300,7,0.05,0.6,0.7,0.5,3.0,0.6986381858587265,0.5384455211857662,UP,0.5462326407432556,0.4537673592567444
300,3,0.03,0.8,0.7,0.5,3.0,0.6987101584672928,0.5141944204090383,UP,0.5419774055480957,0.4580225944519043
200,3,0.03,0.8,0.7,0.5,3.0,0.6987101584672928,0.5141944204090383,UP,0.5419774055480957,0.4580225944519043
100,3,0.03,0.8,0.7,0.5,3.0,0.6987101584672928,0.5141944204090383,UP,0.5419774055480957,0.4580225944519043
100,5,0.05,0.8,0.7,0.5,3.0,0.6987123191356659,0.5206527228216771,UP,0.5102246403694153,0.4897753596305847
