feature,importance
vix_lag1,0.012512233
roc_20,0.011345629
fmcg_macd,0.010689263
copper_macd,0.0106335115
month_sin,0.010456974
itc_macd,0.010245795
tcs_adx,0.0100472355
icici_macd,0.009822628
bn_macd,0.009381112
itc_adx,0.009273068
rsi_lag2,0.009162259
pharma_macd,0.009138991
natgas_rsi,0.009100073
macd_hist,0.009098642
us10y_rsi,0.008857027
hsi_macd,0.00882396
nikkei_macd,0.008748684
gold_macd,0.008672328
energy_ret,0.008622063
us_vix_macd,0.008592449
it_macd,0.0085561825
silver_macd,0.008551524
us_vix_adx,0.008502788
z20,0.008459279
atr_expansion,0.008376269
fmcg_wr,0.008361457
dist_from_low_20,0.008360505
ema_dist_10,0.00834014
rsi_lag3,0.008339515
pharma_wr,0.00833931
itc_rsi,0.008334123
gold_crude_ratio,0.008297725
pe_ratio,0.008178902
dist_from_high_20,0.00816346
fmcg_rsi,0.008064861
rsi,0.007966257
hdfc_macd,0.007923569
infra_rsi,0.007888244
rel_adx,0.0078183245
auto_rsi,0.00781792
inda_adx,0.0077573936
metal_rsi,0.0077528553
infra_adx,0.0077515435
crude_rsi,0.007724105
vix_lag2,0.0077029294
us10y_macd,0.0076857274
macd_hist_lag3,0.0076797795
bb_width,0.0076570613
gap_pct,0.0076087248
tcs_macd,0.007588401
us_vix_rsi,0.0075658974
icici_rsi,0.0075590033
vix_ma_ratio,0.00754168
roc_5,0.0075126956
eem_rsi,0.007479622
eem_ret,0.0074518532
hsi_ret,0.0074169333
auto_adx,0.0074095186
pharma_rsi,0.0074062427
ema_dist_50,0.007399844
energy_adx,0.007362331
ret_5d,0.007359943
itc_wr,0.007339516
roc_10,0.007296849
fmcg_adx,0.0072761346
infra_macd,0.0072567025
icici_wr,0.007204139
hsi_rsi,0.007188587
vix_lag3,0.007136458
bn_nifty_ratio,0.007124287
ndx_macd,0.007119205
natgas_ret,0.007025792
it_rsi,0.006999396
dxy_macd,0.006928939
adx,0.0069176387
rel_macd,0.006898447
auto_wr,0.006856938
energy_macd,0.0068541663
spread,0.0067839734
vix_usvix_ratio,0.0067047984
ret_3d,0.0066780522
it_wr,0.006669752
crude_adx,0.006609251
metal_macd,0.0065853903
icici_adx,0.0065377606
energy_rsi,0.0065350635
crude_wr,0.006533012
cmf_proxy,0.0065272716
it_adx,0.0064658965
metal_adx,0.006413785
metal_ret,0.0064077964
natgas_macd,0.006374977
hdfc_rsi,0.0063592778
shanghai_rsi,0.006332678
shanghai_macd,0.006305939
dxy_rsi,0.0062491163
gold_adx,0.006228525
williams_r,0.0062127835
rsi_lag5,0.006195914
macd_hist_lag1,0.006151045
sp_ret,0.0061338395
crude_macd,0.006132256
kc_width,0.006131772
inda_rsi,0.006078223
gold_rsi,0.0060660257
tcs_rsi,0.006065189
atr_ratio,0.006052161
inda_wr,0.006049548
metal_wr,0.006046625
hdfc_adx,0.0060396725
infra_wr,0.005998907
nikkei_rsi,0.0059979297
energy_wr,0.0059207147
vix_lag5,0.005891118
eem_wr,0.0058170003
silver_ret,0.0057185255
intraday_trend,0.005717064
rel_wr,0.0056945933
inda_macd,0.005612638
ha_trend,0.00560422
vwap_dev,0.00552578
rel_rsi,0.0055220383
us10y_ret,0.0054812348
vix_pct,0.005300347
gold_wr,0.0052441745
lower_wick,0.0050432603
or_range,0.004967654
eem_adx,0.0048844777
buy_pct,0.0048716185
pharma_adx,0.0047904765
crude_ret,0.0047658007
vix_change,0.0047557857
ret_20d,0.0044290875
fmcg_ret,0.0044115935
copper_ret,0.004068553
infra_ret,0.0039304313
rel_ret,0.003578845
rsi_slope,0.0035153946
sell_pct,0.0034247497
us_vix_wr,0.003124019
icici_ret,0.0026700022
hdfc_wr,0.002364845
hdfc_ret,0.0020236922
month_cos,0.0018984678
nikkei_ret,0.0006032659
momentum_div,0.00031058057
shanghai_ret,0.00020214015
usdinr_z,0.0
trend,0.0
bn_vs_nifty,0.0
rsi_lag1,0.0
inda_ret,0.0
close_position,0.0
range_pctile,0.0
engulfing,0.0
gap_filled,0.0
obv_slope,0.0
dow_cos,0.0
bb_squeeze,0.0
vix_accel,0.0
dow_sin,0.0
macd_hist_lag2,0.0
vix_spike,0.0
gold_ret,0.0
eem_macd,0.0
us_vix_ret,0.0
auto_macd,0.0
pharma_ret,0.0
it_ret,0.0
auto_ret,0.0
dxy_ret,0.0
bn_rsi,0.0
tcs_ret,0.0
tcs_wr,0.0
itc_ret,0.0
copper_rsi,0.0
ndx_rsi,0.0
ndx_ret,0.0
silver_rsi,0.0
ret_10d,0.0
upper_wick,0.0
body_pct,0.0
consec_up,0.0
