feature,importance
dow_sin,0.025175504
dow_cos,0.014334631
dist_from_high_20,0.008860628
sp_ret,0.008423282
tcs_ret,0.008087041
vwap_dev,0.007965811
pharma_adx,0.0078033283
ret_5d,0.0077667767
macd_hist_lag3,0.00768789
or_range,0.007667463
kc_width,0.0075460267
gold_adx,0.0075189355
vix_lag1,0.0074617206
dxy_macd,0.0073940167
it_macd,0.007356118
rsi_lag3,0.0073235556
copper_rsi,0.007245994
auto_macd,0.0072422544
energy_ret,0.007223622
body_pct,0.0072003063
macd_hist_lag1,0.007148924
itc_ret,0.0071480167
vix_lag2,0.0071242102
nikkei_rsi,0.0071036573
tcs_macd,0.0070977993
range_pctile,0.007069816
eem_rsi,0.0070621655
infra_ret,0.0069923853
roc_20,0.006988035
nikkei_macd,0.006854566
gold_macd,0.0068445597
auto_rsi,0.006839721
hsi_macd,0.0068171
ret_10d,0.0068141073
nikkei_ret,0.0068032336
tcs_wr,0.0067696297
sell_pct,0.0067249606
tcs_adx,0.006717233
usdinr_z,0.00668843
buy_pct,0.006669629
vix_ma_ratio,0.0066342694
natgas_rsi,0.006607512
crude_wr,0.00659465
inda_adx,0.006573574
vix_lag5,0.0065615233
gold_rsi,0.0065371743
month_sin,0.006527075
ndx_ret,0.0064914594
vix_usvix_ratio,0.006472434
inda_ret,0.0064132535
atr_expansion,0.0064032837
rsi,0.006391675
natgas_ret,0.0063836486
eem_macd,0.006377277
auto_ret,0.0063743773
copper_macd,0.006320981
us_vix_wr,0.0062804436
hdfc_ret,0.006254249
pharma_rsi,0.006241889
fmcg_rsi,0.006241329
macd_hist_lag2,0.006226739
us_vix_rsi,0.006201845
spread,0.006196392
fmcg_wr,0.006172597
us10y_macd,0.006093524
dxy_ret,0.0060933395
ndx_macd,0.0060315356
upper_wick,0.0059745368
it_ret,0.0059732953
engulfing,0.0059570116
metal_adx,0.005899697
it_adx,0.0058598025
atr_ratio,0.0058175516
bn_vs_nifty,0.0057986947
pharma_wr,0.0057882713
dist_from_low_20,0.0057422603
vix_change,0.005719996
infra_rsi,0.0057076095
fmcg_ret,0.0056806966
eem_wr,0.005679214
hsi_ret,0.005666082
inda_rsi,0.005664941
gap_pct,0.0056561916
gold_crude_ratio,0.0056400127
itc_rsi,0.0056352913
close_position,0.0056310585
energy_wr,0.005625339
metal_ret,0.005529546
shanghai_rsi,0.005513219
pharma_macd,0.0054954486
silver_macd,0.0054691755
lower_wick,0.0054353313
vix_lag3,0.0054275403
rsi_lag5,0.005423323
intraday_trend,0.005393186
hsi_rsi,0.0053438386
us_vix_ret,0.0053221965
infra_macd,0.005316194
hdfc_wr,0.0052950033
itc_macd,0.005285375
ema_dist_10,0.0052782176
rel_rsi,0.0052670473
shanghai_macd,0.005262741
icici_macd,0.005261102
it_wr,0.005173968
itc_wr,0.005153763
tcs_rsi,0.005151297
ema_dist_50,0.0051435847
crude_ret,0.0051391055
gold_ret,0.0051354603
shanghai_ret,0.00512384
z20,0.005104147
bn_rsi,0.005100067
eem_ret,0.005066086
rel_wr,0.005056346
williams_r,0.005051324
inda_macd,0.0050413157
us10y_rsi,0.005000445
us10y_ret,0.004994005
rel_macd,0.004959644
silver_rsi,0.004955157
rel_adx,0.004937543
rsi_slope,0.0049231905
it_rsi,0.004906441
ndx_rsi,0.0049028
us_vix_adx,0.0048242137
ret_3d,0.004770436
metal_macd,0.0047198334
dxy_rsi,0.004693562
vix_pct,0.0046806564
auto_adx,0.004647873
adx,0.00462888
silver_ret,0.0046124686
macd_hist,0.0045955405
infra_wr,0.004557319
icici_wr,0.004543576
infra_adx,0.0045169666
us_vix_macd,0.0044924268
itc_adx,0.004489177
fmcg_adx,0.004481535
energy_adx,0.004477443
gold_wr,0.0044624354
crude_macd,0.0043899086
rsi_lag2,0.0043827146
icici_adx,0.004350867
pharma_ret,0.004346025
pe_ratio,0.0043386417
eem_adx,0.004328158
metal_wr,0.004321825
copper_ret,0.0042787995
energy_rsi,0.0042749816
ha_trend,0.0042664143
hdfc_rsi,0.0042137336
crude_rsi,0.004208485
momentum_div,0.004079024
rel_ret,0.0040299958
cmf_proxy,0.0040172543
crude_adx,0.004014369
bn_macd,0.0040036472
month_cos,0.003904965
hdfc_macd,0.003899069
vix_accel,0.0036833538
inda_wr,0.0036722047
natgas_macd,0.00365625
auto_wr,0.0035987403
icici_ret,0.0035640248
bn_nifty_ratio,0.003447636
metal_rsi,0.0034296971
fmcg_macd,0.0034158786
hdfc_adx,0.0031917156
bb_width,0.0031581144
rsi_lag1,0.0024712072
energy_macd,0.0024346965
icici_rsi,0.0024061576
roc_5,0.0003104216
ret_20d,0.0
roc_10,0.0
obv_slope,0.0
gap_filled,0.0
bb_squeeze,0.0
vix_spike,0.0
trend,0.0
consec_up,0.0
