feature,importance
dow_sin,0.0138989175
roc_10,0.010508299
dow_cos,0.0103370715
vix_lag2,0.009762584
dist_from_high_20,0.008958373
inda_adx,0.00872134
vix_lag1,0.008662614
silver_rsi,0.008636714
vix_ma_ratio,0.008551219
tcs_adx,0.008517241
dist_from_low_20,0.008438696
crude_macd,0.008348311
vix_pct,0.008311916
it_adx,0.008225132
metal_adx,0.008052736
sell_pct,0.007736002
infra_macd,0.0076772314
or_range,0.007558843
energy_rsi,0.0075492044
dxy_macd,0.007330226
eem_rsi,0.0073230756
bb_width,0.0071968585
gold_macd,0.0071595875
tcs_macd,0.007145982
nikkei_rsi,0.007064824
gold_rsi,0.00702603
hdfc_rsi,0.0069918325
energy_adx,0.0069430787
copper_macd,0.0068999925
vix_lag5,0.0068951705
adx,0.0068724183
vix_usvix_ratio,0.0068092262
hsi_rsi,0.0068039983
pharma_adx,0.0067839343
inda_rsi,0.0067654126
icici_ret,0.006760078
nikkei_macd,0.006759795
shanghai_macd,0.0067501003
bn_rsi,0.0067404225
it_ret,0.0067313616
rsi_lag1,0.0067164046
inda_wr,0.0067123813
crude_adx,0.006701148
icici_macd,0.006685014
pe_ratio,0.0066494527
bn_nifty_ratio,0.0066079423
itc_macd,0.0065890695
month_cos,0.0065347967
ret_5d,0.0064471713
infra_wr,0.0064455885
eem_wr,0.0064410097
rsi,0.0064394707
pharma_wr,0.006406168
crude_rsi,0.0063575027
atr_expansion,0.0063268417
hsi_ret,0.0063229655
it_wr,0.0063139373
month_sin,0.0062848637
eem_adx,0.006253171
sp_ret,0.0062505454
gap_pct,0.006222361
copper_ret,0.0062060654
williams_r,0.0061955927
cmf_proxy,0.006184043
rsi_lag5,0.0061778193
ndx_macd,0.0061594127
vix_change,0.006145121
hdfc_adx,0.006144135
hsi_macd,0.0061350306
hdfc_wr,0.0060808007
crude_wr,0.0060564587
fmcg_adx,0.0060484754
atr_ratio,0.006036111
fmcg_rsi,0.006006102
energy_wr,0.005960763
z20,0.0059588347
macd_hist_lag3,0.0059562577
natgas_rsi,0.0059301257
us_vix_wr,0.005910924
itc_ret,0.0058978163
natgas_macd,0.005892882
tcs_ret,0.0058915713
tcs_wr,0.005818237
ndx_rsi,0.0057639643
us_vix_ret,0.0057636686
vix_accel,0.0057022166
icici_adx,0.0056921155
tcs_rsi,0.0056831953
fmcg_macd,0.0056490633
lower_wick,0.0056317076
ret_20d,0.0056245564
gold_adx,0.005591223
rel_macd,0.0055888044
range_pctile,0.005546808
bn_macd,0.0054895105
upper_wick,0.0054767644
ret_3d,0.005459376
roc_20,0.005451584
us10y_macd,0.0054347566
icici_wr,0.0054285116
hdfc_macd,0.005397548
eem_ret,0.005373787
it_macd,0.0053679543
icici_rsi,0.005359576
ha_trend,0.0053343102
bn_vs_nifty,0.0052814186
vwap_dev,0.0052443477
inda_macd,0.0052312384
macd_hist_lag1,0.0052264845
ema_dist_10,0.0052069067
metal_ret,0.005203678
pharma_ret,0.005192621
energy_ret,0.005181757
natgas_ret,0.0051739
pharma_rsi,0.0051606414
infra_rsi,0.005156097
infra_adx,0.0051363213
infra_ret,0.0051246127
rel_rsi,0.005111016
kc_width,0.005106524
rel_wr,0.0051021418
intraday_trend,0.0050619966
vix_lag3,0.005022169
fmcg_wr,0.0049728593
itc_rsi,0.0049493234
us10y_rsi,0.004938315
macd_hist,0.0049275635
us10y_ret,0.0049219057
us_vix_rsi,0.0048674885
rsi_slope,0.00486009
eem_macd,0.0048495587
spread,0.0048229084
gold_crude_ratio,0.004788933
metal_wr,0.004768709
it_rsi,0.004760211
gold_wr,0.0047413036
itc_adx,0.0047408855
metal_macd,0.0047319806
energy_macd,0.004726166
roc_5,0.004726046
consec_up,0.0045904457
itc_wr,0.0045286138
rsi_lag3,0.004527598
shanghai_rsi,0.0045005167
ema_dist_50,0.004483846
gold_ret,0.0044769254
auto_adx,0.004456961
nikkei_ret,0.0044386564
us_vix_adx,0.0044023297
macd_hist_lag2,0.0044007055
body_pct,0.0043857666
hdfc_ret,0.004368969
crude_ret,0.004173345
auto_rsi,0.004094703
dxy_rsi,0.0040199966
ret_10d,0.0040173456
rel_ret,0.003981071
rsi_lag2,0.003913172
auto_ret,0.003893876
fmcg_ret,0.0038841523
auto_wr,0.0038037442
shanghai_ret,0.0037453917
usdinr_z,0.003660301
dxy_ret,0.003629824
auto_macd,0.0036270728
rel_adx,0.003236311
metal_rsi,0.0031887994
ndx_ret,0.0029921813
silver_ret,0.0024861537
copper_rsi,0.002414034
inda_ret,0.002141863
obv_slope,0.0
bb_squeeze,0.0
trend,0.0
vix_spike,0.0
momentum_div,0.0
close_position,0.0
gap_filled,0.0
engulfing,0.0
pharma_macd,0.0
us_vix_macd,0.0
silver_macd,0.0
buy_pct,0.0
