feature,importance
vix_lag1,0.041805822
macd_hist_lag3,0.015999336
vix_lag2,0.015049333
pe_ratio,0.014773903
itc_macd,0.013625932
bn_nifty_ratio,0.0134983165
infra_macd,0.0128233265
fmcg_rsi,0.012654994
inda_wr,0.012476207
roc_20,0.012321545
it_macd,0.012102245
energy_wr,0.011706437
fmcg_adx,0.011565094
dist_from_high_20,0.0113656195
infra_adx,0.011278944
pharma_wr,0.011275038
hdfc_adx,0.01090227
intraday_trend,0.010876774
upper_wick,0.010863091
energy_macd,0.010679263
infra_ret,0.010346209
crude_wr,0.010075951
month_sin,0.00931456
auto_wr,0.009274959
crude_macd,0.00926496
rel_adx,0.009130566
ema_dist_50,0.00857202
eem_macd,0.008545699
icici_macd,0.008536776
dxy_macd,0.008513214
ret_3d,0.008504063
rsi_lag5,0.008483278
hdfc_wr,0.008280928
auto_macd,0.008235388
vwap_dev,0.008097812
auto_adx,0.00806829
roc_5,0.008000702
gold_ret,0.007829126
tcs_adx,0.0076292814
buy_pct,0.007580326
us_vix_wr,0.007526854
gold_crude_ratio,0.007505248
ema_dist_10,0.0074401144
body_pct,0.0073766084
energy_adx,0.007326315
roc_10,0.0072440375
dxy_rsi,0.007234172
hdfc_macd,0.007226518
copper_rsi,0.007223589
silver_macd,0.007210093
rel_ret,0.007190196
pharma_macd,0.0071779764
itc_rsi,0.0071645146
crude_adx,0.0071456395
metal_adx,0.007125481
bb_width,0.006996222
rel_rsi,0.0068926476
vix_change,0.006868379
copper_macd,0.0067603337
macd_hist_lag2,0.006634506
consec_up,0.006611048
atr_expansion,0.006557305
us_vix_rsi,0.0065143947
gold_wr,0.0065059755
hsi_ret,0.0064774565
macd_hist_lag1,0.006449341
gold_adx,0.0064166836
dist_from_low_20,0.0064058453
sp_ret,0.0063721123
trend,0.0063632727
usdinr_z,0.0062950253
us10y_macd,0.00622148
metal_ret,0.0062179654
metal_wr,0.006201665
eem_ret,0.0061482554
vix_ma_ratio,0.006116139
spread,0.0060974127
pharma_adx,0.0060868976
auto_rsi,0.005986709
inda_adx,0.0058845105
natgas_macd,0.0058241854
it_rsi,0.0057598003
natgas_rsi,0.0057462477
copper_ret,0.0056833234
us_vix_ret,0.0055844826
icici_adx,0.005524676
vix_pct,0.0053807767
pharma_rsi,0.0053030793
shanghai_rsi,0.005255979
bn_rsi,0.0052274796
nikkei_rsi,0.005214505
rel_wr,0.005147426
infra_rsi,0.0051325257
close_position,0.0051144627
metal_rsi,0.00510064
month_cos,0.0050742067
silver_ret,0.005036464
itc_adx,0.005000343
ndx_rsi,0.0048830262
itc_ret,0.0047452957
icici_wr,0.0046348325
us_vix_adx,0.0046250164
rel_macd,0.004614295
vix_accel,0.004492343
tcs_macd,0.0044918275
it_adx,0.0044847126
itc_wr,0.0044542463
gap_pct,0.004443947
gold_rsi,0.0044340095
inda_rsi,0.004360776
it_ret,0.004348196
hdfc_rsi,0.004328482
vix_lag5,0.00429977
dow_sin,0.004291856
natgas_ret,0.004146196
fmcg_wr,0.004135437
rsi_lag2,0.0041031656
ndx_ret,0.004089186
eem_wr,0.004060154
hdfc_ret,0.0040031387
adx,0.003971147
tcs_ret,0.0038778987
silver_rsi,0.0037862728
crude_rsi,0.0036992922
or_range,0.0036357613
hsi_rsi,0.0034923388
macd_hist,0.0034322978
icici_rsi,0.0034307842
dxy_ret,0.0033958647
fmcg_ret,0.0033841284
tcs_rsi,0.0033807768
vix_lag3,0.003346074
tcs_wr,0.00331929
sell_pct,0.0032710563
atr_ratio,0.0032406186
shanghai_ret,0.0032085276
crude_ret,0.0031498733
rsi_slope,0.0031048455
rsi_lag3,0.002777204
vix_usvix_ratio,0.0027439464
lower_wick,0.002422262
gold_macd,0.0024169106
hsi_macd,0.0022948843
kc_width,0.0021878185
ndx_macd,0.0019552407
eem_adx,0.0017589997
inda_ret,0.0016867038
us10y_ret,0.0014304863
nikkei_macd,0.0013101276
rsi_lag1,0.0010325665
energy_ret,0.0006314143
nikkei_ret,0.0006168571
it_wr,0.00050561666
z20,0.00039504655
momentum_div,0.0
cmf_proxy,0.0
obv_slope,0.0
ha_trend,0.0
range_pctile,0.0
dow_cos,0.0
bb_squeeze,0.0
bn_vs_nifty,0.0
vix_spike,0.0
williams_r,0.0
rsi,0.0
gap_filled,0.0
engulfing,0.0
ret_20d,0.0
pharma_ret,0.0
metal_macd,0.0
fmcg_macd,0.0
auto_ret,0.0
eem_rsi,0.0
inda_macd,0.0
us_vix_macd,0.0
energy_rsi,0.0
bn_macd,0.0
infra_wr,0.0
icici_ret,0.0
us10y_rsi,0.0
shanghai_macd,0.0
ret_10d,0.0
ret_5d,0.0
