feature,importance
kc_width,0.04062767
inda_rsi,0.03383827
pe_ratio,0.03071907
vix_lag3,0.029731967
bn_rsi,0.028023046
rel_macd,0.026718363
vix_pct,0.025643218
bn_macd,0.022993483
auto_adx,0.021060495
infra_adx,0.02018529
month_cos,0.01843298
bn_nifty_ratio,0.018400334
us_vix_adx,0.01682525
metal_macd,0.015484445
auto_macd,0.015399962
energy_rsi,0.0149478875
eem_adx,0.014075319
energy_adx,0.014035081
vix_lag1,0.013591428
eem_macd,0.013587873
hdfc_adx,0.013317752
spread,0.0132449595
copper_macd,0.012739862
crude_rsi,0.012549906
tcs_macd,0.012391448
vix_lag5,0.012036519
tcs_rsi,0.011951528
macd_hist_lag3,0.011831174
icici_wr,0.011331577
vix_ma_ratio,0.011306766
metal_rsi,0.011204922
hdfc_rsi,0.010816718
pharma_macd,0.010404071
rsi_lag2,0.010374091
natgas_macd,0.010224772
energy_macd,0.01018383
gold_crude_ratio,0.009996603
inda_macd,0.009896207
gold_macd,0.009752059
icici_rsi,0.009430504
inda_adx,0.009327749
pharma_adx,0.009290664
it_macd,0.009150852
pharma_rsi,0.009052532
infra_rsi,0.009047614
hdfc_macd,0.008968468
silver_macd,0.008857233
infra_macd,0.00846683
shanghai_macd,0.008426363
ema_dist_10,0.00840938
rel_rsi,0.008072882
fmcg_macd,0.0078013428
copper_rsi,0.007218115
us_vix_macd,0.0070560193
rsi_lag5,0.0069118827
atr_ratio,0.006896128
icici_adx,0.0066426476
ndx_macd,0.0066278162
tcs_adx,0.006542193
metal_wr,0.0064624725
roc_20,0.0063779433
eem_rsi,0.0063069956
itc_rsi,0.0062858346
itc_adx,0.0061711627
gold_adx,0.006140836
rel_wr,0.0059437184
bb_width,0.0057249386
vix_lag2,0.005584881
us10y_macd,0.0054710796
us_vix_rsi,0.005379292
fmcg_wr,0.005365236
it_adx,0.005183631
crude_macd,0.005086825
auto_wr,0.005082291
ret_3d,0.0049749734
itc_macd,0.004921666
gold_rsi,0.0049166195
dist_from_low_20,0.004790409
atr_expansion,0.004789822
month_sin,0.004719616
us_vix_wr,0.0046942737
dxy_rsi,0.0043633506
eem_wr,0.004363147
vix_usvix_ratio,0.004065906
pharma_wr,0.0040404713
dxy_macd,0.003964002
fmcg_adx,0.0038926955
auto_rsi,0.0035294776
z20,0.0032678952
shanghai_rsi,0.00320479
ndx_rsi,0.003140488
it_wr,0.003024084
macd_hist,0.0029829117
tcs_wr,0.0029181342
rsi_slope,0.0028681345
roc_5,0.0027184542
dist_from_high_20,0.0024431385
intraday_trend,0.0024069056
crude_wr,0.0017566142
rsi,0.0016684041
vwap_dev,0.0014615223
us10y_rsi,0.0012679275
energy_wr,0.0012215278
energy_ret,0.0010241651
usdinr_z,0.00066593516
crude_adx,0.00054823945
itc_wr,0.00038082653
auto_ret,0.00036293146
macd_hist_lag1,0.0
vix_accel,0.0
vix_spike,0.0
williams_r,0.0
sp_ret,0.0
bn_vs_nifty,0.0
rsi_lag1,0.0
vix_change,0.0
trend,0.0
rsi_lag3,0.0
adx,0.0
inda_ret,0.0
ret_20d,0.0
momentum_div,0.0
ha_trend,0.0
close_position,0.0
range_pctile,0.0
ema_dist_50,0.0
engulfing,0.0
cmf_proxy,0.0
gap_filled,0.0
gap_pct,0.0
obv_slope,0.0
roc_10,0.0
dow_sin,0.0
dow_cos,0.0
bb_squeeze,0.0
macd_hist_lag2,0.0
eem_ret,0.0
pharma_ret,0.0
it_rsi,0.0
it_ret,0.0
hdfc_wr,0.0
fmcg_rsi,0.0
fmcg_ret,0.0
gold_ret,0.0
crude_ret,0.0
inda_wr,0.0
us_vix_ret,0.0
gold_wr,0.0
rel_ret,0.0
rel_adx,0.0
hdfc_ret,0.0
metal_adx,0.0
metal_ret,0.0
hsi_ret,0.0
copper_ret,0.0
infra_wr,0.0
icici_ret,0.0
icici_macd,0.0
itc_ret,0.0
infra_ret,0.0
tcs_ret,0.0
ndx_ret,0.0
dxy_ret,0.0
nikkei_macd,0.0
nikkei_rsi,0.0
hsi_rsi,0.0
hsi_macd,0.0
natgas_rsi,0.0
natgas_ret,0.0
silver_rsi,0.0
silver_ret,0.0
us10y_ret,0.0
nikkei_ret,0.0
shanghai_ret,0.0
body_pct,0.0
ret_10d,0.0
ret_5d,0.0
lower_wick,0.0
upper_wick,0.0
buy_pct,0.0
consec_up,0.0
or_range,0.0
sell_pct,0.0
