date,open,high,low,close,volume
2016-04-01,26.85188259298276,27.404620118659544,26.77177371226351,27.356557846069336,76178800
2016-04-04,27.340531259076386,27.34854061781831,27.00408013094028,27.028114318847656,46429000
2016-04-05,26.603549497209663,26.69166773758563,26.4513472084593,26.499412536621094,61660900
2016-04-06,26.427314771632428,26.82784998574371,26.35521831085876,26.81983757019043,56608700
2016-04-07,26.46736501488483,26.523439694742738,26.219032107056343,26.28311920166016,75406000
2016-04-08,26.85988764565952,26.89193119280845,26.635588927298706,26.739728927612305,44785200
2016-04-11,27.180323699980413,27.27645130926258,27.044140118975868,27.08419609069824,63972000
2016-04-12,27.08419071532617,27.588862855776984,27.060156525894463,27.500747680664062,70261600
2016-04-13,27.941338591629027,28.00542263960071,27.82117679990033,27.98940086364746,95376400
2016-04-14,27.94133439786102,27.96536553026336,27.8131632653138,27.85321617126465,49781400
2016-04-15,27.821171922772947,27.869237242206705,27.69300079345703,27.69300079345703,61733700
2016-04-18,27.59687588748114,27.95735817860119,27.54080120395592,27.82117462158203,51810600
2016-04-19,28.09354240911888,28.30983181250273,28.06149885546761,28.245744705200195,70368800
2016-04-20,28.021447082744487,28.26176763323522,27.917307057056583,28.11757469177246,51670100
2016-04-21,28.045471387534867,28.045471387534867,27.781119763158955,27.837194442749023,59286600
2016-04-22,27.72504860945076,27.917303805111874,27.644939731390924,27.66897392272949,43727100
2016-04-25,27.65294959454705,27.65294959454705,27.4526820016455,27.492734909057617,40116100
2016-04-26,27.701017888476887,27.79714548774592,27.620909009218288,27.78913307189941,46394300
2016-04-27,27.676988493772534,28.0054273160548,27.596882656471223,27.957365036010746,56192100
2016-04-28,27.676983282614856,27.917303805111874,27.604886820281628,27.66897392272949,51718900
2016-04-29,27.668972742907663,27.70101629276524,27.32451222154149,27.548810958862305,86482700
2016-05-02,27.54880963633989,27.556822051340188,27.348542043105848,27.476713180541992,36887000
2016-05-03,26.956022635227992,27.004084907863188,26.691667912369045,26.69968032836914,94755400
2016-05-04,26.53145102578151,26.57951635030716,26.25107760565128,26.267099380493164,105838400
2016-05-05,26.52344515953005,26.555488713434084,26.178984594665383,26.259090423583984,83029500
2016-05-06,26.17097053729369,26.41129412066368,26.154951817187573,26.299144744873047,81640000
2016-05-09,26.24306568617005,26.251078101662927,25.890595800512003,25.962692260742188,84074300
2016-05-10,26.251081225350912,26.47537999238312,26.24306880890461,26.45935821533203,69384400
2016-05-11,26.43532230139117,26.579515212956952,26.331182297295683,26.3952693939209,58600300
2016-05-12,26.54747417803978,26.595539505059303,26.227047832100062,26.32317543029785,63469800
2016-05-13,26.098874991563832,26.21102435816844,25.80247674457616,25.850542068481445,62246800
2016-05-16,26.10688727026622,26.251080202264856,26.09887790997358,26.162961959838867,51206600
2016-05-17,26.106884186760347,26.227045967847268,25.970700631139103,26.042797088623047,63616400
2016-05-18,25.866564028167524,26.138928087230536,25.642262237512583,25.786455154418945,91541300
2016-05-19,25.570165701997933,25.63425126905375,25.393930774574542,25.54613304138184,74455000
2016-05-20,25.78645892054213,25.87457716661474,25.75441842220425,25.80248069763184,54928300
2016-05-23,25.74640309652472,25.91462715319584,25.730381321245392,25.75441551208496,52648200
2016-05-24,25.89059715850837,26.07484299857364,25.86656602245156,26.018768310546875,58219200
2016-05-25,26.267102244043,26.451348091048875,26.251080467454475,26.331186294555664,53340200
2016-05-26,26.53946504515073,26.587527316740143,26.36322856707949,26.50742149353028,48215100
2016-05-27,26.603549497209663,26.659624185477767,26.427316072299064,26.499412536621094,43342900
2016-05-31,26.563503368640585,26.675652773816896,26.459363325615964,26.53145980834961,94760100
2016-06-01,26.4273152685846,26.571505137002195,26.363228166317903,26.515430450439453,52115100
2016-06-02,26.49139944768193,26.76376352199695,26.451346536485275,26.731719970703125,48252500
2016-06-03,27.06016134717736,27.156292010349684,26.8518843553204,27.140270233154297,89424800
2016-06-06,27.24440861236836,27.47671980997244,27.22037747325129,27.42865753173828,110069500
2016-06-07,27.6048826135949,27.709022611282247,27.58085148175965,27.676979064941406,59934000
2016-06-08,27.86122508339784,27.925312176564308,27.765097499488924,27.877246856689453,75850100
2016-06-09,27.50075285234852,27.62091159873963,27.46069688104324,27.556827545166016,54934300
2016-06-10,26.996075460468948,27.11623419751,26.795807842892533,26.85989189147949,77417500
2016-06-13,26.50742194430884,26.73172069778386,26.451347255940085,26.48339080810547,56865500
2016-06-14,26.40327875307857,26.53144989048804,26.17898002657224,26.3952693939209,71023800
2016-06-15,26.66763265462888,26.907953148187897,26.579514427294374,26.675642013549805,64707000
2016-06-16,26.195002041392232,26.60354659068808,26.026777994966945,26.57951545715332,73981900
2016-06-17,26.62758019511815,26.667633102076543,26.45134373749212,26.651611328125,56740400
2016-06-20,27.156292059086955,27.30048499826269,27.100217366723232,27.124248504638672,78204200
2016-06-21,27.2524156202134,27.41263031282496,27.10021334294502,27.33252143859864,75173100
2016-06-22,27.514986371834688,27.57957393672861,27.35351283982269,27.40195274353028,67273500
2016-06-23,27.773348546645146,28.06399726867676,27.65224260257624,28.06399726867676,70159900
2016-06-24,26.44926590289362,27.014421802155205,26.295867720461256,26.36045837402344,158566000
