date,pcr,source
2016-04-21,1.1100975938332271,
2016-04-22,1.137558941021614,
2016-04-25,1.1006580417547955,
2016-04-26,1.1005118357461794,
2016-04-27,1.1501600787885509,
2016-04-28,1.088079542976318,
2016-04-29,1.0923036831023376,
2016-05-02,0.9635421499139102,
2016-05-03,0.8931670345966045,
2016-05-04,0.9002094184209319,
2016-05-05,0.9571788801420908,
2016-05-06,0.9907958616054038,
2016-05-09,1.0709096503991191,
2016-05-10,1.1161847398405995,
2016-05-11,0.9751048440980185,
2016-05-12,1.1574141862363614,
2016-05-13,0.973467160220139,
2016-05-16,0.9727568251736302,
2016-05-17,1.1820601481402682,
2016-05-18,1.145672855974736,
2016-05-19,0.9547865744450292,
2016-05-20,1.1621826439410772,
2016-05-23,1.2328798792937392,
2016-05-24,1.2022950352620314,
2016-05-25,1.3424101919641016,
2016-05-26,1.3236443526401378,
2016-05-27,1.2920957547847007,
2016-05-30,1.1480539182081893,
2016-05-31,1.1258684826966483,
2016-06-01,1.1574031176536363,
2016-06-02,1.278823765675913,
2016-06-03,1.264202857456577,
2016-06-06,1.183004528213795,
2016-06-07,1.2435996419042818,
2016-06-08,1.1846499479693289,
2016-06-09,1.0882688318706653,
2016-06-10,1.0257920468327522,
2016-06-13,0.8993774223327604,
2016-06-14,0.8119038002008051,
2016-06-15,0.8526368566089058,
2016-06-16,0.7758325907683113,
2016-06-17,0.8513425111703485,
2016-06-20,0.8529724633579885,
2016-06-21,0.90099116248726,
2016-06-22,0.8244468223834978,
2016-06-23,0.8673375459890528,
2016-06-24,0.8345143869030126,
2016-06-27,0.8691985026640952,
2016-06-28,0.9552932962916584,
2016-06-29,1.1066239767956487,
2016-06-30,1.1022628684376414,
2016-07-01,1.1659101720670093,
2016-07-04,1.1854671988397842,
2016-07-05,1.2173914841225348,
2016-07-07,1.2260312223405303,
2016-07-08,1.2408392451564654,
2016-07-11,1.246733299984759,
2016-07-12,1.2320632964608709,
2016-07-13,1.168707512022958,
2016-07-14,1.135390361126559,
2016-07-15,1.1241056176544018,
2016-07-18,1.086135230204592,
2016-07-19,1.0966066772309797,
2016-07-20,1.0730146486227694,
2016-07-21,1.0907397569636714,
2016-07-22,1.1032173566049412,
2016-07-25,1.065568087506758,
2016-07-26,1.0634650132376278,
2016-07-27,1.0941690056054096,
2016-07-28,1.168732797427705,
2016-07-29,1.2308472271248077,
2016-08-01,1.1339480972660934,
2016-08-02,0.9636436855816554,
2016-08-03,0.8207385095765738,
2016-08-04,1.1473616796062305,
2016-08-05,1.3265512989444097,
2016-08-08,1.2531745683742237,
2016-08-09,1.2545280001446668,
2016-08-10,1.1576365206110215,
2016-08-11,1.2792207550934689,
2016-08-12,1.3108739177777848,
2016-08-16,1.2177280276777331,
2016-08-17,1.1042520485325855,
2016-08-18,1.1360397132024986,
2016-08-19,1.128684928808253,
2016-08-22,1.1730342864937728,
2016-08-23,1.2189993200146745,
2016-08-24,1.26523217640231,
2016-08-25,1.267267934794772,
2016-08-26,1.202462939055176,
2016-08-29,1.2404149629736527,
2016-08-30,1.2379397048548044,
2016-08-31,1.1940899678013883,
2016-09-01,1.18067387910262,
2016-09-02,1.2375148568951746,
2016-09-06,1.2448636341899275,
2016-09-07,1.1623767299182388,
2016-09-08,1.1565845008718274,
2016-09-09,1.128120727331584,
2016-09-12,0.7798266624838486,
2016-09-14,0.8812538547643376,
2016-09-15,0.9032300397147774,
2016-09-16,0.9151176706446924,
2016-09-19,0.8670173882307737,
2016-09-20,0.8965443301735609,
2016-09-21,0.9015194277882316,
2016-09-22,1.1130471865799545,
2016-09-23,1.1238860839774032,
2016-09-26,0.943358902266304,
2016-09-27,0.994158713850776,
2016-09-28,1.0560962100243854,
2016-09-29,0.6506817180383506,
2016-09-30,0.8138364353896345,
2016-10-03,0.9544007203850248,
2016-10-04,1.0144773424137927,
2016-10-06,1.0356751253608452,
2016-10-07,1.0742469169809654,
2016-10-10,1.1005781128478076,
2016-10-13,0.9976230097222636,
2016-10-14,1.0509719510862077,
2016-10-17,0.9775101184986228,
2016-10-18,1.0902023458768824,
2016-10-19,1.0832872429187057,
2016-10-20,1.123145099371578,
2016-10-21,1.1504532693693512,
2016-10-24,1.0987761113515486,
2016-10-25,1.0912729855654246,
2016-10-26,1.1030504877786602,
2016-10-27,1.137928375803,
2016-10-28,1.0811053092177842,
2016-10-30,0.8874040245554147,
2016-11-01,0.9397238182253344,
2016-11-02,0.7741352760104698,
2016-11-03,0.8437352432573036,
2016-11-04,0.8286381347907767,
2016-11-07,0.8894556764982715,
2016-11-08,0.8804243740606632,
2016-11-09,0.9123635502168264,
2016-11-10,1.040976293334217,
2016-11-11,0.8582987381192873,
2016-11-15,0.7098558641920805,
2016-11-16,0.8075972230930125,
2016-11-17,0.8827799565760682,
2016-11-18,0.9526814175762236,
2016-11-21,0.883305260106495,
2016-11-22,0.937103452019787,
2016-11-23,0.9759174759204186,
2016-11-24,1.0488815531662978,
2016-11-25,1.024935998892707,
2016-11-28,0.9949028339243524,
2016-11-29,1.0337935096649362,
2016-11-30,1.1277037326712196,
2016-12-01,1.1433575615277085,
2016-12-02,1.0222850581239915,
2016-12-05,1.092784244618827,
2016-12-06,1.1167624052181775,
2016-12-07,1.1459633714379622,
2016-12-08,1.268508769780133,
2016-12-09,1.3045883927724953,
2016-12-12,1.1836693821047888,
2016-12-13,1.2014372195600818,
2016-12-14,1.1233263987320856,
2016-12-15,1.2124127001818872,
2016-12-16,1.2339712741829494,
2016-12-19,1.2599613041764743,
2016-12-20,1.2662349215888675,
2016-12-21,1.227776468547401,
2016-12-22,1.129761023565633,
2016-12-23,1.1629238479599058,
2016-12-26,0.991400890478346,
2016-12-27,1.1596502660766388,
2016-12-28,1.0957041931319906,
2016-12-29,1.1202016863432798,
2016-12-30,1.0856366628260328,
2017-01-02,1.017785941670314,
2017-01-03,0.9782247039862176,
2017-01-04,0.9742320755212958,
2017-01-05,1.14499778338215,
2017-01-06,1.1708523134495228,
2017-01-09,1.046585795436192,
2017-01-10,1.0993325629962831,
2017-01-11,1.1773980960917003,
2017-01-12,1.206833629082168,
2017-01-13,1.2362647269008649,
2017-01-16,1.0902875846613518,
2017-01-17,1.0286876640240383,
2017-01-18,1.0833090992433898,
2017-01-19,1.1148019059453904,
2017-01-20,0.9426429990936094,
2017-01-23,0.8839657016016529,
2017-01-24,1.0535175531760703,
2017-01-25,1.0811709792455766,
2017-01-27,0.8739650686112603,
2017-01-30,0.7728206198566463,
2017-01-31,0.7873934489291647,
2017-02-01,1.2820128513256352,
2017-02-02,1.3044692699331393,
2017-02-03,1.307919424577214,
2017-02-06,1.2468265151645253,
2017-02-07,1.213610131181447,
2017-02-08,1.21263567418787,
2017-02-09,1.207891890609631,
2017-02-10,1.1998637265461656,
2017-02-13,1.1447043986600975,
2017-02-14,1.1271997254960022,
2017-02-15,1.082377067413507,
2017-02-16,1.1217512705917172,
2017-02-17,1.14207328040361,
2017-02-20,1.1161778020753967,
2017-02-21,1.1151261117438225,
2017-02-22,1.0904087365423731,
2017-02-23,1.113795988606148,
2017-02-27,1.073506108332652,
2017-02-28,1.041484182988874,
2017-03-01,1.046597806192322,
2017-03-02,1.1369721184651749,
2017-03-03,1.1364374521639702,
2017-03-06,1.009013427392712,
2017-03-07,0.9041685369783076,
2017-03-08,0.8398848003317849,
2017-03-09,0.7701466937493486,
2017-03-10,0.9462989510666436,
2017-03-14,1.4235761957023412,
2017-03-15,1.3379193469098871,
2017-03-16,1.360470423864794,
2017-03-17,1.3153456777436996,
2017-03-20,1.2540785496635571,
2017-03-21,1.240302498044624,
2017-03-22,1.1780752729069164,
2017-03-23,1.2188353493106678,
2017-03-24,1.1849009994390023,
2017-03-27,1.116667422084072,
2017-03-28,1.1489990454969454,
2017-03-29,1.1429114549330768,
2017-03-30,1.126015929185016,
2017-03-31,1.0830071093249332,
2017-04-03,1.1957212756579216,
2017-04-05,1.174872415026467,
2017-04-06,1.1978689639422808,
2017-04-07,1.1336600851356318,
2017-04-10,1.1480382337899706,
2017-04-11,1.2342095861231257,
2017-04-12,1.146195693115733,
2017-04-13,1.1535236946649412,
2017-04-17,1.0401543296723577,
2017-04-18,0.8812181127352767,
2017-04-19,0.9418068211815084,
2017-04-20,1.155872395273659,
2017-04-21,1.187417973493737,
2017-04-24,1.114408146803423,
2017-04-26,1.0747108473921236,
2017-04-27,1.268523328773854,
2017-04-28,1.2911564196088416,
2017-05-02,1.1103649829875752,
2017-05-03,1.0783883785725434,
2017-05-04,1.1334353403121886,
2017-05-05,0.9142941394016224,
2017-05-08,1.0253301134391606,
2017-05-09,1.2081551957980214,
2017-05-10,1.235573458910488,
2017-05-11,1.242315685802886,
2017-05-12,1.2685041004499904,
2017-05-15,1.2312114846490527,
2017-05-16,1.2349675631770465,
2017-05-17,1.199880198510351,
2017-05-18,0.9263132449325656,
2017-05-19,1.032932610630136,
2017-05-22,1.0554060210809484,
2017-05-23,0.8165647504435793,
2017-05-24,0.9136116101680068,
2017-05-25,1.2263484303861074,
2017-05-26,1.1272458965858083,
2017-05-29,0.925050731700815,
2017-05-30,0.9357000653877884,
2017-05-31,0.9421853385543552,
2017-06-01,1.0404754369972538,
2017-06-02,1.1401243404259886,
2017-06-05,1.0858218311236565,
2017-06-06,1.0606333252391458,
2017-06-07,1.115223791474882,
2017-06-08,1.0766569246034905,
2017-06-09,1.1298614348793543,
2017-06-12,1.0043922470322042,
2017-06-13,1.032492975176794,
2017-06-14,1.0822630528586394,
2017-06-15,1.0348402070102816,
2017-06-16,1.1430283432215802,
2017-06-19,1.2072361232472013,
2017-06-20,1.193161621985096,
2017-06-21,1.1083859037177934,
2017-06-22,1.0273752451111289,
2017-06-23,0.9212570230827152,
2017-06-27,0.7010658242504062,
2017-06-28,0.8516378607844358,
2017-06-29,1.0035181515356266,
2017-06-30,0.9194282236246284,
2017-07-03,1.0626419855548728,
2017-07-04,1.0447735118972794,
2017-07-05,1.079904306651838,
2017-07-06,1.12730879021147,
2017-07-07,1.1527548259265892,
2017-07-10,1.1432226797863485,
2017-07-11,1.1403604328249275,
2017-07-12,1.0941583682906606,
2017-07-13,1.0423540711657922,
2017-07-14,1.061352259021594,
2017-07-17,0.991624654292012,
2017-07-18,0.99244779671789,
2017-07-19,1.0656601062585092,
2017-07-20,1.053944824634557,
2017-07-21,1.1213986033642165,
2017-07-24,1.0513685581795331,
2017-07-25,1.1857279072042546,
2017-07-26,1.0625216860192832,
2017-07-27,1.0312699828764524,
2017-07-28,1.0606588180463132,
2017-07-31,0.7032065576790025,
2017-08-01,0.7685718243802788,
2017-08-02,0.8059205856920908,
2017-08-03,0.9270054360687824,
2017-08-07,0.8584742310790905,
2017-08-08,0.6997401848833181,
2017-08-09,0.6870531312939567,
2017-08-10,0.7296114193939909,
2017-08-11,0.6897739248323105,
2017-08-14,0.8210148891037612,
2017-08-16,0.8615595315320793,
2017-08-17,0.8752087089569782,
2017-08-18,0.8772122501626796,
2017-08-21,0.8780830470839831,
2017-08-22,0.9462143853572174,
2017-08-23,1.0289759051132985,
2017-08-24,1.0892612711922132,
2017-08-28,1.091638224324302,
2017-08-29,1.0164960852892342,
2017-08-30,1.0930713770509928,
2017-08-31,1.1951070764720986,
2017-09-01,1.2205759685058013,
2017-09-04,1.069082917098639,
2017-09-05,1.1110113838828797,
2017-09-06,1.0935761118384555,
2017-09-07,1.1094476262316797,
2017-09-08,1.112223053419825,
2017-09-11,1.1753700386262176,
2017-09-12,1.2345134129113529,
2017-09-13,1.2159488253902848,
2017-09-14,1.2306205909323928,
2017-09-15,1.19133464911022,
2017-09-18,1.20999378098957,
2017-09-19,1.2043629663748263,
2017-09-20,1.1733603918580136,
2017-09-21,1.1617960235421847,
2017-09-22,0.9621270831257672,
2017-09-25,0.8860314562897111,
2017-09-26,0.9414954756096902,
2017-09-27,0.8148354114553952,
2017-09-28,0.9337582455180784,
2017-09-29,1.043367385033828,
2017-10-03,1.0423196548100424,
2017-10-04,1.1388445927505024,
2017-10-05,1.14308915546985,
2017-10-06,1.2178365614253188,
2017-10-09,1.163647294298483,
2017-10-10,1.1923221364430734,
2017-10-11,1.0983359367526937,
2017-10-12,1.191838423090175,
2017-10-13,1.157154923177308,
2017-10-16,1.1459462897438557,
2017-10-17,1.1048323029239862,
2017-10-18,1.1155093655482589,
2017-10-19,0.9977464732975552,
2017-10-23,1.012655282989192,
2017-10-24,1.1112826375176634,
2017-10-25,1.0769047234369389,
2017-10-26,1.0905265384504317,
2017-10-27,1.1073579619651883,
2017-10-30,0.9400128783781596,
2017-10-31,0.8503407258214644,
2017-11-01,0.919105434273524,
2017-11-02,0.9598370406846164,
2017-11-03,0.9907524641011476,
2017-11-06,0.7577806998411213,
2017-11-07,0.774000037424561,
2017-11-08,0.7657163743916543,
2017-11-09,0.8548048045799576,
2017-11-10,0.8458898276775038,
2017-11-14,0.7881332981937443,
2017-11-15,0.8136295159098115,
2017-11-16,0.93399429800334,
2017-11-17,0.9146541764847372,
2017-11-20,0.9602582245608424,
2017-11-21,0.93349424208003,
2017-11-22,0.906385748121157,
2017-11-23,0.9398077264647292,
2017-11-24,0.9972572337923856,
2017-11-27,1.081351192239148,
2017-11-28,1.071648997020492,
2017-11-29,1.094463003211534,
2017-11-30,1.0152784413305818,
2017-12-01,0.7900551373587855,
2017-12-04,0.7825185746650178,
2017-12-05,0.7975931312289728,
2017-12-06,0.8216400516045814,
2017-12-07,0.979700311469728,
2017-12-08,1.0946018669183304,
2017-12-11,1.0103747827044671,
2017-12-12,0.8324007014284112,
2017-12-13,0.7769864255060986,
2017-12-14,0.7766940448875905,
2017-12-15,0.968817733816152,
2017-12-18,1.1911967693503671,
2017-12-19,1.2729512486387144,
2017-12-20,1.2463772719792878,
2017-12-21,1.2343466147471085,
2017-12-22,1.2551134337994756,
2017-12-26,1.2045749483282382,
2017-12-27,1.162399009189388,
2017-12-28,1.1724170138617245,
2017-12-29,1.137366181496071,
2018-01-01,1.0771073685818042,
2018-01-02,1.044521632277366,
2018-01-03,1.0444194921776135,
2018-01-04,1.0544954774154098,
2018-01-05,1.0769294225197297,
2018-01-08,1.0212655058650897,
2018-01-09,1.0099572247572164,
2018-01-10,0.9844989347878592,
2018-01-11,0.9692520537077148,
2018-01-12,0.964778088367629,
2018-01-15,0.8682743292973214,
2018-01-16,0.913089711391554,
2018-01-17,0.9559619786006232,
2018-01-18,0.9518872030289208,
2018-01-19,0.9585094736738996,
2018-01-22,0.7685484233947892,
2018-01-23,0.7213990503773342,
2018-01-24,0.6700038638093155,
2018-01-25,0.777353896792956,
2018-01-29,0.7949500564466764,
2018-01-30,0.9223119959783466,
2018-01-31,0.9682266632606656,
2018-02-01,1.1093529281934331,
2018-02-02,1.0281181545667797,
2018-02-05,0.9742298012819348,
2018-02-06,0.7438403108713261,
2018-02-07,0.8210391811890502,
2018-02-08,0.9366104148225558,
2018-02-09,0.8711147948014237,
2018-02-12,0.959757432061956,
2018-02-14,1.0090697741475636,
2018-02-15,1.0695204451642193,
2018-02-16,1.0753000231064298,
2018-02-19,1.0658945562697877,
2018-02-20,1.0630060207350842,
2018-02-21,1.1438087005455313,
2018-02-23,1.2592037493243045,
2018-02-26,1.2624874757136493,
2018-02-27,1.2243958898997889,
2018-02-28,1.211905576806396,
2018-03-01,1.1831116068564485,
2018-03-05,1.0996032949849257,
2018-03-06,1.054297697032845,
2018-03-07,1.0907097027593735,
2018-03-08,1.1544284580929445,
2018-03-09,1.1504557002418754,
2018-03-12,1.1457176770299309,
2018-03-13,1.1382438901101923,
2018-03-14,1.1417133381091664,
2018-03-15,1.136873410035976,
2018-03-16,1.0314786106802567,
2018-03-19,0.957010437463329,
2018-03-20,0.9743302090101488,
2018-03-21,1.0241578795853397,
2018-03-22,0.9856549623802744,
2018-03-23,0.9324792884072364,
2018-03-26,0.9960062356563992,
2018-03-27,0.948653244349853,
2018-03-28,0.9240908427762254,
2018-04-02,1.006663875189698,
2018-04-03,1.0491363882609692,
2018-04-04,0.8328478239481232,
2018-04-05,1.125985853489576,
2018-04-06,1.1275762345796183,
2018-04-09,1.105952537195204,
2018-04-10,1.1857495902464454,
2018-04-11,1.1424464406750277,
2018-04-12,1.1805102264014464,
2018-04-13,1.2646647960495834,
2018-04-16,1.2360588068693863,
2018-04-17,1.252580861376314,
2018-04-18,1.2194741929662145,
2018-04-19,1.2580560112042636,
2018-04-20,1.3312082006609904,
2018-04-23,1.2637447023302848,
2018-04-24,1.351635183051508,
2018-04-25,1.259818607181572,
2018-04-26,1.2651233514087328,
2018-04-27,1.2431814269149382,
2018-04-30,1.1942849811247946,
2018-05-02,1.1377856027915227,
2018-05-03,1.1148531025915616,
2018-05-04,1.0772952210379514,
2018-05-07,1.0090383260195772,
2018-05-08,0.962452734208672,
2018-05-09,0.9318233330263732,
2018-05-10,0.9054285768998718,
2018-05-11,0.9591790891911584,
2018-05-14,0.9228294539601484,
2018-05-15,1.0666710362157052,
2018-05-16,1.0227793761010964,
2018-05-17,1.0211916269868224,
2018-05-18,0.9149784695277468,
2018-05-21,0.8944525102887662,
2018-05-22,1.0126647407471514,
2018-05-23,0.9426609354821124,
2018-05-24,1.1032756257574456,
2018-05-25,1.1969432657085115,
2018-05-28,1.1476489387379407,
2018-05-29,1.1622973988678535,
2018-05-30,1.099198037393645,
2018-05-31,1.1456580675598178,
2018-06-01,1.0707835856017835,
2018-06-04,1.0015255131277516,
2018-06-05,1.1209634704596103,
2018-06-06,1.2653312469418767,
2018-06-07,1.2021012789098595,
2018-06-08,1.2025235584589735,
2018-06-11,1.0884206583950509,
2018-06-12,1.1842263162033435,
2018-06-13,1.1901480083342344,
2018-06-14,1.2701637762025535,
