date,open,high,low,close,volume
2016-03-30,457.0832394904306,461.8159076972474,456.30085206367687,460.2701416015625,5756818
2016-03-31,461.9114555914774,469.4112047172842,458.1138960551296,464.98388671875,17996320
2016-04-01,464.1060029492521,466.4723142624589,456.1291717055413,460.0794067382813,5511428
2016-04-04,463.1709051696333,476.3192834196571,463.1709051696333,474.6781005859375,4577054
2016-04-05,474.0292733063921,474.14379176690136,463.342623022512,465.5563049316406,4790716
2016-04-06,468.68601413929497,468.68601413929497,456.4726978099322,458.2665100097656,4931354
2016-04-07,461.205365926576,461.205365926576,448.45770772513424,450.93853759765625,5657890
2016-04-08,448.7820950812334,449.41185349332096,443.51513061218833,444.9272766113281,4195578
2016-04-11,444.9463452930545,452.9422312233767,439.335825829424,451.8544921875,5768678
2016-04-12,450.5568442060793,456.05284552458033,449.8316692768845,451.2056579589844,5842138
2016-04-13,456.071998324568,456.071998324568,445.1563545315199,447.5799255371094,12511386
2016-04-18,477.0826825117296,483.91451584331867,470.78519110257474,472.7698364257813,25015990
2016-04-20,474.7926293716137,475.7276926824872,467.84632497343887,474.6399536132813,8072848
2016-04-21,477.4642424483742,477.4642424483742,464.9074197198423,468.037109375,5441100
2016-04-22,468.0372463927919,468.8768933370018,460.67107062088814,462.2931518554688,5143938
2016-04-25,462.5984941338298,467.464737739784,458.41922167112193,464.0487976074219,5364134
2016-04-26,463.8960154918833,473.0942052362825,461.2816121777285,470.2698669433594,5846744
2016-04-27,469.14381903048366,474.16273614651175,468.8957734075945,473.3230895996094,4486208
2016-04-28,469.8309100318141,473.11322876113366,460.6709247834278,461.4915161132813,12165168
2016-04-29,462.3693312645101,466.98752787770377,459.9076038054898,461.09075927734375,5036410
2016-05-02,461.81603987884137,462.2549652678218,456.5299730379188,458.400146484375,3615250
2016-05-03,459.0488869207438,462.6556128129946,447.23634014402336,449.5263366699219,6824810
2016-05-04,450.7476742619589,455.3276675652134,446.7974393559222,453.7437438964844,5812842
2016-05-05,456.148202099957,457.6176071167165,450.78577530713005,455.11767578125,6302668
2016-05-06,454.1063851478415,454.1063851478415,449.240141936356,450.93853759765625,2596720
2016-05-09,451.129233469122,458.5908227602522,450.5948917256752,457.63665771484375,5123678
2016-05-10,458.9535247851641,464.3541098834013,456.70168528316617,462.88470458984375,3395704
2016-05-11,457.4268416432593,463.6098141082788,455.1368449391629,458.7054138183594,3709888
2016-05-12,459.48788584944873,462.9610384854403,456.7780655110424,461.8160400390625,3406932
2016-05-13,460.2892748401584,461.8159391016515,455.00320915275785,460.766357421875,5652064
2016-05-16,461.8923187090352,467.0257559651057,459.90767352571214,463.7243347167969,4533878
2016-05-17,465.632568007515,467.8271477337799,461.109834759231,463.43798828125,3796294
2016-05-18,457.6177205920116,463.34271292635697,457.1978971388476,461.7587890625,4256596
2016-05-19,462.17849251414737,464.1631839621396,458.3809338877514,460.19384765625,3954400
2016-05-20,459.9077512465832,465.4419109088864,457.9994203285476,458.6100769042969,3994548
2016-05-23,459.2970404097817,459.964956152187,452.27437414304177,453.41937255859375,4585946
2016-05-24,454.5834609517936,454.8506086056821,449.45002356979234,453.3239440917969,3485060
2016-05-25,455.74746007502034,462.9991156469722,455.74746007502034,461.30072021484375,3857396
2016-05-26,461.8541451649419,473.1896564576884,461.8541451649419,471.0332336425781,6136436
2016-05-27,470.05997845048535,480.70847238911415,470.05997845048535,476.1284790039063,6180764
2016-05-30,473.8385407864213,485.4793587437197,473.8385407864213,483.8000183105469,5285700
2016-05-31,482.80767603410754,483.47559179146697,472.8843562104816,476.56744384765625,13782038
2016-06-01,475.57507431570593,484.1434598368088,475.55597237419295,480.2122802734375,4840534
2016-06-02,478.9909133554815,486.5860773952331,478.6092472890628,481.4908447265625,5053552
2016-06-03,480.91849390618336,488.26556795003097,480.91849390618336,483.5328979492188,3998380
2016-06-06,482.7695433650146,487.38769466203655,481.3191932961477,483.4756164550781,4225768
2016-06-07,483.5709985592131,485.6701623256501,479.02916218290113,479.9070129394531,5692420
2016-06-08,482.4069239479709,482.4069239479709,471.4912810978665,472.5408630371094,8741370
2016-06-09,473.4675385448209,473.4675385448209,455.6292697071136,457.7335510253906,12740804
2016-06-10,453.8337991638618,459.4709969265288,451.7873968791409,455.841552734375,6383956
2016-06-13,454.3744164015797,457.5018990044165,450.2044081760748,455.95745849609375,5286722
2016-06-14,456.5366372938708,456.5366372938708,450.687059267734,453.6794128417969,2940728
2016-06-15,457.0383811405101,460.4940938670746,455.24300737408817,459.4515686035156,6711572
2016-06-16,459.2779906531812,459.2779906531812,451.7874448511524,457.9266052246094,5302564
