date,open,high,low,close,volume
2016-03-30,143.70998080316485,147.5873707476797,143.70998080316485,146.73568725585938,14435320
2016-03-31,146.04085845300722,149.0441570139252,145.6374345818457,147.1390838623047,28529105
2016-04-01,146.17535902941046,150.9716747344919,145.90640973421887,150.63548278808594,14850746
2016-04-04,146.57878869359624,149.26830286465642,146.15294699645906,148.23731994628906,14209372
2016-04-05,147.0718607290197,148.08043652293657,145.32367973396256,146.33224487304688,8964083
2016-04-06,146.51153502448165,147.43046099858833,145.68226946051013,146.085693359375,6892514
2016-04-07,146.57880470422498,146.57880470422498,142.99277121133633,143.19448852539062,10412846
2016-04-08,143.216889382875,144.53922868875588,142.99275432491285,143.97891235351562,4985755
2016-04-11,144.3375345153009,147.161523548219,142.09626898083144,146.69085693359375,14365804
2016-04-12,145.68227268511856,145.97363972371951,143.88925622970115,144.51681518554688,6187731
2016-04-13,145.68227461180066,149.13382227751944,145.4581502156174,148.48385620117188,12397612
2016-04-18,150.16480143963778,151.66645083916234,148.3942027713473,150.34410095214844,14746380
2016-04-20,150.32169928220475,151.64403856225587,149.08899910682194,150.38893127441406,9345601
2016-04-21,150.43377089683975,150.83720550896223,146.84774820088157,147.90113830566406,7212220
2016-04-22,146.10812094431066,148.4390360485015,145.43573707951876,146.04087829589844,6515084
2016-04-25,144.02374883283832,145.90641528040922,143.62032487471603,143.8668670654297,6324530
2016-04-26,140.39290476684238,147.1839441553309,140.07913056932102,146.7581024169922,15023308
2016-04-27,146.15294872085076,149.9406885039193,146.15294872085076,149.5148468017578,9677599
2016-04-28,147.92356574356154,148.820074139856,144.1358254939722,144.740966796875,20225037
2016-04-29,144.85301845419028,146.1753578052244,143.48584356616672,145.6598663330078,10729330
2016-05-02,144.89786100486506,145.23404233461576,143.17208684915224,143.95652770996094,3388196
2016-05-03,144.15819140110432,144.98746755714984,140.7514689928966,141.67039489746094,11124246
2016-05-04,141.19973234394735,143.21687305176297,139.0256992444153,140.14633178710938,6402669
2016-05-05,139.855012163214,143.57550977277694,139.6757019592203,142.38763427734375,6576427
2016-05-06,140.2808256634923,143.17206782283452,137.1654697506552,142.4100341796875,16183901
2016-05-09,143.44102042904362,146.08570981811874,143.2168960155344,145.59263610839844,8857475
2016-05-10,145.68228685398628,146.13053568402069,144.20305506003965,145.00990295410156,8564326
2016-05-11,143.44103353728104,144.22547438366536,141.69284164248583,142.54452514648438,11154663
2016-05-12,143.01515678660715,143.93407206850887,141.24455820913082,142.63414001464844,5782937
2016-05-13,142.54450174449212,144.2030435934029,141.26697669822974,143.14964294433594,9804509
2016-05-16,142.67898679575276,147.9235513470441,142.141088203227,147.65460205078125,13469690
2016-05-17,147.92351967740018,149.46999378206937,147.3407856720912,148.14764404296875,12444300
2016-05-18,146.84772947069388,150.07515268185375,146.0408710041959,149.13381958007812,7908685
2016-05-19,149.71659189874563,149.71659189874563,144.56167628881312,145.6150665283203,8918517
2016-05-20,146.46672724246082,151.82335934863596,145.5926366988136,148.0804443359375,21044560
2016-05-23,156.73168484227966,158.9057177932851,152.18192299648004,155.47657775878906,54852807
2016-05-24,155.99210859787263,157.69547549180322,155.3869673392043,156.0145263671875,16271995
2016-05-25,157.06790773037375,160.2280991542219,156.82137621061798,159.6005401611328,10338908
2016-05-26,159.57814393196315,163.16416664536865,158.50233605245816,162.46937561035156,13074273
2016-05-27,162.69348186684493,163.11932354814738,159.66777587320357,161.05735778808594,10925400
2016-05-30,162.40261706377635,164.74629817810228,162.12689372910157,163.82720947265625,7646107
2016-05-31,163.59742218325337,165.1828366463079,160.49549677530555,161.3226776123047,15054842
2016-06-01,162.21879403302356,166.44659532935935,162.21879403302356,166.07896423339844,12409528
2016-06-02,165.3666579651948,165.6653527409628,162.31068653634736,164.51649475097656,13708259
2016-06-03,165.3666687593345,165.3666687593345,162.01200233574662,162.63238525390625,7381218
2016-06-06,162.5404505357477,164.03395703405928,161.4605180167167,163.41357421875,7694861
2016-06-07,164.05695009382367,167.1588643719082,164.05695009382367,166.69932556152344,11008034
2016-06-08,167.27377813008042,167.73331700528317,165.7572889187148,166.72232055664062,7611794
2016-06-09,166.63037064388143,166.79121467112617,162.03493936116692,162.72425842285156,12065100
2016-06-10,162.2417827467579,164.81522236494305,160.86315516010137,161.16184997558594,11163385
2016-06-13,160.1968194124304,162.47155330757175,158.84116329924706,160.79421997070312,12184759
2016-06-14,161.2537656256443,162.6783470741317,159.8291732539603,162.35665893554688,7849407
2016-06-15,162.6783225800793,165.43557728607618,162.56343241599822,165.22879028320312,9890057
2016-06-16,165.1598655814157,165.1598655814157,161.3456604219157,163.0919189453125,9057747
2016-06-17,163.2987220003018,165.75728219083797,163.2987220003018,165.36666870117188,9326214
2016-06-20,165.66536541930964,165.89514577344818,163.18383371873932,164.53948974609375,9020745
2016-06-21,164.28669666817433,165.29769283371812,163.3676082519351,164.74624633789062,6913784
2016-06-22,163.57445960003233,165.04499499261993,162.0120164281078,163.00003051757812,9255264
2016-06-23,163.1378698883948,166.1249050781582,163.1378698883948,165.55047607421875,8991200
2016-06-24,162.01196788481406,165.4815128232028,160.9320354163877,162.72425842285156,12511364
2016-06-27,162.72429929787012,166.07896585077214,162.72429929787012,164.9530792236328,10639592
2016-06-28,165.4355816421898,169.64040009499058,164.95306041745576,169.34170532226562,16301081
2016-06-29,170.00803676820513,170.00803676820513,167.27375355447427,168.33070373535156,11999827
2016-06-30,169.11191940367056,170.8122348354419,168.26176714938234,169.29574584960938,21706947
2016-07-01,167.71035093426957,179.04957954692182,167.22782963813995,173.9486541748047,29020448
2016-07-04,175.08599750221327,175.08599750221327,168.19284954242156,168.813232421875,14535927
2016-07-05,169.46808532230983,170.26079256581215,166.95209101422387,167.88265991210938,9335877
2016-07-07,168.537485841514,171.3981503366583,168.12390092660868,170.26077270507812,9305981
2016-07-08,170.5365046914567,170.5365046914567,167.15885636572114,169.4680633544922,7165465
2016-07-11,171.15689294420014,173.43162640357184,170.08845157335875,171.74281311035156,7547920
2016-07-12,172.9835906974592,173.6728989492805,170.2607876023797,171.225830078125,4302932
2016-07-13,171.26030698474483,171.77729091437632,169.57148261963263,170.32972717285156,4510416
