date,open,high,low,close,vix
2015-06-18,8113.7,8186.75,8103.6,8178.35,16.020000457763672
2015-06-19,8201.15,8250.25,8199.65,8232.95,15.09000015258789
2015-06-22,8259.3,8369.35,8259.3,8352.3,15.489999771118164
2015-06-23,8377.45,8398.35,8335.75,8381.1,15.039999961853027
2015-06-24,8399.4,8421.15,8339.35,8339.85,15.920000076293944
2015-06-25,8336.25,8423.05,8330.3,8415.05,15.93000030517578
2015-06-26,8393.95,8408.35,8340.1,8382.2,15.760000228881836
2015-06-29,8247.05,8329.35,8196.1,8326.4,17.299999237060547
2015-06-30,8316.35,8377.85,8299.1,8371.6,16.93000030517578
2015-07-01,8376.25,8474.3,8370.15,8462.5,15.850000381469728
2015-07-02,8471.95,8479.25,8433.3,8440.95,15.5600004196167
2015-07-03,8440.1,8497.75,8424.5,8486.35,16.309999465942383
2015-07-06,8386.15,8532.1,8386.15,8523.4,16.020000457763672
2015-07-07,8525.5,8561.1,8483.9,8516.95,16.309999465942383
2015-07-08,8439.2,8457.5,8341.5,8354.65,17.790000915527344
2015-07-09,8364.85,8400.0,8323.0,8335.15,17.440000534057617
2015-07-10,8365.7,8376.85,8315.65,8357.05,17.06999969482422
2015-07-13,8397.25,8471.2,8355.4,8461.4,16.270000457763672
2015-07-14,8470.6,8479.95,8424.6,8442.4,16.010000228881836
2015-07-15,8463.4,8531.05,8463.4,8526.0,15.56999969482422
2015-07-16,8545.8,8615.95,8543.85,8610.8,14.779999732971191
2015-07-17,8623.65,8642.65,8593.4,8613.85,14.800000190734863
2015-07-20,8623.9,8623.9,8559.1,8602.3,14.960000038146973
2015-07-21,8601.5,8646.7,8518.25,8531.9,15.100000381469728
2015-07-22,8512.25,8643.85,8499.55,8631.65,15.130000114440918
2015-07-23,8643.95,8654.6,8573.95,8586.8,15.520000457763672
2015-07-24,8588.15,8588.15,8513.5,8527.1,15.460000038146973
2015-07-27,8492.1,8492.1,8352.5,8362.0,16.3700008392334
2015-07-28,8371.1,8397.3,8321.95,8341.2,15.920000076293944
2015-07-29,8365.6,8381.25,8338.55,8380.35,15.880000114440918
2015-07-30,8413.2,8458.75,8408.7,8429.05,15.329999923706056
2015-07-31,8456.1,8548.85,8449.25,8530.95,14.56999969482422
2015-08-03,8510.65,8563.7,8510.65,8538.7,15.390000343322754
2015-08-04,8564.1,8564.35,8448.65,8524.25,14.829999923706056
2015-08-05,8547.4,8591.75,8547.4,8567.05,14.670000076293944
2015-08-06,8585.8,8606.05,8551.55,8587.0,14.729999542236328
2015-08-07,8580.8,8595.65,8553.25,8570.45,14.90999984741211
2015-08-10,8577.0,8621.4,8498.0,8502.9,15.470000267028809
2015-08-11,8549.85,8555.75,8441.35,8467.4,15.890000343322754
2015-08-12,8446.7,8446.7,8338.0,8353.95,17.450000762939453
2015-08-13,8385.3,8429.15,8341.25,8383.15,17.020000457763672
2015-08-14,8402.35,8529.95,8381.4,8518.9,16.020000457763672
2015-08-17,8530.5,8530.5,8428.55,8471.85,16.459999084472656
2015-08-18,8503.75,8525.6,8433.6,8466.25,16.360000610351562
2015-08-19,8468.05,8520.3,8426.55,8493.9,16.68000030517578
2015-08-20,8477.15,8501.0,8359.75,8387.2,16.979999542236328
2015-08-21,8298.7,8321.75,8225.25,8284.65,17.110000610351562
2015-08-24,8055.95,8058.95,7769.7,7798.95,28.1299991607666
2015-08-25,7896.55,7924.25,7668.0,7906.35,26.850000381469727
2015-08-26,7865.25,7929.85,7777.4,7789.15,25.520000457763672
2015-08-27,7919.15,7963.15,7862.6,7960.25,22.040000915527344
2015-08-31,8006.7,8043.4,7948.7,7971.0,24.600000381469727
2015-09-01,7907.95,7928.8,7747.0,7781.4,28.71999931335449
2015-09-02,7857.8,7857.8,7699.6,7727.65,26.64999961853028
2015-09-03,7774.45,7845.45,7754.35,7831.25,24.1200008392334
2015-09-04,7803.4,7803.4,7627.55,7655.95,26.420000076293945
2015-09-07,7690.65,7704.5,7546.35,7552.95,26.350000381469727
2015-09-08,7587.7,7720.55,7540.15,7701.85,24.56999969482422
2015-09-09,7806.1,7845.85,7764.65,7804.85,24.299999237060547
2015-09-10,7721.35,7819.45,7678.6,7819.3,24.75
2015-09-11,7832.5,7864.75,7760.9,7783.65,24.979999542236328
2015-09-14,7811.1,7878.8,7762.05,7867.85,24.31999969482422
2015-09-15,7867.85,7879.8,7800.05,7818.45,23.739999771118164
2015-09-16,7886.2,7913.8,7853.4,7888.15,22.0
2015-09-18,7963.2,8054.7,7957.05,7967.4,18.290000915527344
2015-09-21,7910.95,7987.75,7909.0,7983.4,18.18000030517578
2015-09-22,8014.8,8021.4,7789.15,7789.8,20.350000381469727
2015-09-23,7737.35,7882.9,7723.35,7856.95,20.690000534057617
2015-09-24,7835.5,7894.45,7804.3,7868.5,20.8799991607666
2015-09-28,7892.8,7892.8,7789.0,7802.45,21.670000076293945
2015-09-29,7725.7,7926.4,7691.3,7829.7,21.56999969482422
2015-09-30,7924.25,7957.1,7874.6,7947.25,19.6299991607666
2015-10-01,7986.9,8008.0,7930.75,7947.1,19.239999771118164
2015-10-05,8009.55,8128.9,8008.45,8126.4,19.1299991607666
2015-10-06,8180.45,8180.45,8096.6,8148.55,19.309999465942383
2015-10-07,8146.2,8187.25,8133.95,8182.4,19.34000015258789
2015-10-08,8196.75,8196.75,8106.1,8127.7,19.559999465942383
2015-10-09,8187.65,8231.8,8140.3,8178.0,18.93000030517578
2015-10-12,8231.5,8243.95,8128.35,8144.25,19.1200008392334
2015-10-13,8121.7,8150.15,8088.85,8128.15,18.020000457763672
2015-10-14,8102.4,8139.15,8096.9,8108.7,17.719999313354492
2015-10-15,8134.35,8190.35,8130.85,8178.75,17.170000076293945
2015-10-16,8193.65,8246.4,8147.7,8241.5,16.270000457763672
2015-10-19,8262.55,8282.65,8239.5,8271.55,16.8799991607666
2015-10-20,8281.3,8293.95,8229.4,8253.6,17.0
2015-10-21,8258.35,8294.25,8217.25,8249.1,16.6200008392334
2015-10-23,8308.25,8327.05,8280.8,8296.85,16.190000534057617
2015-10-26,8333.65,8335.35,8252.25,8254.5,17.229999542236328
2015-10-27,8232.35,8241.9,8217.2,8227.85,16.540000915527344
2015-10-28,8188.9,8209.05,8131.95,8177.2,17.040000915527344
2015-10-29,8177.0,8177.75,8098.15,8118.7,17.579999923706055
2015-10-30,8123.55,8146.05,8044.6,8056.35,17.8799991607666
2015-11-02,8055.65,8060.55,7995.7,8050.95,19.479999542236328
2015-11-03,8085.95,8099.5,8031.85,8047.9,19.559999465942383
2015-11-04,8104.9,8115.7,8027.45,8030.35,19.36000061035156
2015-11-05,8029.4,8029.4,7944.3,7947.95,19.290000915527344
2015-11-06,7956.55,8002.4,7926.4,7962.15,19.46999931335449
2015-11-09,7788.25,7937.65,7772.8,7911.35,17.040000915527344
2015-11-10,7877.6,7884.8,7773.15,7783.45,16.829999923706055
2015-11-11,7783.35,7847.5,7748.8,7828.7,
2015-11-13,7762.45,7774.95,7731.7,7761.1,17.649999618530273
2015-11-16,7732.95,7837.95,7714.6,7808.65,17.8799991607666
2015-11-17,7848.75,7859.8,7793.2,7830.35,16.969999313354492
2015-11-18,7817.0,7843.25,7725.35,7729.05,17.420000076293945
2015-11-19,7788.8,7854.75,7765.55,7844.75,15.84000015258789
2015-11-20,7841.9,7906.75,7818.1,7851.8,15.899999618530272
2015-11-23,7871.15,7877.35,7825.25,7847.55,17.079999923706055
2015-11-24,7837.0,7870.3,7813.55,7832.4,16.25
2015-11-26,7837.15,7897.1,7836.05,7892.55,16.690000534057617
2015-11-27,7910.6,7958.55,7879.5,7945.65,16.729999542236328
2015-11-30,7940.0,7965.1,7923.45,7939.5,16.43000030517578
2015-12-01,7958.15,7972.15,7934.8,7955.15,15.640000343322754
2015-12-02,7976.65,7976.65,7910.95,7924.25,15.489999771118164
2015-12-03,7901.15,7912.3,7853.55,7865.5,16.059999465942383
2015-12-04,7817.6,7821.25,7775.9,7787.7,16.09000015258789
2015-12-08,7738.5,7771.2,7685.55,7690.3,15.970000267028809
2015-12-09,7695.5,7702.8,7607.05,7618.25,16.729999542236328
2015-12-10,7643.3,7691.85,7610.15,7682.55,16.290000915527344
2015-12-11,7699.45,7702.8,7575.9,7610.1,17.18000030517578
2015-12-14,7558.2,7663.65,7553.4,7659.25,17.799999237060547
2015-12-15,7659.4,7704.7,7625.15,7692.6,17.34000015258789
2015-12-16,7725.25,7776.55,7716.1,7751.65,16.729999542236328
2015-12-17,7784.3,7852.5,7737.7,7838.4,14.220000267028809
2015-12-18,7828.9,7835.95,7753.5,7763.05,14.489999771118164
2015-12-21,7745.65,7840.05,7739.15,7830.6,14.229999542236328
2015-12-22,7829.4,7846.25,7777.05,7787.25,14.479999542236328
2015-12-23,7830.45,7871.3,7826.55,7862.5,13.649999618530272
2015-12-24,7888.75,7888.75,7835.6,7863.0,13.75
2015-12-28,7865.1,7936.85,7864.45,7917.4,14.399999618530272
2015-12-29,7928.95,7942.1,7902.85,7930.3,14.239999771118164
2015-12-30,7940.35,7941.3,7890.15,7895.1,14.350000381469728
2015-12-31,7897.65,7954.95,7891.35,7939.75,13.869999885559082
2016-01-01,7938.45,7972.5,7909.95,7957.45,14.260000228881836
2016-01-04,7924.55,7937.45,7781.5,7789.15,16.84000015258789
2016-01-05,7828.4,7831.1,7763.3,7779.0,16.700000762939453
2016-01-06,7788.05,7800.95,7721.2,7733.4,16.549999237060547
2016-01-07,7673.35,7673.35,7557.25,7569.65,18.959999084472656
2016-01-08,7611.65,7633.25,7581.15,7607.15,17.799999237060547
2016-01-11,7527.45,7604.75,7494.55,7572.1,18.690000534057617
2016-01-12,7587.2,7587.2,7488.0,7510.65,18.709999084472656
2016-01-13,7562.8,7590.85,7426.1,7556.65,18.350000381469727
2016-01-14,7470.95,7604.45,7444.15,7541.0,18.61000061035156
2016-01-15,7561.65,7565.85,7427.45,7433.95,19.420000076293945
2016-01-18,7425.3,7463.35,7336.4,7351.15,20.229999542236328
2016-01-19,7381.8,7462.5,7364.4,7440.05,18.43000030517578
2016-01-20,7350.1,7419.95,7241.6,7317.0,20.96999931335449
2016-01-21,7376.65,7398.15,7250.25,7280.05,20.809999465942383
2016-01-22,7355.7,7432.7,7328.15,7422.9,18.81999969482422
2016-01-25,7468.75,7487.1,7421.6,7436.4,18.270000457763672
2016-01-27,7474.4,7476.65,7420.05,7431.35,19.059999465942383
2016-01-28,7426.5,7468.8,7412.9,7426.6,17.899999618530273
2016-01-29,7413.35,7575.3,7409.3,7559.4,17.239999771118164
2016-02-01,7589.5,7600.3,7541.6,7549.45,17.889999389648438
2016-02-02,7566.65,7576.1,7428.2,7440.7,18.040000915527344
2016-02-03,7392.45,7419.35,7350.8,7373.3,18.59000015258789
2016-02-04,7411.45,7456.9,7366.75,7412.8,18.209999084472656
2016-02-05,7418.25,7501.75,7406.85,7500.1,18.11000061035156
2016-02-08,7489.7,7512.3,7363.5,7365.05,20.26000022888184
2016-02-09,7299.85,7323.1,7275.55,7301.0,21.729999542236328
2016-02-10,7260.45,7270.45,7177.8,7220.25,22.46999931335449
2016-02-11,7208.0,7208.0,6960.2,6975.7,25.96999931335449
2016-02-12,7023.65,7034.2,6869.6,6970.55,24.670000076293945
2016-02-15,7057.35,7182.4,7057.35,7158.2,22.3799991607666
2016-02-16,7198.55,7198.55,7037.95,7044.6,23.040000915527344
2016-02-17,7058.15,7123.35,6961.15,7120.7,21.82999992370605
2016-02-18,7177.4,7215.0,7128.0,7178.5,21.489999771118164
2016-02-19,7170.55,7226.75,7146.05,7202.0,20.920000076293945
2016-02-22,7213.6,7252.2,7201.35,7232.9,21.020000457763672
2016-02-23,7240.3,7240.3,7094.55,7094.55,23.84000015258789
2016-02-24,7075.0,7090.7,7009.95,7020.45,22.959999084472656
2016-02-25,7029.85,7032.9,6961.45,6983.4,22.75
2016-02-26,7039.3,7052.3,6985.25,7035.95,21.8700008392334
2016-02-29,7050.45,7094.0,6826.35,6998.55,20.15999984741211
2016-03-01,7038.25,7235.5,7038.25,7228.55,18.670000076293945
2016-03-02,7321.7,7379.95,7308.4,7376.25,18.989999771118164
2016-03-03,7422.2,7483.65,7406.25,7473.05,18.040000915527344
2016-03-04,7502.35,7504.7,7444.85,7501.85,17.8799991607666
2016-03-08,7486.4,7527.0,7442.4,7482.0,18.46999931335449
2016-03-09,7436.1,7538.85,7424.65,7532.5,17.510000228881836
2016-03-10,7547.05,7547.05,7447.45,7481.8,17.899999618530273
2016-03-11,7488.15,7543.75,7461.0,7514.35,17.100000381469727
2016-03-14,7542.6,7583.15,7515.1,7529.6,17.100000381469727
2016-03-15,7535.85,7538.75,7452.85,7463.1,17.600000381469727
2016-03-16,7459.75,7507.5,7405.25,7502.2,17.110000610351562
2016-03-18,7534.65,7613.35,7517.95,7600.6,16.3799991607666
2016-03-21,7619.2,7713.4,7619.2,7703.55,16.329999923706055
2016-03-22,7699.95,7727.5,7644.05,7713.3,16.43000030517578
2016-03-23,7712.4,7726.5,7670.6,7705.2,16.350000381469727
2016-03-28,7741.0,7742.7,7588.2,7630.45,17.489999771118164
2016-03-29,7606.55,7652.25,7583.05,7593.0,17.639999389648438
2016-03-30,7651.1,7741.65,7643.65,7737.05,16.809999465942383
2016-03-31,7727.65,7777.15,7702.3,7748.15,16.579999923706055
2016-04-01,7718.05,7739.95,7666.65,7712.75,17.280000686645508
2016-04-04,7729.95,7764.3,7704.65,7756.5,17.450000762939453
2016-04-05,7736.3,7736.3,7589.0,7592.95,17.829999923706055
2016-04-06,7638.05,7638.05,7591.8,7618.3,17.350000381469727
2016-04-07,7630.4,7630.4,7536.05,7542.15,16.93000030517578
2016-04-08,7542.05,7569.05,7526.95,7558.3,16.43000030517578
2016-04-11,7576.3,7678.55,7517.1,7664.3,16.010000228881836
2016-04-12,7670.5,7717.2,7664.15,7709.15,16.020000457763672
2016-04-13,7776.3,7864.65,7773.0,7848.1,16.040000915527344
2016-04-18,7908.1,7920.35,7843.2,7907.8,16.950000762939453
2016-04-20,7946.0,7946.0,7877.7,7919.3,17.079999923706055
2016-04-21,7956.35,7978.4,7884.35,7897.0,16.510000228881836
2016-04-22,7891.8,7923.25,7873.45,7902.55,16.3799991607666
2016-04-25,7894.8,7910.4,7827.25,7864.85,16.56999969482422
2016-04-26,7828.2,7974.4,7822.75,7955.4,16.579999923706055
2016-04-27,7942.0,7990.9,7941.2,7976.75,16.350000381469727
2016-04-28,7967.4,7991.85,7834.9,7851.05,16.600000381469727
2016-04-29,7842.4,7888.95,7789.1,7845.5,16.540000915527344
2016-05-02,7822.7,7829.55,7777.75,7807.15,17.09000015258789
2016-05-03,7824.8,7889.95,7735.25,7742.75,17.459999084472656
2016-05-04,7723.9,7748.85,7697.6,7700.35,17.450000762939453
2016-05-05,7731.0,7777.35,7707.0,7738.7,17.170000076293945
2016-05-06,7717.65,7738.0,7678.75,7734.25,16.950000762939453
2016-05-09,7755.25,7873.2,7755.25,7868.55,16.610000610351562
2016-05-10,7871.0,7896.8,7837.8,7889.9,16.420000076293945
2016-05-11,7804.65,7892.85,7781.1,7851.85,16.959999084472656
2016-05-12,7871.45,7915.9,7850.2,7905.2,16.329999923706055
2016-05-13,7879.45,7879.85,7784.6,7813.6,17.0
2016-05-16,7831.2,7873.7,7772.35,7859.3,17.030000686645508
2016-05-17,7896.85,7940.05,7880.1,7887.5,16.3700008392334
2016-05-18,7846.75,7882.05,7810.95,7872.85,16.450000762939453
2016-05-19,7875.5,7875.5,7767.1,7767.1,17.059999465942383
2016-05-20,7792.2,7811.8,7735.8,7760.0,16.43000030517578
2016-05-23,7813.95,7816.3,7722.5,7729.35,16.15999984741211
2016-05-24,7737.4,7761.4,7715.85,7759.9,16.219999313354492
2016-05-25,7811.8,7941.0,7811.8,7932.8,15.520000457763672
2016-05-26,7974.45,8082.95,7948.85,8077.95,15.329999923706056
2016-05-27,8081.95,8164.05,8080.2,8149.35,15.260000228881836
2016-05-30,8166.5,8199.9,8151.05,8172.0,15.979999542236328
2016-05-31,8209.85,8210.35,8134.35,8160.55,16.049999237060547
2016-06-01,8179.2,8215.2,8171.2,8180.2,15.84000015258789
2016-06-02,8157.35,8229.3,8156.3,8216.95,15.09000015258789
2016-06-03,8246.2,8261.9,8209.9,8212.85,15.0
2016-06-06,8228.75,8234.45,8186.3,8205.45,15.359999656677246
2016-06-07,8233.7,8294.8,8217.15,8264.6,14.869999885559082
2016-06-08,8285.5,8288.0,8252.15,8269.7,15.140000343322754
2016-06-09,8269.7,8269.95,8185.05,8200.05,15.670000076293944
2016-06-10,8180.25,8264.85,8162.95,8172.65,15.970000267028809
2016-06-13,8102.25,8124.4,8064.0,8113.0,16.579999923706055
2016-06-14,8134.4,8134.4,8069.75,8111.55,17.190000534057617
2016-06-15,8136.5,8213.05,8123.35,8199.4,17.059999465942383
2016-06-16,8180.65,8180.65,8074.5,8131.1,17.700000762939453
2016-06-17,8176.65,8195.1,8136.0,8156.05,17.350000381469727
2016-06-20,8115.75,8243.7,8108.35,8235.25,17.520000457763672
2016-06-21,8256.6,8257.15,8203.05,8208.4,17.260000228881836
2016-06-22,8215.25,8238.2,8153.65,8194.35,18.18000030517578
2016-06-23,8202.25,8285.3,8188.35,8269.45,18.020000457763672
2016-06-24,8017.6,8099.5,7927.35,8076.75,18.6299991607666
2016-06-27,8039.35,8120.6,8039.35,8092.2,18.530000686645508
2016-06-28,8094.85,8146.3,8091.65,8127.05,17.729999542236328
2016-06-29,8172.65,8212.3,8157.75,8202.55,16.15999984741211
2016-06-30,8262.3,8307.75,8242.1,8285.9,16.290000915527344
2016-07-01,8314.45,8356.65,8311.6,8327.6,15.739999771118164
2016-07-04,8377.35,8398.3,8364.95,8370.4,15.579999923706056
2016-07-05,8378.95,8380.2,8320.1,8329.65,15.359999656677246
2016-07-07,8342.0,8361.65,8317.75,8342.6,15.3100004196167
2016-07-08,8350.4,8350.4,8287.65,8325.55,15.079999923706056
2016-07-11,8413.35,8475.15,8408.9,8469.95,14.850000381469728
2016-07-12,8502.6,8525.9,8479.25,8516.15,14.779999732971191
2016-07-13,8540.45,8542.95,8493.75,8504.75,15.329999923706056
2016-07-14,8515.75,8570.5,8500.95,8563.6,15.609999656677246
2016-07-15,8565.45,8594.75,8510.05,8538.3,15.640000343322754
2016-07-18,8564.05,8587.1,8496.0,8497.35,15.989999771118164
2016-07-19,8514.3,8539.65,8476.95,8535.4,15.800000190734863
2016-07-20,8515.45,8569.15,8514.6,8566.65,15.989999771118164
2016-07-21,8582.7,8584.85,8504.1,8505.15,15.710000038146973
2016-07-22,8519.65,8547.55,8490.25,8546.45,15.5
2016-07-25,8519.95,8640.9,8519.55,8630.4,15.720000267028809
2016-07-26,8633.75,8644.85,8577.25,8584.7,15.619999885559082
2016-07-27,8599.4,8664.35,8572.15,8609.35,15.43000030517578
2016-07-28,8636.8,8673.65,8625.3,8666.2,15.149999618530272
2016-07-29,8667.8,8669.15,8631.55,8642.3,14.920000076293944
2016-08-01,8654.5,8711.15,8590.75,8647.15,15.18000030517578
2016-08-02,8647.45,8686.5,8611.4,8627.65,15.6899995803833
2016-08-03,8634.6,8634.6,8529.85,8540.7,16.239999771118164
2016-08-04,8599.95,8599.95,8518.35,8561.75,15.140000343322754
2016-08-05,8600.2,8689.25,8593.8,8679.3,14.350000381469728
2016-08-08,8710.1,8723.1,8697.75,8700.25,14.59000015258789
2016-08-09,8727.8,8727.8,8638.3,8670.55,14.539999961853027
2016-08-10,8686.7,8689.3,8564.8,8567.9,14.920000076293944
2016-08-11,8572.8,8601.1,8540.2,8594.05,14.210000038146973
2016-08-12,8605.45,8684.05,8605.45,8656.0,13.770000457763672
2016-08-16,8670.25,8682.1,8600.7,8638.9,14.18000030517578
2016-08-17,8639.2,8666.7,8603.65,8622.6,14.779999732971191
2016-08-18,8648.95,8689.95,8648.3,8668.7,14.550000190734863
2016-08-19,8694.3,8694.3,8647.25,8667.15,14.539999961853027
2016-08-22,8667.0,8684.65,8614.35,8626.9,14.239999771118164
2016-08-23,8628.35,8641.95,8580.95,8639.3,13.899999618530272
2016-08-24,8648.5,8660.45,8621.05,8647.6,13.489999771118164
2016-08-25,8666.75,8682.85,8584.1,8590.55,13.289999961853027
2016-08-26,8614.35,8622.85,8548.0,8573.55,13.56999969482422
2016-08-29,8583.75,8621.95,8544.0,8619.2,13.170000076293944
2016-08-30,8649.2,8749.8,8644.35,8745.1,13.020000457763672
2016-08-31,8754.05,8818.7,8754.05,8783.3,13.239999771118164
2016-09-01,8792.35,8812.9,8760.7,8779.2,13.34000015258789
2016-09-02,8796.35,8824.05,8768.35,8804.7,12.9399995803833
2016-09-06,8852.7,8950.7,8852.7,8944.2,12.75
2016-09-07,8968.7,8968.7,8913.45,8923.95,13.149999618530272
2016-09-08,8915.5,8960.15,8896.25,8948.45,13.119999885559082
2016-09-09,8936.8,8936.8,8858.9,8864.6,13.229999542236328
2016-09-12,8732.95,8746.7,8700.35,8715.3,15.239999771118164
2016-09-14,8709.3,8739.35,8688.95,8739.2,14.760000228881836
2016-09-15,8743.85,8751.5,8704.45,8748.6,14.68000030517578
2016-09-16,8780.85,8847.4,8750.85,8780.8,14.579999923706056
2016-09-19,8791.55,8824.25,8774.25,8809.05,14.9399995803833
2016-09-20,8815.0,8815.5,8759.6,8774.05,14.779999732971191
2016-09-21,8789.2,8826.85,8757.75,8773.8,14.8100004196167
2016-09-22,8873.35,8892.2,8837.95,8861.75,13.34000015258789
2016-09-23,8882.15,8882.15,8820.65,8825.15,13.25
2016-09-26,8807.9,8808.0,8715.15,8722.3,14.56999969482422
2016-09-27,8748.9,8768.0,8690.7,8720.75,14.25
2016-09-28,8711.2,8766.4,8703.4,8745.15,13.850000381469728
2016-09-29,8790.8,8800.4,8559.15,8615.65,18.450000762939453
2016-09-30,8581.5,8636.35,8555.35,8620.95,17.18000030517578
2016-10-03,8666.15,8745.15,8635.15,8740.25,15.619999885559082
2016-10-04,8770.6,8782.4,8736.35,8771.35,14.989999771118164
2016-10-06,8768.7,8780.9,8684.75,8712.4,14.84000015258789
2016-10-07,8721.3,8723.4,8663.9,8695.8,14.489999771118164
2016-10-10,8735.35,8745.35,8704.1,8714.6,14.289999961853027
2016-10-13,8670.95,8673.1,8541.7,8571.55,15.43000030517578
2016-10-14,8594.0,8604.15,8550.15,8586.45,14.890000343322754
2016-10-17,8612.15,8614.3,8506.35,8524.9,15.65999984741211
2016-10-18,8556.05,8684.85,8556.05,8667.7,14.539999961853027
2016-10-19,8696.3,8696.3,8636.8,8655.55,14.609999656677246
2016-10-20,8693.35,8726.9,8678.3,8700.2,14.170000076293944
2016-10-21,8708.6,8708.6,8652.1,8691.15,13.829999923706056
2016-10-24,8709.85,8736.35,8684.2,8711.65,14.329999923706056
2016-10-25,8721.7,8721.7,8663.8,8692.9,14.479999542236328
2016-10-26,8657.3,8657.3,8596.85,8608.3,14.449999809265137
2016-10-27,8607.1,8624.3,8550.4,8612.4,14.09000015258789
2016-10-28,8625.0,8653.6,8581.75,8639.95,14.649999618530272
2016-10-30,8672.6,8677.7,8616.35,8617.6,
2016-11-01,8653.15,8669.55,8614.55,8624.5,15.739999771118164
2016-11-02,8541.0,8549.45,8505.3,8519.15,16.799999237060547
2016-11-03,8499.85,8537.55,8476.15,8483.55,16.469999313354492
2016-11-04,8503.6,8503.6,8400.5,8435.65,16.850000381469727
2016-11-07,8535.75,8535.75,8481.75,8488.4,16.510000228881836
2016-11-08,8540.0,8559.4,8480.5,8542.15,16.770000457763672
2016-11-09,8054.05,8475.75,8003.0,8459.25,16.6200008392334
2016-11-10,8546.8,8598.1,8511.0,8522.5,15.460000038146973
2016-11-11,8456.65,8459.1,8285.25,8311.4,17.360000610351562
2016-11-15,8284.85,8286.95,8093.55,8097.45,20.14999961853028
2016-11-16,8205.65,8207.7,8092.0,8094.45,19.5
2016-11-17,8105.1,8150.95,8060.4,8088.8,18.709999084472656
2016-11-18,8097.55,8128.75,8048.4,8067.75,17.809999465942383
2016-11-21,8102.1,8102.1,7916.45,7942.85,19.100000381469727
2016-11-22,7990.8,8018.35,7938.3,8014.5,18.46999931335449
2016-11-23,8051.2,8053.85,7973.45,8028.35,18.040000915527344
2016-11-24,8011.8,8024.75,7953.15,7974.25,17.15999984741211
2016-11-25,8006.5,8121.45,7976.75,8110.15,17.610000610351562
2016-11-28,8080.65,8146.45,8066.7,8119.0,18.059999465942383
2016-11-29,8131.55,8197.35,8129.35,8147.0,17.709999084472656
2016-11-30,8172.15,8234.15,8139.35,8214.6,16.850000381469727
2016-12-01,8244.0,8250.7,8185.3,8194.1,16.690000534057617
2016-12-02,8153.55,8158.85,8070.15,8088.0,17.93000030517578
2016-12-05,8088.75,8141.7,8056.9,8139.05,17.290000915527344
2016-12-06,8153.15,8178.6,8131.1,8138.35,17.110000610351562
2016-12-07,8168.4,8190.45,8078.25,8114.05,16.850000381469727
2016-12-08,8154.1,8256.05,8154.1,8242.95,15.529999732971191
2016-12-09,8271.7,8274.8,8242.15,8255.35,15.06999969482422
2016-12-12,8225.35,8228.35,8154.7,8171.6,16.190000534057617
2016-12-13,8200.6,8228.7,8155.8,8212.8,15.920000076293944
2016-12-14,8229.35,8229.35,8165.7,8182.8,16.59000015258789
2016-12-15,8128.4,8225.8,8122.3,8154.65,15.65999984741211
2016-12-16,8178.2,8178.45,8127.7,8139.55,15.25
2016-12-19,8126.0,8132.5,8094.95,8101.45,14.84000015258789
2016-12-20,8110.6,8123.75,8062.9,8090.55,14.539999961853027
2016-12-21,8105.85,8111.45,8053.85,8056.1,14.710000038146973
2016-12-22,8043.85,8045.1,7965.05,7987.2,15.550000190734863
2016-12-23,7970.35,8022.35,7942.15,7989.85,15.130000114440918
2016-12-26,7965.1,7969.7,7893.9,7912.45,16.600000381469727
2016-12-27,7915.05,8044.35,7903.75,8030.9,15.079999923706056
2016-12-28,8047.55,8100.45,8028.4,8036.75,15.539999961853027
2016-12-29,8030.6,8110.95,8021.05,8105.1,15.279999732971191
2016-12-30,8119.65,8197.0,8116.35,8174.25,15.470000267028809
2017-01-02,8210.1,8211.7,8134.3,8179.2,15.829999923706056
2017-01-03,8195.25,8219.0,8148.65,8189.05,15.960000038146973
2017-01-04,8200.8,8218.45,8180.95,8196.35,15.890000343322754
2017-01-05,8226.65,8282.55,8223.9,8270.5,15.050000190734863
2017-01-06,8283.0,8306.5,8233.45,8248.2,14.90999984741211
2017-01-09,8259.1,8260.3,8228.0,8234.55,15.479999542236328
2017-01-10,8262.7,8293.55,8262.25,8290.3,15.199999809265137
2017-01-11,8329.85,8388.8,8322.55,8374.3,14.8100004196167
2017-01-12,8391.05,8417.0,8382.35,8409.15,14.609999656677246
2017-01-13,8457.65,8457.65,8373.15,8397.8,14.380000114440918
2017-01-16,8390.95,8426.7,8374.75,8418.7,15.06999969482422
2017-01-17,8415.05,8440.85,8378.3,8388.8,15.390000343322754
2017-01-18,8408.95,8460.2,8397.45,8413.75,15.18000030517578
2017-01-19,8418.4,8445.05,8404.3,8431.2,15.020000457763672
2017-01-20,8404.35,8423.45,8341.0,8343.85,15.789999961853027
2017-01-23,8329.6,8403.95,8328.05,8398.0,15.90999984741211
2017-01-24,8407.05,8480.75,8399.45,8476.75,15.289999961853027
2017-01-25,8499.45,8612.15,8494.1,8597.5,15.170000076293944
2017-01-27,8610.5,8672.55,8610.05,8641.95,16.010000228881836
2017-01-30,8635.45,8662.55,8617.8,8633.7,16.670000076293945
2017-01-31,8629.45,8629.45,8552.85,8556.55,16.829999923706055
2017-02-01,8570.35,8722.4,8537.8,8715.5,13.970000267028809
2017-02-02,8725.15,8756.9,8685.8,8722.3,13.520000457763672
2017-02-03,8735.15,8747.7,8707.75,8738.55,13.130000114440918
