feature,importance
itc_wr,0.026341638
itc_macd,0.02484415
eem_macd,0.016755309
vix_lag3,0.015484445
cmf_proxy,0.015348186
inda_rsi,0.014831901
pharma_wr,0.014614402
gold_adx,0.014596895
crude_macd,0.014579321
tcs_adx,0.014543901
us10y_macd,0.01452944
macd_hist_lag3,0.014383439
pe_ratio,0.013762625
vix_lag2,0.013471496
hsi_macd,0.013359351
copper_macd,0.013093067
itc_adx,0.013048377
vix_lag1,0.012744154
kc_width,0.012563923
bn_nifty_ratio,0.012481295
crude_adx,0.012326262
icici_macd,0.011849542
it_adx,0.011758093
pharma_adx,0.011736264
spread,0.011185616
hdfc_macd,0.0110882055
metal_macd,0.011083972
vix_lag5,0.011019709
tcs_rsi,0.010769564
shanghai_rsi,0.010693058
pharma_macd,0.010615949
fmcg_macd,0.01056824
fmcg_adx,0.01054073
infra_adx,0.010371952
rsi_slope,0.010318239
auto_rsi,0.010313421
vix_usvix_ratio,0.010312317
energy_macd,0.010305463
us_vix_adx,0.010261247
silver_rsi,0.010111108
crude_wr,0.009872445
or_range,0.009810419
energy_wr,0.0096918065
shanghai_macd,0.009516454
roc_5,0.009460124
rel_adx,0.009398603
itc_rsi,0.009327646
adx,0.009308784
copper_rsi,0.009254646
nikkei_macd,0.009088549
eem_adx,0.009048578
icici_adx,0.008982021
gold_macd,0.008924434
energy_adx,0.008834614
rel_rsi,0.008738748
hdfc_adx,0.008574399
macd_hist,0.00855837
crude_rsi,0.008408003
dist_from_low_20,0.008368219
hsi_rsi,0.008351805
metal_adx,0.00820044
rel_wr,0.008198152
nikkei_rsi,0.008174489
dxy_macd,0.008124637
us10y_rsi,0.008024881
gold_crude_ratio,0.00783352
it_wr,0.0076010027
auto_wr,0.00756647
bb_width,0.0075121205
month_cos,0.007246867
rsi_lag5,0.007228452
gold_rsi,0.0068823686
gold_wr,0.006849678
metal_rsi,0.0067786598
bn_macd,0.0067151007
ndx_macd,0.0067006056
dist_from_high_20,0.0066400263
month_sin,0.00662329
auto_macd,0.00650857
pharma_rsi,0.00647242
inda_adx,0.0063092844
silver_macd,0.006248103
eem_wr,0.0061775376
vix_pct,0.0061640604
atr_ratio,0.0059976485
vix_ma_ratio,0.0059905685
tcs_macd,0.0059792576
gap_pct,0.0057799523
vix_spike,0.005741773
eem_rsi,0.00569886
metal_wr,0.0056243055
it_rsi,0.005423837
rel_ret,0.0052333935
natgas_macd,0.005200036
bn_rsi,0.005190089
vwap_dev,0.0050904206
infra_wr,0.0048386664
rsi,0.0047177016
us10y_ret,0.0046679196
macd_hist_lag2,0.0040114443
ndx_ret,0.0039779204
copper_ret,0.0039755004
rsi_lag2,0.0035957189
vix_accel,0.0035268832
intraday_trend,0.0034886166
momentum_div,0.0031838075
itc_ret,0.0029143328
dxy_rsi,0.0028307003
usdinr_z,0.0022260786
auto_adx,0.0021897722
natgas_rsi,0.0021378181
infra_ret,0.0019880275
atr_expansion,0.0018944271
sp_ret,0.0012227226
vix_change,0.00065643585
roc_20,9.976933e-05
rsi_lag3,0.0
williams_r,0.0
z20,0.0
inda_ret,0.0
ret_20d,0.0
ha_trend,0.0
close_position,0.0
ema_dist_50,0.0
range_pctile,0.0
ema_dist_10,0.0
engulfing,0.0
obv_slope,0.0
gap_filled,0.0
roc_10,0.0
bb_squeeze,0.0
macd_hist_lag1,0.0
dow_sin,0.0
dow_cos,0.0
rsi_lag1,0.0
bn_vs_nifty,0.0
trend,0.0
us_vix_rsi,0.0
us_vix_macd,0.0
inda_macd,0.0
crude_ret,0.0
inda_wr,0.0
eem_ret,0.0
gold_ret,0.0
it_ret,0.0
hdfc_wr,0.0
us_vix_ret,0.0
us_vix_wr,0.0
rel_macd,0.0
hdfc_ret,0.0
hdfc_rsi,0.0
energy_rsi,0.0
energy_ret,0.0
fmcg_wr,0.0
pharma_ret,0.0
metal_ret,0.0
it_macd,0.0
fmcg_rsi,0.0
fmcg_ret,0.0
auto_ret,0.0
tcs_ret,0.0
infra_rsi,0.0
infra_macd,0.0
icici_rsi,0.0
icici_ret,0.0
tcs_wr,0.0
icici_wr,0.0
hsi_ret,0.0
ndx_rsi,0.0
dxy_ret,0.0
shanghai_ret,0.0
natgas_ret,0.0
silver_ret,0.0
nikkei_ret,0.0
body_pct,0.0
ret_10d,0.0
ret_5d,0.0
ret_3d,0.0
lower_wick,0.0
upper_wick,0.0
consec_up,0.0
buy_pct,0.0
sell_pct,0.0
