feature,importance
ret_5d,0.01873343
kc_width,0.012208284
vix_lag1,0.011082633
ret_10d,0.010133671
infra_adx,0.009807376
pe_ratio,0.009734791
itc_macd,0.009671109
rel_adx,0.009551025
tcs_rsi,0.0091216015
usdinr_z,0.008957771
eem_wr,0.008912048
vix_ma_ratio,0.00888221
vix_lag5,0.008733531
ndx_rsi,0.008639225
roc_5,0.008628036
rel_rsi,0.00859067
sp_ret,0.008585859
bb_width,0.008412813
rsi_slope,0.008312423
tcs_adx,0.0083047245
inda_wr,0.0081572095
ndx_macd,0.008135449
us_vix_adx,0.00811852
hsi_rsi,0.007932531
natgas_rsi,0.007918084
us10y_macd,0.00791237
vix_lag3,0.007829965
energy_adx,0.007828162
inda_macd,0.007813702
fmcg_macd,0.0077735065
ema_dist_50,0.0077598575
pharma_macd,0.007746759
itc_rsi,0.007710291
it_macd,0.007695203
vix_pct,0.0075913244
itc_adx,0.0075395503
eem_rsi,0.007453543
hdfc_adx,0.0074355644
hsi_macd,0.0073953103
dist_from_high_20,0.007361817
bn_nifty_ratio,0.00729593
fmcg_adx,0.007252311
adx,0.0072506745
dist_from_low_20,0.007151304
rsi_lag5,0.0070534977
crude_ret,0.0069906763
pharma_wr,0.0069901026
copper_macd,0.006921761
fmcg_wr,0.0069217198
dxy_rsi,0.0068692314
energy_macd,0.0067721843
bb_squeeze,0.0067284256
natgas_macd,0.0067229536
it_adx,0.006714455
tcs_macd,0.0067012026
metal_rsi,0.0066565643
rel_wr,0.006645281
vix_usvix_ratio,0.006560934
hdfc_rsi,0.0065515116
ema_dist_10,0.0065329587
cmf_proxy,0.006490181
bn_vs_nifty,0.006452699
gold_rsi,0.006442206
auto_wr,0.006438964
infra_rsi,0.0064005475
ret_3d,0.0063700913
eem_adx,0.006358797
auto_macd,0.00627462
hdfc_macd,0.006245845
metal_macd,0.006195432
silver_macd,0.0061929915
us10y_rsi,0.006189088
vwap_dev,0.0061540855
vix_lag2,0.006123563
itc_wr,0.0061174827
shanghai_macd,0.0060664685
fmcg_rsi,0.0060655563
infra_wr,0.006056866
metal_adx,0.0060356553
gold_adx,0.0060310247
auto_rsi,0.006013317
spread,0.0059989486
month_cos,0.00599629
inda_adx,0.0058576777
icici_adx,0.005855258
pharma_adx,0.005828327
crude_macd,0.0058245757
shanghai_ret,0.00575809
auto_adx,0.0057399846
sell_pct,0.0057329745
gold_wr,0.0057260636
shanghai_rsi,0.005710718
it_wr,0.0057067843
energy_wr,0.00567397
dxy_macd,0.0056379265
or_range,0.00561827
fmcg_ret,0.0056153587
pharma_rsi,0.0056028897
hdfc_ret,0.005578529
bn_rsi,0.0055569643
atr_ratio,0.005541214
roc_10,0.005432997
month_sin,0.0054228744
macd_hist_lag3,0.005404677
us_vix_ret,0.0053772638
nikkei_rsi,0.005326133
crude_adx,0.005302181
rsi_lag3,0.005271154
us_vix_rsi,0.0051724007
rsi_lag2,0.005158904
crude_wr,0.005143455
bn_macd,0.0051311012
us_vix_macd,0.005109482
intraday_trend,0.0050176918
hsi_ret,0.004928118
gold_crude_ratio,0.0049022036
eem_ret,0.004886632
metal_wr,0.004866347
atr_expansion,0.0048145163
gap_pct,0.004805842
macd_hist,0.004772314
copper_rsi,0.004766233
hdfc_wr,0.004747001
silver_rsi,0.004685551
copper_ret,0.004660325
crude_rsi,0.0046091992
it_rsi,0.0045667486
gold_macd,0.0044707065
tcs_wr,0.004419218
energy_rsi,0.0043876306
vix_accel,0.004338195
rel_macd,0.004319597
icici_macd,0.0041643297
tcs_ret,0.004153974
close_position,0.0040718303
auto_ret,0.004052524
nikkei_macd,0.004007486
dow_cos,0.003944495
rsi,0.0038535262
us_vix_wr,0.0037656217
pharma_ret,0.003722621
metal_ret,0.0037148886
itc_ret,0.0036679064
macd_hist_lag2,0.0036165998
us10y_ret,0.0035977315
consec_up,0.003475239
body_pct,0.0034177005
z20,0.0033511803
rel_ret,0.0033243
lower_wick,0.0033224819
natgas_ret,0.0033068329
inda_ret,0.003255567
macd_hist_lag1,0.0031866143
infra_macd,0.003142594
eem_macd,0.0029237391
roc_20,0.0028863575
dow_sin,0.0028693634
icici_rsi,0.002835335
williams_r,0.0027705075
vix_change,0.0025021897
silver_ret,0.002358559
upper_wick,0.0023080134
buy_pct,0.0021158978
ndx_ret,0.0020744223
range_pctile,0.002040187
gold_ret,0.0020123406
nikkei_ret,0.0017921528
dxy_ret,0.0012893345
icici_wr,0.0011962433
ret_20d,0.0005724063
infra_ret,0.0004483514
obv_slope,0.0
vix_spike,0.0
trend,0.0
rsi_lag1,0.0
ha_trend,0.0
momentum_div,0.0
gap_filled,0.0
engulfing,0.0
energy_ret,0.0
it_ret,0.0
inda_rsi,0.0
icici_ret,0.0
