feature,importance
itc_macd,0.020517178
inda_adx,0.018246198
fmcg_macd,0.017819816
us10y_macd,0.01601232
rsi_lag2,0.015408828
pharma_macd,0.015320738
macd_hist_lag2,0.015281104
rel_adx,0.014628326
inda_rsi,0.014601524
metal_rsi,0.014510882
vix_lag1,0.014167825
gold_crude_ratio,0.013787837
kc_width,0.01370791
hdfc_adx,0.013450885
or_range,0.01332235
gold_wr,0.013295282
gold_adx,0.013230646
vix_lag2,0.013007299
shanghai_macd,0.012834219
icici_adx,0.0124614015
spread,0.012454583
vix_usvix_ratio,0.012269759
us_vix_adx,0.012257926
ema_dist_50,0.0120942015
vix_spike,0.012083267
month_sin,0.01199199
us10y_rsi,0.011773794
energy_macd,0.011759086
vix_pct,0.0117229335
bn_nifty_ratio,0.011669343
month_cos,0.011638928
fmcg_adx,0.011626435
gold_rsi,0.011518217
silver_rsi,0.011467442
hsi_macd,0.011390218
it_adx,0.011298725
metal_adx,0.011202483
metal_macd,0.011150344
vix_lag3,0.011086521
pe_ratio,0.01107492
tcs_adx,0.010942264
tcs_rsi,0.010862245
macd_hist_lag3,0.010855598
dxy_macd,0.010656043
pharma_rsi,0.010555985
rel_macd,0.010424969
icici_macd,0.010339712
bb_width,0.010168137
it_rsi,0.009950183
energy_rsi,0.00977394
tcs_wr,0.009743342
auto_adx,0.009713831
roc_20,0.009316372
vix_ma_ratio,0.009298204
natgas_macd,0.009242487
dxy_rsi,0.009224574
it_wr,0.009164198
crude_macd,0.009041265
vix_lag5,0.008898342
dist_from_high_20,0.008868351
crude_rsi,0.008753879
it_macd,0.00871407
tcs_macd,0.008639363
infra_macd,0.008592827
energy_adx,0.008535071
silver_macd,0.008412749
adx,0.00841149
crude_adx,0.008314739
rsi,0.008274149
natgas_rsi,0.008076148
rsi_lag5,0.007933427
us_vix_macd,0.007903105
pharma_adx,0.00782665
icici_rsi,0.0075537628
gold_macd,0.007336739
infra_adx,0.0072797085
roc_5,0.0071482565
copper_macd,0.0071304217
eem_macd,0.0070566568
eem_adx,0.006292154
infra_rsi,0.0062331487
hdfc_macd,0.006231771
itc_adx,0.006215271
fmcg_rsi,0.0061865565
bn_macd,0.0060884436
ndx_macd,0.006066354
dist_from_low_20,0.006026256
atr_ratio,0.0058283582
atr_expansion,0.005799877
auto_macd,0.005565327
cmf_proxy,0.0054196115
macd_hist,0.005347165
copper_rsi,0.005332778
rsi_lag3,0.00468377
bn_rsi,0.0039419066
us_vix_rsi,0.0036045895
rsi_slope,0.0033153987
metal_wr,0.003250397
copper_ret,0.0031641268
hdfc_wr,0.002902102
energy_wr,0.0023010464
ret_20d,0.0020974716
us_vix_wr,0.0016357995
upper_wick,0.0015708626
eem_ret,0.0013148701
silver_ret,0.0011732344
gold_ret,0.0011128923
itc_rsi,0.0011039382
pcr_z,0.0010612386
hsi_ret,0.001056339
trend,0.0
rsi_lag1,0.0
williams_r,0.0
z20,0.0
usdinr_z,0.0
bn_vs_nifty,0.0
vix_change,0.0
sp_ret,0.0
dow_cos,0.0
bb_squeeze,0.0
inda_ret,0.0
momentum_div,0.0
ha_trend,0.0
close_position,0.0
ema_dist_10,0.0
range_pctile,0.0
gap_filled,0.0
engulfing,0.0
roc_10,0.0
obv_slope,0.0
gap_pct,0.0
macd_hist_lag1,0.0
vix_accel,0.0
dow_sin,0.0
metal_ret,0.0
auto_rsi,0.0
crude_wr,0.0
eem_wr,0.0
crude_ret,0.0
eem_rsi,0.0
inda_wr,0.0
inda_macd,0.0
auto_wr,0.0
fmcg_ret,0.0
auto_ret,0.0
it_ret,0.0
us_vix_ret,0.0
rel_rsi,0.0
rel_ret,0.0
rel_wr,0.0
hdfc_ret,0.0
hdfc_rsi,0.0
pharma_wr,0.0
energy_ret,0.0
fmcg_wr,0.0
pharma_ret,0.0
ndx_ret,0.0
ndx_rsi,0.0
icici_wr,0.0
itc_ret,0.0
infra_ret,0.0
tcs_ret,0.0
itc_wr,0.0
dxy_ret,0.0
infra_wr,0.0
icici_ret,0.0
shanghai_rsi,0.0
shanghai_ret,0.0
natgas_ret,0.0
us10y_ret,0.0
nikkei_ret,0.0
hsi_rsi,0.0
nikkei_rsi,0.0
nikkei_macd,0.0
lower_wick,0.0
body_pct,0.0
ret_10d,0.0
ret_5d,0.0
ret_3d,0.0
consec_up,0.0
buy_pct,0.0
sell_pct,0.0
vwap_dev,0.0
intraday_trend,0.0
