feature,importance
or_range,0.018891739
itc_macd,0.01590517
us10y_macd,0.014627639
pharma_wr,0.014451012
vix_lag2,0.014281214
inda_adx,0.014265446
rsi_lag2,0.0139444675
hsi_rsi,0.013797925
pharma_macd,0.013734882
gold_adx,0.013571789
silver_rsi,0.013148106
icici_adx,0.013044083
vix_spike,0.013019019
it_adx,0.0126777105
vix_lag1,0.0126444
gold_crude_ratio,0.012632179
vix_usvix_ratio,0.012534642
fmcg_macd,0.01239201
metal_macd,0.012370905
kc_width,0.012361671
pe_ratio,0.0120950015
inda_rsi,0.0120726265
bn_macd,0.011806218
macd_hist_lag3,0.011670151
inda_macd,0.011610251
month_sin,0.011581209
atr_ratio,0.011508718
spread,0.011489069
bn_nifty_ratio,0.011405065
crude_rsi,0.011355843
it_macd,0.011275495
gold_macd,0.011015802
pharma_adx,0.01078584
energy_macd,0.010734726
vix_lag3,0.010695177
shanghai_macd,0.010595399
vix_lag5,0.01045871
auto_macd,0.010444259
nikkei_macd,0.010439679
us10y_rsi,0.010423454
tcs_adx,0.010103214
dxy_macd,0.010058585
icici_rsi,0.00994211
vix_pct,0.00988642
bb_width,0.009839119
energy_adx,0.009836335
hsi_macd,0.009716698
infra_macd,0.009553914
hdfc_adx,0.009550097
z20,0.009480973
eem_macd,0.009370166
rel_macd,0.0093515925
auto_adx,0.009283536
eem_adx,0.009250011
it_rsi,0.009158057
dist_from_low_20,0.009105815
copper_macd,0.009061401
month_cos,0.008956174
natgas_rsi,0.008601119
hdfc_macd,0.0084797805
metal_adx,0.008439708
crude_macd,0.00842609
icici_macd,0.008380908
rel_adx,0.008310309
icici_wr,0.008218153
macd_hist_lag2,0.008032733
infra_adx,0.008025426
dxy_rsi,0.007899915
pharma_rsi,0.007569152
metal_wr,0.007566155
itc_adx,0.0074540763
usdinr_z,0.007375484
natgas_macd,0.007326443
eem_wr,0.0072740265
shanghai_rsi,0.0072725345
ndx_macd,0.007184582
macd_hist,0.0070393286
crude_adx,0.007025553
gold_rsi,0.0070094084
rsi_lag5,0.006988671
adx,0.0068746414
us_vix_adx,0.006862789
fmcg_adx,0.0066456427
nikkei_rsi,0.006566502
pcr_z,0.006341152
fmcg_rsi,0.0061593107
tcs_rsi,0.005951377
eem_rsi,0.00547321
vix_ma_ratio,0.0053988635
rsi_lag1,0.005336464
nikkei_ret,0.005315716
cmf_proxy,0.0051730145
silver_macd,0.0050975005
it_wr,0.005038189
macd_hist_lag1,0.004814851
itc_rsi,0.004785518
us_vix_macd,0.0045435396
metal_rsi,0.004429108
roc_5,0.004418043
tcs_macd,0.004348486
dist_from_high_20,0.004183802
tcs_wr,0.004156871
shanghai_ret,0.0040326584
hdfc_wr,0.003961717
rel_ret,0.003938835
rsi_slope,0.003739048
energy_wr,0.0036730315
copper_rsi,0.003522601
auto_rsi,0.0030506416
rel_rsi,0.002619028
ema_dist_50,0.0025749416
roc_20,0.0025602095
bn_vs_nifty,0.0024298816
icici_ret,0.0019486092
infra_ret,0.001912925
pharma_ret,0.0014086512
gap_pct,0.0009122046
rsi_lag3,0.0006379868
trend,0.0
rsi,0.0
inda_ret,0.0
ret_20d,0.0
momentum_div,0.0
ha_trend,0.0
close_position,0.0
range_pctile,0.0
ema_dist_10,0.0
engulfing,0.0
obv_slope,0.0
gap_filled,0.0
roc_10,0.0
atr_expansion,0.0
vix_accel,0.0
dow_sin,0.0
dow_cos,0.0
bb_squeeze,0.0
williams_r,0.0
sp_ret,0.0
vix_change,0.0
eem_ret,0.0
inda_wr,0.0
crude_wr,0.0
crude_ret,0.0
fmcg_ret,0.0
gold_ret,0.0
us_vix_rsi,0.0
gold_wr,0.0
us_vix_ret,0.0
us_vix_wr,0.0
rel_wr,0.0
hdfc_ret,0.0
hdfc_rsi,0.0
energy_rsi,0.0
energy_ret,0.0
fmcg_wr,0.0
metal_ret,0.0
auto_ret,0.0
it_ret,0.0
auto_wr,0.0
ndx_ret,0.0
infra_wr,0.0
tcs_ret,0.0
infra_rsi,0.0
ndx_rsi,0.0
bn_rsi,0.0
itc_wr,0.0
dxy_ret,0.0
itc_ret,0.0
hsi_ret,0.0
copper_ret,0.0
us10y_ret,0.0
silver_ret,0.0
natgas_ret,0.0
lower_wick,0.0
body_pct,0.0
upper_wick,0.0
ret_10d,0.0
ret_5d,0.0
ret_3d,0.0
consec_up,0.0
buy_pct,0.0
sell_pct,0.0
vwap_dev,0.0
intraday_trend,0.0
