feature,importance
engulfing,0.01609407
sp_ret,0.01334803
infra_macd,0.013287742
consec_up,0.011894225
us_vix_wr,0.010054402
month_cos,0.009866132
pharma_macd,0.009736606
inda_adx,0.009269023
energy_macd,0.009004594
us_vix_rsi,0.008953014
gold_macd,0.008905869
fmcg_macd,0.008665483
kc_width,0.008528672
itc_macd,0.008482349
hdfc_macd,0.008480811
energy_rsi,0.008090269
ndx_rsi,0.007860557
crude_adx,0.007831737
infra_rsi,0.007718901
fmcg_wr,0.007695384
metal_rsi,0.0076174163
eem_adx,0.007501952
bn_rsi,0.0075015533
vix_ma_ratio,0.0074836747
shanghai_macd,0.007477779
copper_macd,0.0074430318
it_adx,0.007386006
pharma_rsi,0.007381862
us10y_macd,0.007360489
us_vix_macd,0.007276103
eem_wr,0.007177786
pe_ratio,0.00703513
metal_adx,0.007028007
bb_width,0.00699125
pharma_adx,0.006978079
ha_trend,0.006899092
hdfc_adx,0.006897339
copper_rsi,0.0067915255
spread,0.0067140693
ema_dist_50,0.0066556362
energy_wr,0.006480203
bn_macd,0.0064340085
ndx_macd,0.006424689
fmcg_adx,0.0064224335
rel_ret,0.006406306
rsi,0.0063942843
crude_macd,0.006387578
itc_adx,0.0062902374
icici_adx,0.0062877913
infra_wr,0.0062848097
infra_adx,0.0062698545
dxy_rsi,0.0062235687
vix_lag3,0.0061944067
macd_hist,0.006085965
it_rsi,0.0059903907
pharma_wr,0.0059701386
month_sin,0.005949526
it_macd,0.0059471037
rel_macd,0.005944151
metal_wr,0.0059318435
vix_lag1,0.005918785
metal_macd,0.005918203
auto_adx,0.005826708
gold_crude_ratio,0.0058225365
silver_macd,0.0058162026
tcs_adx,0.0058144554
natgas_macd,0.0057600355
natgas_rsi,0.0057521164
vix_lag2,0.0057447804
vwap_dev,0.005738615
vix_usvix_ratio,0.005719722
itc_rsi,0.005678143
natgas_ret,0.0056675714
inda_rsi,0.005662367
energy_adx,0.0056471927
atr_ratio,0.005600922
dist_from_low_20,0.005580053
nikkei_macd,0.0055137454
vix_pct,0.0055086813
rel_adx,0.005491926
icici_macd,0.0054822895
ret_3d,0.005476924
eem_macd,0.0054725045
roc_5,0.005472
dow_cos,0.0054382724
shanghai_rsi,0.005423355
icici_rsi,0.0053794878
silver_rsi,0.0053712293
nikkei_rsi,0.005315049
cmf_proxy,0.005290738
hsi_rsi,0.0052840575
eem_rsi,0.0052494253
hdfc_wr,0.005237381
williams_r,0.005190566
tcs_rsi,0.0051701493
hsi_macd,0.00515371
dxy_ret,0.0051190127
rsi_lag1,0.005045892
us_vix_adx,0.0050266036
rel_wr,0.005010585
gold_wr,0.004996105
macd_hist_lag3,0.004977295
rsi_slope,0.0049704285
eem_ret,0.004968379
inda_wr,0.0049683037
us10y_ret,0.0048909457
bn_nifty_ratio,0.0048507308
us10y_rsi,0.004840594
gold_rsi,0.004836026
roc_20,0.004831534
gold_ret,0.004791184
inda_ret,0.004783889
tcs_macd,0.0047487943
atr_expansion,0.004747436
shanghai_ret,0.0047302293
crude_rsi,0.0047084894
it_wr,0.004667384
silver_ret,0.00466216
dist_from_high_20,0.00462598
macd_hist_lag2,0.004608311
tcs_wr,0.0045891707
vix_lag5,0.0045871935
hdfc_rsi,0.004577852
auto_macd,0.0045643584
gold_adx,0.0044485196
rel_rsi,0.004442595
auto_wr,0.004389358
dow_sin,0.004382465
roc_10,0.0043461258
usdinr_z,0.004317034
energy_ret,0.0043021953
nikkei_ret,0.0042908504
bn_vs_nifty,0.0042762947
crude_wr,0.0042762356
vix_change,0.004242816
it_ret,0.0042218207
metal_ret,0.004183462
ema_dist_10,0.004172692
gap_pct,0.004140088
tcs_ret,0.00412663
dxy_macd,0.0041243127
adx,0.0041161063
z20,0.0041146814
range_pctile,0.004108602
rsi_lag5,0.004093902
ndx_ret,0.0039903144
upper_wick,0.0039758286
icici_ret,0.0039366903
hdfc_ret,0.0039046675
pharma_ret,0.003901494
buy_pct,0.003876501
auto_rsi,0.0038718306
lower_wick,0.0038589193
itc_wr,0.0038368525
hsi_ret,0.0038235353
rsi_lag3,0.0037888826
auto_ret,0.00374448
us_vix_ret,0.0037436443
icici_wr,0.0036866905
sell_pct,0.0036690063
vix_accel,0.0036083683
macd_hist_lag1,0.003600889
or_range,0.0035956532
body_pct,0.0035422775
copper_ret,0.0035095767
fmcg_rsi,0.0034939148
close_position,0.0034791653
rsi_lag2,0.003453191
crude_ret,0.0033484208
inda_macd,0.0032987779
intraday_trend,0.0032429178
fmcg_ret,0.003227073
infra_ret,0.003147625
itc_ret,0.003014855
trend,0.0029112939
momentum_div,0.0027339377
bb_squeeze,0.0022359325
gap_filled,0.0018302684
vix_spike,0.0
ret_20d,0.0
obv_slope,0.0
ret_10d,0.0
ret_5d,0.0
