feature,importance
metal_macd,0.036106274
gold_crude_ratio,0.033084515
pharma_wr,0.03256881
us10y_rsi,0.029496707
inda_rsi,0.02914398
inda_adx,0.028055707
fmcg_macd,0.027791366
infra_macd,0.027547274
dist_from_low_20,0.026969314
pharma_macd,0.026659587
tcs_macd,0.025433222
hsi_macd,0.024560504
gold_adx,0.02426754
kc_width,0.023152936
rel_macd,0.021800095
crude_adx,0.021209141
us_vix_adx,0.020503357
macd_hist,0.020451264
auto_adx,0.020198924
pe_ratio,0.020154662
natgas_macd,0.020039272
bn_nifty_ratio,0.019212326
crude_rsi,0.01905444
crude_macd,0.01859064
dxy_macd,0.01833941
ema_dist_50,0.018033918
fmcg_adx,0.017922422
eem_adx,0.017877024
hdfc_rsi,0.017586384
itc_macd,0.016940862
hdfc_adx,0.016322685
vix_usvix_ratio,0.015831972
it_adx,0.015812205
copper_macd,0.015383717
vix_lag2,0.015102548
macd_hist_lag1,0.015007829
macd_hist_lag2,0.014898052
month_sin,0.013650341
nikkei_macd,0.013589491
nikkei_rsi,0.013425686
pharma_adx,0.012508562
vix_pct,0.012473035
it_macd,0.011760801
crude_wr,0.011332395
rel_adx,0.010784998
ema_dist_10,0.010667473
silver_rsi,0.010333014
vix_ma_ratio,0.009907978
cmf_proxy,0.00980994
month_cos,0.0095963
spread,0.009547408
vix_lag5,0.00781348
rel_rsi,0.00682107
icici_wr,0.0045016543
rsi_lag5,0.0042836033
vwap_dev,0.003096177
rsi_lag1,0.0021548732
vix_lag1,0.00053753174
inda_wr,0.00029338757
ha_trend,0.0
inda_ret,0.0
ret_20d,0.0
momentum_div,0.0
engulfing,0.0
roc_20,0.0
roc_10,0.0
gap_pct,0.0
obv_slope,0.0
roc_5,0.0
dow_sin,0.0
dow_cos,0.0
bb_squeeze,0.0
macd_hist_lag3,0.0
vix_accel,0.0
atr_expansion,0.0
rsi_slope,0.0
rsi,0.0
z20,0.0
vix_spike,0.0
vix_change,0.0
usdinr_z,0.0
sp_ret,0.0
trend,0.0
pcr_z,0.0
bn_vs_nifty,0.0
rsi_lag2,0.0
rsi_lag3,0.0
vix_lag3,0.0
bb_width,0.0
adx,0.0
williams_r,0.0
atr_ratio,0.0
close_position,0.0
range_pctile,0.0
gap_filled,0.0
hdfc_macd,0.0
gold_macd,0.0
gold_wr,0.0
it_ret,0.0
auto_rsi,0.0
auto_ret,0.0
it_wr,0.0
it_rsi,0.0
hdfc_wr,0.0
fmcg_ret,0.0
hdfc_ret,0.0
rel_wr,0.0
rel_ret,0.0
us_vix_ret,0.0
us_vix_rsi,0.0
us_vix_macd,0.0
us_vix_wr,0.0
gold_rsi,0.0
gold_ret,0.0
crude_ret,0.0
eem_wr,0.0
inda_macd,0.0
eem_ret,0.0
eem_macd,0.0
eem_rsi,0.0
energy_wr,0.0
energy_adx,0.0
energy_macd,0.0
energy_rsi,0.0
energy_ret,0.0
metal_wr,0.0
pharma_ret,0.0
pharma_rsi,0.0
metal_rsi,0.0
metal_ret,0.0
fmcg_wr,0.0
metal_adx,0.0
auto_wr,0.0
auto_macd,0.0
fmcg_rsi,0.0
infra_adx,0.0
itc_ret,0.0
icici_adx,0.0
icici_macd,0.0
itc_rsi,0.0
bn_rsi,0.0
bn_macd,0.0
itc_adx,0.0
infra_rsi,0.0
tcs_rsi,0.0
tcs_adx,0.0
icici_ret,0.0
tcs_wr,0.0
icici_rsi,0.0
infra_wr,0.0
tcs_ret,0.0
infra_ret,0.0
hsi_ret,0.0
copper_rsi,0.0
copper_ret,0.0
ndx_macd,0.0
ndx_ret,0.0
ndx_rsi,0.0
dxy_ret,0.0
dxy_rsi,0.0
itc_wr,0.0
shanghai_rsi,0.0
us10y_macd,0.0
us10y_ret,0.0
shanghai_macd,0.0
shanghai_ret,0.0
nikkei_ret,0.0
hsi_rsi,0.0
natgas_rsi,0.0
natgas_ret,0.0
silver_macd,0.0
silver_ret,0.0
lower_wick,0.0
ret_3d,0.0
body_pct,0.0
upper_wick,0.0
ret_10d,0.0
ret_5d,0.0
dist_from_high_20,0.0
consec_up,0.0
buy_pct,0.0
sell_pct,0.0
or_range,0.0
intraday_trend,0.0
