feature,importance
sp_ret,0.41497514
us_vix_ret,0.08547545
hsi_ret,0.08105856
ndx_ret,0.07353609
vix,0.07311045
nikkei_ret,0.0730274
us10y_ret,0.06818892
dxy_ret,0.06557596
shanghai_ret,0.06505211
