feature,importance
ema_dist_10,0.021990687
z20,0.020675018
dist_from_high_20,0.017344315
inda_adx,0.011242136
infra_macd,0.009930748
us_vix_adx,0.009289811
rsi,0.008917566
roc_5,0.008822756
fmcg_rsi,0.0087851845
macd_hist_lag2,0.008601653
silver_macd,0.008576445
infra_rsi,0.008399546
metal_adx,0.008092259
us_vix_wr,0.008075875
roc_10,0.008022051
vix_lag2,0.007937351
sell_pct,0.007841706
ret_5d,0.007676166
intraday_trend,0.0075399587
rel_wr,0.007532464
icici_rsi,0.0074095395
nikkei_macd,0.0073441532
inda_macd,0.007343547
adx,0.007238236
month_sin,0.0072191623
it_macd,0.007205469
macd_hist_lag3,0.0070986734
consec_up,0.0070924065
crude_adx,0.007058661
it_rsi,0.007050867
bn_rsi,0.007042308
kc_width,0.0069955345
bn_nifty_ratio,0.00698067
hsi_rsi,0.006945255
vix_usvix_ratio,0.006910092
crude_wr,0.006850412
auto_macd,0.0068485024
fmcg_ret,0.006771872
rel_rsi,0.006725643
itc_adx,0.006717843
pharma_wr,0.0066959946
us_vix_rsi,0.0066855624
ndx_rsi,0.0066774944
pharma_adx,0.0066562276
shanghai_rsi,0.0066560777
hdfc_wr,0.006634862
eem_wr,0.006619366
infra_adx,0.0065815574
eem_macd,0.0065721557
metal_macd,0.0065280227
atr_expansion,0.0065221014
ret_3d,0.0065152324
rsi_lag2,0.0065111807
vix_lag1,0.0065007587
ha_trend,0.0064290836
auto_wr,0.006422501
roc_20,0.0064164833
it_adx,0.006389479
icici_macd,0.006386486
it_wr,0.006357277
bn_macd,0.0063411947
shanghai_macd,0.0063391067
dxy_macd,0.0063292487
infra_ret,0.00631908
us10y_rsi,0.006298824
auto_adx,0.006292076
cmf_proxy,0.0062898933
itc_macd,0.0061744824
energy_macd,0.006161103
inda_ret,0.006114187
hdfc_rsi,0.0061111054
eem_ret,0.006110374
hdfc_adx,0.006108806
crude_rsi,0.0060961647
vix_lag3,0.0060800877
fmcg_macd,0.0060557257
pharma_macd,0.0060439985
energy_adx,0.006038136
dxy_rsi,0.0060323244
month_cos,0.005906232
gold_crude_ratio,0.005822302
pe_ratio,0.005791354
fmcg_wr,0.0057898453
close_position,0.0057267034
tcs_wr,0.005699633
icici_adx,0.0056884303
inda_rsi,0.0056673866
dxy_ret,0.005615476
dist_from_low_20,0.005590645
energy_wr,0.0055221193
rel_adx,0.0054964973
ndx_macd,0.005458382
eem_adx,0.0054571456
gap_pct,0.0054210597
energy_rsi,0.0054156356
vix_pct,0.005412043
tcs_adx,0.0053515006
pharma_rsi,0.0053511346
ret_10d,0.005338139
sp_ret,0.005299045
copper_macd,0.0052891048
vix_lag5,0.005258679
itc_wr,0.005242523
gold_macd,0.0052292147
vwap_dev,0.005203703
infra_wr,0.0051875236
fmcg_adx,0.0051598633
tcs_rsi,0.005130988
natgas_macd,0.0051160445
itc_rsi,0.0051012393
atr_ratio,0.0050646993
silver_rsi,0.005062569
copper_rsi,0.005048508
us10y_macd,0.0049682204
gold_wr,0.004944779
icici_ret,0.004891232
icici_wr,0.004864466
hsi_ret,0.004863654
ema_dist_50,0.004857646
gold_rsi,0.004853323
hdfc_macd,0.0048426962
rsi_lag3,0.0048015164
macd_hist_lag1,0.0047461004
nikkei_rsi,0.0047432077
range_pctile,0.004705633
rsi_lag5,0.004575772
ret_20d,0.0045490875
tcs_ret,0.0044567045
eem_rsi,0.004444722
body_pct,0.0044267047
natgas_rsi,0.0044104843
copper_ret,0.004389726
bb_width,0.004319261
gold_adx,0.004251078
crude_ret,0.004203477
auto_rsi,0.0041577783
rsi_slope,0.0041279187
itc_ret,0.0041163554
vix_ma_ratio,0.004083074
rsi_lag1,0.0040819095
crude_macd,0.0040394524
macd_hist,0.0040305797
ndx_ret,0.0039866082
us_vix_macd,0.0039518345
nikkei_ret,0.003951515
metal_rsi,0.0039004786
hsi_macd,0.003886977
rel_macd,0.00387076
vix_change,0.0038502468
usdinr_z,0.00376095
spread,0.0036946097
hdfc_ret,0.0035510804
energy_ret,0.0033673428
us_vix_ret,0.0033425312
it_ret,0.0032977408
us10y_ret,0.0032853603
rel_ret,0.0031752351
upper_wick,0.002782024
natgas_ret,0.0027603833
lower_wick,0.0025942137
gold_ret,0.002549799
metal_wr,0.0024113443
bn_vs_nifty,0.0023743487
pharma_ret,0.002296287
buy_pct,0.0022206123
silver_ret,0.0021892411
metal_ret,0.0021630176
or_range,0.002104135
williams_r,0.0020855963
shanghai_ret,0.0020639303
auto_ret,0.0019941395
inda_wr,0.0015318542
vix_accel,0.0010940462
tcs_macd,0.0010134001
momentum_div,0.0
trend,0.0
obv_slope,0.0
gap_filled,0.0
engulfing,0.0
dow_cos,0.0
dow_sin,0.0
bb_squeeze,0.0
vix_spike,0.0
