feature,importance
dist_from_high_20,0.029310815
ema_dist_10,0.014855865
dist_from_low_20,0.010722366
ret_3d,0.009986142
fmcg_macd,0.009669715
hsi_ret,0.009377791
z20,0.009371792
infra_macd,0.009354071
fmcg_wr,0.008923247
vix_pct,0.008794812
us_vix_rsi,0.008334825
pharma_macd,0.008239723
sp_ret,0.008078164
roc_20,0.008023956
icici_adx,0.008006732
it_macd,0.008005036
intraday_trend,0.008004687
us_vix_adx,0.007893851
inda_adx,0.007851578
roc_10,0.007595198
ndx_rsi,0.0075267144
rel_wr,0.00733003
us_vix_wr,0.0073150406
auto_adx,0.0073064896
rsi,0.0072609424
ret_10d,0.0072023566
itc_wr,0.0072015324
itc_macd,0.0071431915
kc_width,0.0071113524
fmcg_adx,0.0071032415
pharma_wr,0.007053484
bn_macd,0.0070197294
crude_wr,0.006990545
copper_macd,0.0069385124
auto_macd,0.0069230366
inda_wr,0.0068945135
us10y_rsi,0.006868255
bn_nifty_ratio,0.0068649873
ret_5d,0.0068481583
infra_rsi,0.0068316273
vix_lag5,0.0068014446
it_rsi,0.0067824842
fmcg_rsi,0.006746048
itc_rsi,0.006726509
roc_5,0.006678819
ndx_macd,0.006669383
pharma_ret,0.006643168
dxy_macd,0.006630585
tcs_macd,0.0065389927
rsi_slope,0.006525041
sell_pct,0.0065016076
vwap_dev,0.006497461
crude_rsi,0.006491478
rel_rsi,0.006384706
or_range,0.0063471696
pharma_adx,0.006293636
icici_ret,0.0062589613
natgas_macd,0.0061955336
eem_adx,0.0061852634
vix_usvix_ratio,0.006177234
close_position,0.0061670626
natgas_rsi,0.0061287847
bn_rsi,0.006112753
eem_rsi,0.006112533
rsi_lag5,0.006084482
hdfc_wr,0.0060717645
macd_hist_lag1,0.006066342
rsi_lag3,0.006057777
consec_up,0.006033285
hsi_macd,0.0059754425
hdfc_adx,0.0059686364
ema_dist_50,0.0059212777
eem_ret,0.0058970633
macd_hist_lag3,0.005892563
energy_rsi,0.0058476217
vix_lag1,0.005837165
metal_macd,0.0058319154
spread,0.0058281748
hdfc_ret,0.005748897
eem_macd,0.0057336865
auto_wr,0.0057112733
vix_lag2,0.0056664376
adx,0.0056623053
vix_accel,0.005640101
nikkei_macd,0.0055694524
metal_ret,0.0055651474
trend,0.005552153
silver_rsi,0.0055391253
vix_lag3,0.005518007
crude_adx,0.0055105244
itc_adx,0.0054558096
dow_cos,0.005377672
rel_adx,0.0053619733
it_wr,0.0053322655
shanghai_rsi,0.005298251
hsi_rsi,0.0052541755
bb_width,0.0052405396
hdfc_macd,0.0052379137
rsi_lag2,0.005227241
month_sin,0.00515984
rsi_lag1,0.005149418
inda_rsi,0.0050889095
buy_pct,0.0050875167
us10y_macd,0.005064838
crude_macd,0.00500569
metal_adx,0.0049851937
metal_rsi,0.004967821
atr_ratio,0.0049651107
infra_wr,0.0049300184
dow_sin,0.004922715
auto_rsi,0.004921039
pharma_rsi,0.004898807
it_adx,0.004877775
gold_macd,0.0048411894
upper_wick,0.0048274877
dxy_ret,0.004803456
copper_rsi,0.0048013963
gold_rsi,0.00477367
us_vix_macd,0.004714022
infra_adx,0.0046816743
month_cos,0.004669322
rel_macd,0.004650405
lower_wick,0.004642356
fmcg_ret,0.004635116
atr_expansion,0.004579814
cmf_proxy,0.00456188
icici_wr,0.004545183
eem_wr,0.0045162514
tcs_adx,0.0045101973
hdfc_rsi,0.004462535
energy_macd,0.0043821544
itc_ret,0.004364208
infra_ret,0.0042349547
usdinr_z,0.0042281244
tcs_wr,0.004162188
silver_macd,0.0041412255
icici_macd,0.0041006426
tcs_ret,0.004068774
pe_ratio,0.004054164
inda_ret,0.0040387255
natgas_ret,0.0040277275
nikkei_rsi,0.004009487
shanghai_macd,0.004003358
dxy_rsi,0.003964595
bn_vs_nifty,0.003941639
silver_ret,0.003939381
icici_rsi,0.0039290837
williams_r,0.0039217933
vix_change,0.0039175833
vix_ma_ratio,0.0038917263
rel_ret,0.003845592
inda_macd,0.0038218491
macd_hist_lag2,0.0038145653
macd_hist,0.0038055866
gap_pct,0.00379938
crude_ret,0.003788114
energy_adx,0.00377308
gold_crude_ratio,0.0037729738
shanghai_ret,0.0037296694
gold_wr,0.0035988642
gold_ret,0.0035751115
us10y_ret,0.003518893
us_vix_ret,0.0034931647
gold_adx,0.0032845458
energy_wr,0.003247239
metal_wr,0.0032116887
auto_ret,0.0032066836
tcs_rsi,0.0030291984
body_pct,0.0029269236
ndx_ret,0.0028475404
copper_ret,0.0021366905
nikkei_ret,0.001347627
range_pctile,0.00061566144
bb_squeeze,0.0
vix_spike,0.0
ret_20d,0.0
momentum_div,0.0
ha_trend,0.0
engulfing,0.0
gap_filled,0.0
obv_slope,0.0
energy_ret,0.0
it_ret,0.0
