feature,importance
williams_r,0.027222414
dist_from_high_20,0.0213031
z20,0.017621424
infra_macd,0.014408686
consec_up,0.013807709
ema_dist_50,0.013508279
inda_adx,0.013190406
auto_adx,0.012706098
ema_dist_10,0.011789117
infra_ret,0.01146957
bb_squeeze,0.011168901
crude_macd,0.010543268
metal_wr,0.010280107
us_vix_adx,0.009879789
fmcg_macd,0.009549873
bn_macd,0.009230767
macd_hist_lag3,0.009204718
vwap_dev,0.0091883475
hdfc_adx,0.009131368
vix_lag2,0.009049949
pe_ratio,0.008986259
us_vix_wr,0.008832698
metal_ret,0.008832577
infra_adx,0.00853084
eem_macd,0.008470965
fmcg_wr,0.00833514
vix_pct,0.008332818
sell_pct,0.008293411
ndx_rsi,0.008228514
hdfc_macd,0.008207536
pharma_adx,0.008111476
crude_adx,0.0080078365
metal_rsi,0.007981333
infra_wr,0.007880263
tcs_adx,0.007838571
ret_3d,0.007801193
it_macd,0.0077901203
macd_hist_lag1,0.0076566422
itc_macd,0.0076516457
bn_nifty_ratio,0.0076417625
vix_lag5,0.007640028
inda_wr,0.0076389243
adx,0.0076386034
inda_ret,0.0075592007
atr_ratio,0.007533923
energy_macd,0.007408634
macd_hist_lag2,0.007363187
month_sin,0.0073522413
auto_macd,0.0073516704
infra_rsi,0.007316188
rsi,0.0072056525
rel_adx,0.007194958
itc_rsi,0.0071474803
icici_rsi,0.006970317
us10y_rsi,0.0069645513
gold_adx,0.006864987
ndx_ret,0.0068582105
rsi_lag3,0.006850568
roc_20,0.006737279
vix_ma_ratio,0.006730227
us_vix_macd,0.0066661052
dxy_ret,0.006657723
energy_adx,0.006645618
vix_lag1,0.0066357316
kc_width,0.0064862254
metal_macd,0.0064776447
sp_ret,0.0064608837
auto_ret,0.0064459313
ret_5d,0.0064178198
natgas_macd,0.0064084204
buy_pct,0.0063698725
eem_wr,0.006345788
bn_rsi,0.0062368955
gold_macd,0.0062251803
natgas_rsi,0.0062178667
crude_ret,0.006212383
spread,0.006208539
fmcg_rsi,0.0062015443
ret_20d,0.00613203
icici_macd,0.0061145355
gold_wr,0.0060614306
energy_rsi,0.00603568
fmcg_adx,0.00595184
macd_hist,0.0059188767
icici_wr,0.0059160055
it_adx,0.0059102583
hsi_rsi,0.0057741115
eem_rsi,0.005753112
vix_usvix_ratio,0.005691598
copper_macd,0.0056881914
metal_adx,0.0056398623
inda_macd,0.005585268
pharma_rsi,0.0055822656
auto_rsi,0.005551971
auto_wr,0.0055279
fmcg_ret,0.0054742675
dist_from_low_20,0.005413662
itc_adx,0.0053567286
crude_rsi,0.0053339363
rsi_slope,0.0052619446
bb_width,0.0052169478
rel_wr,0.005199675
it_wr,0.005093487
cmf_proxy,0.005034506
upper_wick,0.0049482496
gold_crude_ratio,0.004926362
dxy_rsi,0.0049192887
intraday_trend,0.004859199
nikkei_rsi,0.0047747954
nikkei_ret,0.00465109
rsi_lag5,0.0046157013
icici_adx,0.0045712814
eem_ret,0.004564727
rel_macd,0.0045643407
gold_rsi,0.00455285
shanghai_ret,0.004534327
energy_wr,0.0044606794
hdfc_rsi,0.0043670293
gap_pct,0.0042729736
pharma_wr,0.0042431285
tcs_macd,0.0042149927
rsi_lag2,0.0042043813
ndx_macd,0.0041963086
pharma_macd,0.0041513853
copper_rsi,0.0041488754
rel_ret,0.0041121417
month_cos,0.004050116
dxy_macd,0.003856297
roc_5,0.003730523
tcs_rsi,0.0036873145
atr_expansion,0.0036223144
vix_lag3,0.0035217323
hdfc_ret,0.0034689426
roc_10,0.0032685297
us10y_macd,0.003210029
hsi_macd,0.0031907011
natgas_ret,0.00314382
silver_rsi,0.0031142002
tcs_wr,0.003005204
silver_macd,0.0029810586
us_vix_ret,0.0029798374
crude_wr,0.0028719879
nikkei_macd,0.0027589533
lower_wick,0.002629686
eem_adx,0.0025529095
itc_ret,0.0024944935
shanghai_macd,0.0024519844
itc_wr,0.0022552179
body_pct,0.0021113425
vix_change,0.001700368
inda_rsi,0.0016775975
or_range,0.0012091331
icici_ret,0.0010702729
silver_ret,0.0009986799
range_pctile,0.0
gap_filled,0.0
obv_slope,0.0
engulfing,0.0
close_position,0.0
dow_cos,0.0
vix_accel,0.0
bn_vs_nifty,0.0
vix_spike,0.0
usdinr_z,0.0
trend,0.0
rsi_lag1,0.0
dow_sin,0.0
ha_trend,0.0
momentum_div,0.0
it_rsi,0.0
hdfc_wr,0.0
it_ret,0.0
gold_ret,0.0
us_vix_rsi,0.0
rel_rsi,0.0
energy_ret,0.0
pharma_ret,0.0
tcs_ret,0.0
copper_ret,0.0
hsi_ret,0.0
shanghai_rsi,0.0
us10y_ret,0.0
ret_10d,0.0
