feature,importance
ema_dist_10,0.009777496
vix_usvix_ratio,0.009622408
it_adx,0.0091343345
tcs_adx,0.009051354
hsi_rsi,0.008804942
ret_5d,0.008659769
nikkei_macd,0.008352449
infra_wr,0.00829412
ndx_ret,0.008226157
tcs_rsi,0.008222599
pharma_macd,0.008003694
hdfc_macd,0.007990933
dist_from_low_20,0.007935573
metal_wr,0.007888835
ema_dist_50,0.00783773
macd_hist_lag3,0.007828947
auto_wr,0.007801593
crude_rsi,0.007740907
pharma_rsi,0.007659827
ndx_rsi,0.0076363925
itc_ret,0.007510512
rel_wr,0.007503882
ret_10d,0.007440209
pe_ratio,0.0074393083
copper_macd,0.0074367155
hdfc_ret,0.007429839
kc_width,0.0073830015
natgas_rsi,0.0073368726
tcs_wr,0.0072983294
tcs_macd,0.0072554243
shanghai_macd,0.007097567
inda_macd,0.0070103994
silver_ret,0.007003375
nikkei_ret,0.006972365
dist_from_high_20,0.0069438894
it_rsi,0.0069193593
fmcg_adx,0.006915768
vix_lag1,0.006871702
energy_macd,0.006844605
inda_ret,0.0067395484
month_cos,0.0067136534
roc_5,0.0067086234
crude_adx,0.0066457787
close_position,0.006580922
rsi_lag3,0.0065662544
gold_wr,0.0065645394
gold_crude_ratio,0.0065174694
vwap_dev,0.006513289
dxy_ret,0.00647999
infra_adx,0.006462253
crude_wr,0.006418765
energy_ret,0.0064098053
dxy_macd,0.0063600745
auto_ret,0.006205654
month_sin,0.0062002097
hsi_macd,0.006187711
us10y_macd,0.0061226627
us_vix_wr,0.006077381
gold_adx,0.006031979
ha_trend,0.005967773
ndx_macd,0.005959264
inda_adx,0.0059237736
roc_10,0.0059183515
metal_adx,0.005889914
bn_nifty_ratio,0.0058805137
ret_20d,0.005868415
itc_rsi,0.0058568283
auto_rsi,0.0058392696
pharma_adx,0.0058169886
macd_hist_lag2,0.0058093406
roc_20,0.0058019967
vix_ma_ratio,0.005794802
infra_rsi,0.0057514873
vix_pct,0.0057132486
metal_rsi,0.005710055
fmcg_ret,0.00568557
it_macd,0.0056722783
eem_wr,0.005642347
energy_rsi,0.0056273467
icici_macd,0.005613449
icici_rsi,0.0055864817
energy_adx,0.0055848714
shanghai_rsi,0.0055530886
fmcg_macd,0.0055180355
us_vix_adx,0.0054908604
williams_r,0.0054536927
buy_pct,0.0054374547
nikkei_rsi,0.0054260013
rsi_slope,0.0054198597
us_vix_rsi,0.0054162345
metal_macd,0.0053802533
rel_ret,0.0053118705
rsi_lag1,0.0053048716
hdfc_adx,0.005258649
consec_up,0.0052378564
macd_hist,0.0052237227
eem_adx,0.0051963506
ret_3d,0.0051787444
bn_macd,0.005145983
cmf_proxy,0.005091552
rel_rsi,0.005080388
adx,0.005051916
rsi_lag5,0.005045584
fmcg_rsi,0.0050408673
dxy_rsi,0.0050404514
sell_pct,0.0050181528
vix_change,0.0049773236
itc_wr,0.0049142484
gold_macd,0.004911355
hdfc_rsi,0.0049051265
usdinr_z,0.0049042515
or_range,0.004895599
rsi_lag2,0.0048794067
bn_rsi,0.004802575
hsi_ret,0.0047527985
spread,0.004747965
icici_ret,0.004738289
silver_rsi,0.0047324155
itc_macd,0.00470813
upper_wick,0.0047042607
rel_adx,0.0046933875
engulfing,0.004682979
gold_rsi,0.0046805893
us10y_ret,0.0046725343
range_pctile,0.0046533737
vix_lag2,0.0045792568
crude_macd,0.0045384006
icici_adx,0.004509956
us_vix_macd,0.004509125
crude_ret,0.00449048
bn_vs_nifty,0.0044792406
body_pct,0.004443362
pcr_z,0.0043910393
bb_width,0.004368674
eem_ret,0.004333852
fmcg_wr,0.0043217717
copper_ret,0.004311259
itc_adx,0.0043110657
atr_expansion,0.0043039303
eem_macd,0.00430325
silver_macd,0.0042781844
it_ret,0.00426986
it_wr,0.004258683
tcs_ret,0.004240848
hdfc_wr,0.004227832
inda_rsi,0.0042113555
natgas_ret,0.0041798456
pharma_wr,0.0041679167
metal_ret,0.0041672257
lower_wick,0.004150894
vix_lag3,0.004130375
atr_ratio,0.0041243993
icici_wr,0.00410459
macd_hist_lag1,0.0041004242
vix_lag5,0.0040995157
natgas_macd,0.0040399916
z20,0.0040117204
vix_accel,0.004010601
rel_macd,0.004009272
sp_ret,0.004006079
us10y_rsi,0.0040001115
gap_pct,0.0038942057
inda_wr,0.0038941966
energy_wr,0.0037596999
us_vix_ret,0.0037228274
auto_macd,0.0037100087
infra_ret,0.003671002
copper_rsi,0.0036456783
infra_macd,0.00363857
gold_ret,0.0036151884
intraday_trend,0.0035977184
trend,0.0034939852
shanghai_ret,0.003435886
auto_adx,0.0033087533
pharma_ret,0.003250224
dow_sin,0.003224811
rsi,0.0032208525
eem_rsi,0.0031243654
dow_cos,0.0025259193
bb_squeeze,0.0024985492
momentum_div,0.0
gap_filled,0.0
obv_slope,0.0
vix_spike,0.0
