feature,importance
dxy_macd,0.022927238
metal_wr,0.022385385
pe_ratio,0.018614063
it_ret,0.017403966
auto_macd,0.01672003
bn_rsi,0.016460167
gold_macd,0.015545647
rel_macd,0.0153102735
dist_from_low_20,0.014785342
fmcg_macd,0.014756029
us_vix_adx,0.014415059
hsi_ret,0.014411026
inda_adx,0.013763405
tcs_wr,0.013660722
vix_pct,0.013640523
roc_10,0.013355571
rsi_lag3,0.013260855
eem_macd,0.013232935
vix_usvix_ratio,0.01312666
hsi_macd,0.013109323
bn_nifty_ratio,0.012820486
shanghai_macd,0.012777859
copper_macd,0.012638862
auto_adx,0.01249174
engulfing,0.012353514
kc_width,0.012305199
pharma_rsi,0.01200294
crude_adx,0.011853075
infra_wr,0.011758289
fmcg_rsi,0.011619725
ret_3d,0.011603382
lower_wick,0.011331996
crude_wr,0.011317151
metal_macd,0.011054842
us10y_rsi,0.0107487375
rsi_slope,0.010734935
atr_expansion,0.010695226
hdfc_macd,0.010567828
dxy_rsi,0.010536782
it_adx,0.010277799
vix_lag3,0.010160869
eem_wr,0.010123624
fmcg_ret,0.010072053
inda_macd,0.010027572
vwap_dev,0.009924312
us_vix_rsi,0.009888454
spread,0.009814458
nikkei_macd,0.009664132
pharma_macd,0.009591359
metal_rsi,0.009579079
us10y_macd,0.009462586
natgas_rsi,0.008944853
infra_adx,0.008943914
adx,0.008824712
gold_adx,0.008756396
sell_pct,0.008736821
energy_rsi,0.008710428
roc_20,0.008557695
pharma_adx,0.008555919
williams_r,0.0085347025
tcs_adx,0.008472949
auto_ret,0.008431835
energy_adx,0.008422469
vix_lag5,0.0083982
vix_change,0.008234221
natgas_macd,0.00817435
shanghai_ret,0.008136187
natgas_ret,0.008078683
ndx_macd,0.008014172
ema_dist_10,0.008007658
rsi_lag5,0.007935487
atr_ratio,0.007855731
close_position,0.0076537677
metal_adx,0.0075581493
usdinr_z,0.0074613695
it_rsi,0.0073911953
vix_ma_ratio,0.007384669
ret_10d,0.0073452136
icici_adx,0.0070382915
copper_ret,0.0068591833
pharma_wr,0.006843978
nikkei_ret,0.0067174025
icici_macd,0.0066628973
eem_adx,0.006575486
ndx_rsi,0.0064854654
dxy_ret,0.006452487
ema_dist_50,0.006266861
intraday_trend,0.006103023
nikkei_rsi,0.0060636103
inda_ret,0.005748374
gap_pct,0.0056487676
hsi_rsi,0.005558185
us_vix_macd,0.005361627
month_cos,0.0051507065
rsi,0.0051460546
us_vix_ret,0.0051255305
silver_rsi,0.004667539
us10y_ret,0.004495063
bb_width,0.0038651736
auto_wr,0.0023204624
vix_lag1,0.0022478893
macd_hist,0.0003911359
gold_crude_ratio,0.0
macd_hist_lag1,0.0
trend,0.0
bn_vs_nifty,0.0
vix_spike,0.0
sp_ret,0.0
rsi_lag1,0.0
rsi_lag2,0.0
vix_lag2,0.0
z20,0.0
vix_accel,0.0
macd_hist_lag2,0.0
macd_hist_lag3,0.0
month_sin,0.0
dow_sin,0.0
dow_cos,0.0
bb_squeeze,0.0
ret_20d,0.0
momentum_div,0.0
ha_trend,0.0
range_pctile,0.0
cmf_proxy,0.0
roc_5,0.0
obv_slope,0.0
gap_filled,0.0
it_wr,0.0
it_macd,0.0
hdfc_wr,0.0
hdfc_adx,0.0
rel_adx,0.0
metal_ret,0.0
auto_rsi,0.0
fmcg_adx,0.0
gold_rsi,0.0
gold_ret,0.0
crude_rsi,0.0
crude_macd,0.0
crude_ret,0.0
inda_rsi,0.0
eem_rsi,0.0
eem_ret,0.0
us_vix_wr,0.0
gold_wr,0.0
rel_rsi,0.0
rel_ret,0.0
hdfc_rsi,0.0
rel_wr,0.0
hdfc_ret,0.0
inda_wr,0.0
energy_wr,0.0
energy_macd,0.0
energy_ret,0.0
pharma_ret,0.0
fmcg_wr,0.0
copper_rsi,0.0
bn_macd,0.0
infra_ret,0.0
tcs_macd,0.0
tcs_rsi,0.0
tcs_ret,0.0
infra_macd,0.0
icici_rsi,0.0
icici_ret,0.0
icici_wr,0.0
itc_ret,0.0
infra_rsi,0.0
ndx_ret,0.0
itc_macd,0.0
itc_rsi,0.0
itc_wr,0.0
itc_adx,0.0
shanghai_rsi,0.0
silver_ret,0.0
silver_macd,0.0
ret_5d,0.0
body_pct,0.0
upper_wick,0.0
buy_pct,0.0
dist_from_high_20,0.0
consec_up,0.0
or_range,0.0
