feature,importance
pcr_z,0.106096596
vix_ma_ratio,0.017055621
itc_wr,0.012188346
fmcg_adx,0.011510628
us_vix_macd,0.010550489
ha_trend,0.010166135
vix_change,0.009815937
infra_ret,0.009318298
month_cos,0.0089099975
nikkei_macd,0.008904754
roc_5,0.0088682305
pharma_rsi,0.008792648
copper_macd,0.007991056
icici_adx,0.0076655326
ret_5d,0.0074745887
auto_rsi,0.0074714688
itc_rsi,0.007428836
eem_rsi,0.0074097514
ema_dist_10,0.007396901
metal_adx,0.007301614
rel_rsi,0.007201464
pharma_macd,0.0071500936
atr_ratio,0.00711472
shanghai_macd,0.007089945
eem_macd,0.007089311
rsi_slope,0.006957985
natgas_rsi,0.0067797475
vix_lag2,0.00664447
macd_hist_lag2,0.0066001853
spread,0.0065967278
gold_wr,0.006569285
atr_expansion,0.0065470305
icici_rsi,0.006444797
energy_ret,0.0063901874
hdfc_wr,0.0062963185
kc_width,0.006268372
itc_macd,0.0061382633
fmcg_wr,0.0060781427
silver_macd,0.006026152
gold_ret,0.0059487987
upper_wick,0.0059342757
us_vix_adx,0.005927743
hdfc_rsi,0.0059043253
eem_wr,0.0058528446
z20,0.0058461274
month_sin,0.0058346945
gold_macd,0.005832031
bn_nifty_ratio,0.005825441
inda_ret,0.005824516
tcs_adx,0.0058230036
dist_from_low_20,0.0058028894
dist_from_high_20,0.0057963124
shanghai_rsi,0.005793007
tcs_macd,0.0057824412
metal_rsi,0.0057639745
us_vix_rsi,0.00576108
auto_macd,0.0056820363
hdfc_macd,0.005620161
rel_ret,0.0055604386
itc_adx,0.005523395
macd_hist_lag3,0.005444283
gold_rsi,0.0054232837
nikkei_ret,0.005416906
icici_ret,0.005404597
lower_wick,0.005404548
rsi,0.005388112
vwap_dev,0.0053860093
it_rsi,0.0053567467
nikkei_rsi,0.005346878
dxy_ret,0.0053334534
bb_width,0.0053073126
vix_accel,0.0052690734
close_position,0.0052413866
williams_r,0.0052026478
bn_macd,0.0051918984
shanghai_ret,0.005151995
vix_lag1,0.0051394054
hsi_ret,0.0051301536
vix_pct,0.0051217014
infra_adx,0.005109897
hdfc_adx,0.005061523
gold_crude_ratio,0.005054659
roc_20,0.005036904
pe_ratio,0.0049738744
energy_macd,0.0049688984
it_ret,0.00494236
infra_rsi,0.00491584
sell_pct,0.0049086274
ndx_macd,0.0048654126
inda_macd,0.0048435484
dxy_macd,0.0048417496
ret_3d,0.0047603706
roc_10,0.004744971
vix_lag3,0.0046767257
infra_macd,0.0046657613
fmcg_rsi,0.0046518147
usdinr_z,0.0045987894
crude_wr,0.0045485757
icici_macd,0.004511691
ndx_rsi,0.004509176
rsi_lag3,0.0044839676
us10y_macd,0.004468578
metal_wr,0.0044667865
trend,0.004453156
silver_ret,0.0043583787
fmcg_macd,0.0043206248
tcs_ret,0.0043084514
hsi_rsi,0.004300945
rel_macd,0.0042728423
auto_adx,0.0042607305
sp_ret,0.0042548086
it_adx,0.0042276625
bn_rsi,0.004189829
tcs_wr,0.0041385936
natgas_macd,0.004036633
rsi_lag2,0.0040120096
crude_macd,0.0040024933
icici_wr,0.0039848126
us_vix_wr,0.003945782
ema_dist_50,0.003915338
pharma_ret,0.003907958
pharma_wr,0.0038667396
us10y_ret,0.003866416
dxy_rsi,0.003864313
copper_rsi,0.0038459797
metal_macd,0.0038350057
rsi_lag1,0.0037899287
tcs_rsi,0.003750935
pharma_adx,0.0037443931
it_wr,0.003740078
auto_ret,0.0037334117
or_range,0.0037000587
crude_ret,0.0036518753
inda_adx,0.0036382251
gold_adx,0.0035560306
hsi_macd,0.003523613
adx,0.0035223276
crude_adx,0.0035007528
itc_ret,0.0034934538
rel_adx,0.00348654
body_pct,0.0034848752
range_pctile,0.0034497608
vix_lag5,0.0034415547
macd_hist_lag1,0.003438657
gap_pct,0.0033659036
rsi_lag5,0.0033400254
fmcg_ret,0.0033083016
us10y_rsi,0.0033055022
metal_ret,0.0032602428
dow_sin,0.0032451358
energy_rsi,0.003209928
energy_adx,0.0032043238
intraday_trend,0.0031949722
infra_wr,0.003186962
eem_adx,0.0031761471
ret_20d,0.0031626797
us_vix_ret,0.0030781392
copper_ret,0.003074869
eem_ret,0.0030280282
macd_hist,0.0029699851
inda_rsi,0.0029590246
ndx_ret,0.0028197183
cmf_proxy,0.002809868
silver_rsi,0.0027763473
ret_10d,0.0027278904
natgas_ret,0.002680605
buy_pct,0.002587769
it_macd,0.0025747255
hdfc_ret,0.0024960274
bn_vs_nifty,0.002475726
inda_wr,0.0024233367
gap_filled,0.0023963854
crude_rsi,0.0022621606
energy_wr,0.0020378847
vix_usvix_ratio,0.0019961302
dow_cos,0.0019165096
auto_wr,0.0016811432
consec_up,0.0016484706
rel_wr,0.0015921784
momentum_div,0.0
vix_spike,0.0
engulfing,0.0
obv_slope,0.0
bb_squeeze,0.0
