feature,importance
vix_pct,0.011951809
vix_ma_ratio,0.011800472
infra_macd,0.011353194
z20,0.010721694
atr_expansion,0.01058488
ret_10d,0.010332662
us_vix_rsi,0.010007586
icici_adx,0.009436558
icici_macd,0.009032052
bn_rsi,0.008962177
month_sin,0.0087748105
vix_lag3,0.008501963
kc_width,0.008468736
hdfc_macd,0.008272168
roc_5,0.008113828
us_vix_adx,0.008092299
macd_hist_lag1,0.008018459
auto_adx,0.008002559
consec_up,0.0079720495
hdfc_rsi,0.007967748
nikkei_macd,0.007944683
it_rsi,0.007939858
energy_macd,0.007937909
cmf_proxy,0.0077762445
williams_r,0.007706343
ndx_rsi,0.0076995264
gold_rsi,0.007697758
rsi_lag5,0.0076909857
eem_macd,0.0076266034
us_vix_wr,0.0075677997
tcs_adx,0.007512864
copper_macd,0.0074632186
vix_lag5,0.0074258344
adx,0.0074147047
close_position,0.007382475
natgas_rsi,0.0073611788
ema_dist_10,0.007357759
energy_rsi,0.0072920197
itc_rsi,0.0072706123
tcs_macd,0.0072202976
energy_ret,0.007185471
shanghai_macd,0.0071845097
bb_width,0.0071629114
us_vix_macd,0.0071492526
metal_macd,0.0071335635
energy_wr,0.007104943
eem_rsi,0.0071041537
metal_rsi,0.007092905
bn_macd,0.007073266
inda_rsi,0.007067822
metal_ret,0.007023205
rsi,0.007019751
it_adx,0.006993211
shanghai_ret,0.006976077
shanghai_rsi,0.0069202143
vix_usvix_ratio,0.0068650083
macd_hist_lag2,0.0068217707
roc_10,0.006807766
ema_dist_50,0.0067910887
hdfc_adx,0.0065908814
energy_adx,0.0064992188
itc_macd,0.006499081
it_macd,0.0064884424
rsi_lag2,0.006444688
it_wr,0.006400801
eem_adx,0.0064007286
inda_wr,0.006391788
rel_rsi,0.0063847094
infra_wr,0.0062043993
itc_adx,0.0061254497
rel_wr,0.0060332045
usdinr_z,0.006013885
macd_hist,0.0060070795
hsi_rsi,0.006006764
metal_adx,0.0060048015
gold_crude_ratio,0.006000877
buy_pct,0.005999606
month_cos,0.0059986445
auto_rsi,0.0059966603
silver_rsi,0.0059617916
natgas_macd,0.0058776676
pe_ratio,0.0058741197
nikkei_rsi,0.005796545
spread,0.0057425043
itc_wr,0.005728478
us_vix_ret,0.005708292
ret_3d,0.0056977244
gold_adx,0.00567784
roc_20,0.005667838
us10y_macd,0.0056429403
inda_adx,0.0056292596
pharma_adx,0.0055793636
crude_adx,0.0055699353
rel_ret,0.0055237636
gold_macd,0.005523241
us10y_ret,0.0054849163
rsi_lag3,0.005466015
infra_adx,0.0054587196
rsi_slope,0.005448977
metal_wr,0.0053977035
auto_macd,0.005351369
copper_ret,0.005299184
tcs_rsi,0.0052821627
lower_wick,0.005212977
tcs_ret,0.0051812404
nikkei_ret,0.0051521854
pharma_ret,0.005144122
gold_wr,0.0051383884
infra_ret,0.0051344545
rel_macd,0.005109653
vix_lag2,0.005086251
crude_macd,0.0050800685
sell_pct,0.0050596124
ndx_macd,0.0050276234
icici_wr,0.0049548247
pharma_wr,0.004945849
fmcg_wr,0.004915676
ndx_ret,0.004875792
itc_ret,0.004862517
body_pct,0.0047923164
hsi_ret,0.004695644
range_pctile,0.0046143453
pharma_macd,0.0046059038
sp_ret,0.004538784
pharma_rsi,0.0044957288
ret_5d,0.0043962593
fmcg_adx,0.004300616
bn_nifty_ratio,0.0042965766
us10y_rsi,0.0042757527
crude_ret,0.004235949
gold_ret,0.0042291
dist_from_high_20,0.004217253
crude_rsi,0.004177746
tcs_wr,0.004165131
momentum_div,0.0041287965
dow_sin,0.0041104075
silver_ret,0.004088953
or_range,0.0040858514
ha_trend,0.0040660882
gap_pct,0.0040105325
hsi_macd,0.004002603
macd_hist_lag3,0.0039507784
ret_20d,0.0039384947
fmcg_rsi,0.0038532673
it_ret,0.0038214612
natgas_ret,0.0037735782
copper_rsi,0.0035593777
dist_from_low_20,0.0035441215
inda_macd,0.0035404665
silver_macd,0.0035027796
rel_adx,0.0034392483
atr_ratio,0.0034369447
vwap_dev,0.0034216694
upper_wick,0.0033441551
auto_ret,0.0033148373
bn_vs_nifty,0.0033108052
fmcg_ret,0.003287041
fmcg_macd,0.0031387892
dxy_rsi,0.0030906054
vix_accel,0.0030767475
dxy_ret,0.0029282286
rsi_lag1,0.0029133896
infra_rsi,0.0029090652
inda_ret,0.0027905689
crude_wr,0.0026267823
intraday_trend,0.0023531173
eem_ret,0.002346601
engulfing,0.00231751
vix_change,0.002313288
vix_lag1,0.0021351844
auto_wr,0.002008152
icici_ret,0.0005861027
vix_spike,0.0
trend,0.0
bb_squeeze,0.0
obv_slope,0.0
gap_filled,0.0
dow_cos,0.0
eem_wr,0.0
hdfc_wr,0.0
hdfc_ret,0.0
dxy_macd,0.0
icici_rsi,0.0
