feature,importance
vix_pct,0.013870591
atr_expansion,0.013780864
ret_10d,0.010847136
vix_lag2,0.010534979
metal_rsi,0.010438
eem_rsi,0.010421884
icici_ret,0.0102496445
roc_10,0.010247242
roc_5,0.010109847
z20,0.009727116
energy_adx,0.009468349
month_cos,0.009429782
atr_ratio,0.009334056
ret_5d,0.009256814
rsi_lag5,0.009196211
inda_macd,0.009149971
auto_macd,0.009032769
vix_lag5,0.0090181315
macd_hist,0.008938622
dxy_macd,0.008911378
energy_macd,0.008839722
ema_dist_10,0.008832951
vix_ma_ratio,0.008813225
infra_rsi,0.008563581
shanghai_macd,0.008531612
tcs_adx,0.008525133
rsi_lag2,0.008424307
energy_wr,0.008399797
gold_crude_ratio,0.008250626
icici_macd,0.008226528
pharma_rsi,0.008219361
tcs_wr,0.008200652
hdfc_wr,0.008167195
eem_adx,0.0081616575
macd_hist_lag2,0.008148282
metal_macd,0.0081105875
crude_rsi,0.008106997
bb_width,0.008072276
us_vix_rsi,0.007939847
bn_nifty_ratio,0.007911789
energy_rsi,0.0078292955
itc_wr,0.007807682
dxy_rsi,0.0077584744
momentum_div,0.0076954877
us10y_rsi,0.0076203733
it_macd,0.0076160976
rsi_lag1,0.007614619
bn_macd,0.0076091834
fmcg_adx,0.007454713
shanghai_rsi,0.0074375556
macd_hist_lag1,0.0074243653
inda_adx,0.0073802704
dist_from_low_20,0.007316765
eem_macd,0.0073089693
tcs_macd,0.0072853058
dow_sin,0.0072288704
cmf_proxy,0.007132062
fmcg_wr,0.007116099
inda_wr,0.0070729796
it_wr,0.00700994
body_pct,0.0069522727
nikkei_macd,0.0069515095
us_vix_adx,0.006916271
vix_lag3,0.006912401
rel_adx,0.006903441
auto_adx,0.0068588546
itc_rsi,0.0068462314
vix_change,0.006831565
pharma_wr,0.00681891
metal_adx,0.006803385
month_sin,0.006803143
icici_rsi,0.006765531
rel_wr,0.0067303767
it_ret,0.0066561652
hsi_macd,0.0066206115
infra_adx,0.006599966
rel_rsi,0.0065852012
nikkei_rsi,0.0065728817
silver_rsi,0.006561477
crude_adx,0.006477981
macd_hist_lag3,0.0064355554
itc_adx,0.006349237
silver_ret,0.0063176053
copper_rsi,0.0062666405
vix_usvix_ratio,0.0062559564
pe_ratio,0.006214625
rsi,0.0061963387
gap_pct,0.006058567
pharma_macd,0.0060452926
sell_pct,0.005967134
rel_macd,0.0059393244
crude_macd,0.0059359525
itc_macd,0.0058478257
energy_ret,0.005834279
crude_ret,0.005804953
it_adx,0.005742294
ndx_macd,0.0057265107
auto_rsi,0.0055992785
fmcg_rsi,0.0055617513
adx,0.0055573257
hdfc_macd,0.0055497363
dxy_ret,0.0055179624
gold_macd,0.0054941177
natgas_rsi,0.005457109
pharma_adx,0.00544178
rsi_slope,0.005405838
fmcg_macd,0.0053424863
icici_adx,0.005160013
hdfc_adx,0.0050867978
shanghai_ret,0.005036814
it_rsi,0.0050219703
kc_width,0.0050082845
vix_accel,0.0050014555
dist_from_high_20,0.0049948944
ndx_ret,0.0049688783
range_pctile,0.0049135024
bn_rsi,0.0048994953
natgas_macd,0.0048422795
tcs_rsi,0.004828703
icici_wr,0.004792964
sp_ret,0.004792319
spread,0.004777753
auto_ret,0.0045115463
hdfc_rsi,0.0044200714
usdinr_z,0.0043867365
silver_macd,0.0043511605
metal_ret,0.004287602
or_range,0.0042854366
eem_ret,0.00426859
nikkei_ret,0.0041966946
hdfc_ret,0.0041467063
rsi_lag3,0.0041371044
us_vix_macd,0.0040861596
gold_wr,0.003995655
bn_vs_nifty,0.0038565297
us10y_ret,0.003833909
vwap_dev,0.0037892284
gold_adx,0.003665743
rel_ret,0.003660413
us_vix_ret,0.0036452878
infra_wr,0.0035879908
williams_r,0.0034306184
close_position,0.0033295858
ndx_rsi,0.003312658
upper_wick,0.0032600346
inda_rsi,0.0032039296
copper_macd,0.0030868629
copper_ret,0.0027056753
itc_ret,0.0026074722
us_vix_wr,0.0024848476
gold_ret,0.0022662985
pharma_ret,0.0019476113
ret_3d,0.0017666946
crude_wr,0.0017088162
tcs_ret,0.0016388261
engulfing,0.0010677117
roc_20,0.0007813795
ha_trend,0.0
ret_20d,0.0
trend,0.0
vix_spike,0.0
vix_lag1,0.0
ema_dist_50,0.0
obv_slope,0.0
gap_filled,0.0
dow_cos,0.0
bb_squeeze,0.0
inda_ret,0.0
metal_wr,0.0
auto_wr,0.0
eem_wr,0.0
gold_rsi,0.0
fmcg_ret,0.0
infra_ret,0.0
infra_macd,0.0
hsi_ret,0.0
natgas_ret,0.0
hsi_rsi,0.0
us10y_macd,0.0
lower_wick,0.0
consec_up,0.0
buy_pct,0.0
intraday_trend,0.0
